DHSID,minor_roads_count,minor_roads_length,small_roads_count,small_roads_length,nocars_roads_count,nocars_roads_length,major_roads_count,major_roads_length,links_roads_count,links_roads_length,unknown_roads_count,unknown_roads_length,minor_roads_nearest-osmid,minor_roads_nearestdist,small_roads_nearest-osmid,small_roads_nearestdist,nocars_roads_nearest-osmid,nocars_roads_nearestdist,major_roads_nearest-osmid,major_roads_nearestdist,links_roads_nearest-osmid,links_roads_nearestdist,unknown_roads_nearest-osmid,unknown_roads_nearestdist,all_roads_length,all_roads_count,all_roads_nearestdist
PH201700000927,184.0,76065.22685168775,37.0,8344.349322545377,15.0,4361.551957756229,32.0,8411.279761517535,0.0,0.0,0.0,0.0,850086601,0.0002634770591312992,852596343,0.003173995162374743,158636083,0.009534499053257378,25649556,0.0011777020179780078,852613499,0.0065979945318609765,292282284,0.08976910518274404,97182.40789350688,268.0,0.0002634770591312992
PH201700000928,155.0,62083.66956621019,53.0,14886.124260680102,10.0,2519.6018463688465,26.0,5539.253984624113,0.0,0.0,0.0,0.0,796718417,0.001139787003487112,403436103,0.0022883595000226468,814018860,0.009830739253061944,403436091,0.00048335523835051536,852613511,0.030451983675921796,292279027,0.07528020760125038,85028.64965788326,244.0,0.00048335523835051536
PH201700000929,49.0,16430.725879731788,11.0,4239.841134466489,16.0,3203.278652477289,13.0,22363.595032008823,0.0,0.0,0.0,0.0,48036369,0.005554080229377266,300027205,0.005067017246472037,754582592,0.007817884781999417,48036699,0.001022301506980142,852613493,0.027986709944218237,292282284,0.11584942477574696,46237.44069868439,89.0,0.001022301506980142
PH201700000930,60.0,19473.93757710951,12.0,4348.1189414491155,17.0,3228.654586092648,13.0,22363.595032008823,0.0,0.0,0.0,0.0,48036317,0.0015093516333523516,642229254,0.0025707729351703455,48036319,0.002291001376752989,48036320,0.0014895981994392648,852613493,0.022932812621311728,292282284,0.11482162909541528,49414.3061366601,102.0,0.0014895981994392648
PH201700000931,64.0,33420.91997223445,23.0,4005.422810708843,17.0,4495.426708023568,11.0,2612.310152739599,0.0,0.0,0.0,0.0,224480715,0.0020822951666068013,160124920,0.0010423617079118794,235587951,0.0021503186168923515,642514478,0.001096348532754798,524168966,0.029793753484935,247703455,0.05067622222588621,44534.07964370646,115.0,0.0010423617079118794
PH201700000932,60.0,38274.2407849781,11.0,5138.005374406663,4.0,1005.200231882442,9.0,1765.5860469018332,0.0,0.0,1.0,226.05646548686786,160124873,0.009612685718078334,160124921,0.015399103735489895,48036521,0.017561375477348207,48036451,0.015836817769586342,524168966,0.07588641658904469,247703455,0.03858718516180365,46409.0889036559,85.0,0.009612685718078334
PH201700000933,75.0,26565.43347433798,21.0,6651.2118639582495,22.0,4741.777916554466,18.0,23507.62017468606,0.0,0.0,0.0,0.0,46752513,0.0008261439159448833,217930778,0.004331102823587076,246426378,0.0006452385385679645,796752783,0.0004876474907298994,805814137,0.02785179927963064,292282284,0.10788450380536832,61466.04342953675,136.0,0.0004876474907298994
PH201700000934,83.0,28588.926034954115,26.0,7578.078908314921,22.0,4741.777916554466,18.0,23507.62017468606,0.0,0.0,0.0,0.0,217930764,0.0030017562177775746,247188081,0.00200132424807961,247187764,0.00238269197889483,796752783,0.005957732727751081,852613493,0.02211879160080946,292282284,0.10625210385938093,64416.40303450956,149.0,0.00200132424807961
PH201700000935,59.0,33725.9685485862,6.0,3008.061265883555,0.0,0.0,7.0,1556.087168251364,0.0,0.0,0.0,0.0,160099128,0.000551283776776113,754504154,0.0016486974357682552,47421261,0.03711041776697744,463367371,0.002893173762376567,889649696,0.07478664404593204,247703455,0.08100555047363445,38290.11698272111,72.0,0.000551283776776113
PH201700000936,67.0,43172.422159300106,5.0,3914.09390591767,4.0,1005.200231882442,8.0,1718.2404530716624,0.0,0.0,0.0,0.0,572495702,0.0016084637375439427,753876812,0.003148186559419333,48036486,0.008592734393042305,48036451,0.0006809444926969787,524168966,0.09222599046677189,246768856,0.04855001285129282,49809.95675017188,84.0,0.0006809444926969787
PH201700000937,71.0,25228.30373053834,26.0,10652.944758949505,18.0,4003.2316491006086,29.0,9873.528796201685,1.0,29.17539558315806,1.0,226.05646548686786,160124914,0.0021645757667533736,160230111,0.0052345971531548,547804865,0.004590704368130155,48036451,0.002812581050159931,524168966,0.01726892928158252,247703455,0.022640904394010328,50013.24079586016,146.0,0.0021645757667533736
PH201700000938,75.0,27117.488906734172,40.0,18344.968962404357,18.0,4191.89401639073,28.0,10013.41145398794,1.0,29.17539558315806,0.0,0.0,217930780,0.0003345584010552583,261647455,0.0017203449892391415,261647456,0.00330210203602426,158623444,0.0011654617028870082,524168966,0.025746575965918075,247703455,0.06114534290575819,59696.93873510035,162.0,0.0003345584010552583
PH201700000939,121.0,47460.23920007856,9.0,10595.45029969636,23.0,4315.251408546019,10.0,1621.7059612155672,0.0,0.0,19.0,5078.153684140749,276434235,0.002196473332821363,276434266,0.00602408486642116,309529098,0.014506590141983322,68914213,0.0028940161026345503,111104969,0.3567271138181046,318319015,0.0134126661234694,69070.80055367725,182.0,0.002196473332821363
PH201700000940,116.0,87209.27121881905,32.0,12459.414334060435,33.0,5938.330238585694,16.0,3853.5647093821926,0.0,0.0,0.0,0.0,276435346,0.016484445335169816,276436365,0.008270496132731281,315950915,0.02255899226625311,315757344,0.014119500098501553,643598656,0.24730569428037819,322724672,0.094922540122186,109460.58050084737,197.0,0.008270496132731281
PH201700000941,127.0,37435.13711702379,30.0,13334.939593216775,23.0,3699.8809750667965,23.0,6146.925453921607,0.0,0.0,0.0,0.0,246113858,0.009167187863215942,453693719,0.004388031171940809,453693722,0.008768505314453367,316757870,0.00657650388425291,822391756,0.11034263492488731,724468925,0.1712002935220919,60616.883139228965,203.0,0.004388031171940809
PH201700000942,133.0,56946.55320279127,97.0,46333.329584018444,34.0,7228.984049893435,45.0,7482.05094646736,0.0,0.0,0.0,0.0,284892575,0.0006311691222464077,245462010,0.005490821929812776,701725055,0.006565539124385206,244941917,0.0049688809894319575,817751266,0.06052496230500332,644488037,0.2293766322599464,117990.9177831705,309.0,0.0006311691222464077
PH201700000943,68.0,17424.602998651353,22.0,8253.564032185903,8.0,1051.934838295874,3.0,591.1923719559043,0.0,0.0,0.0,0.0,247141773,0.0012474342714711613,245391435,0.010341073748932327,315860753,0.006791329378356005,259879628,0.03034573490165104,519370426,0.1779728264721152,352420070,0.16822879760737416,27321.294241089035,101.0,0.0012474342714711613
PH201700000944,61.0,31157.477944386635,10.0,3606.852933269031,4.0,872.6449676975976,3.0,327.3124637377028,0.0,0.0,1.0,599.9172494873528,280267646,0.005348436730106375,489996048,0.003549587819710144,245148022,0.01749675597857301,280265545,0.007870901011637559,280279600,0.08364307594569248,246438540,0.011851494484274217,36564.205558578324,79.0,0.003549587819710144
PH201700000945,98.0,34182.1588718679,30.0,11705.665793376616,35.0,6987.476373262603,15.0,5410.570955537326,0.0,0.0,0.0,0.0,864578661,0.0038094366108894166,315989028,0.022985063530504692,315958337,0.019300021641108157,246113800,0.0206271175180594,149574441,0.21253956167901508,322724671,0.11362477130755236,58285.87199404444,178.0,0.0038094366108894166
PH201700000946,75.0,33332.773135630865,30.0,7528.444231208669,18.0,4080.541967963659,24.0,5871.102200432214,0.0,0.0,0.0,0.0,276434574,0.015349717871995927,316008032,0.02930523203920502,316535142,0.04255368314227941,246635591,0.02463318954640783,628857133,0.3942826497696628,318023595,0.0729242258702492,50812.86153523541,147.0,0.015349717871995927
PH201700000947,141.0,48014.04565069389,33.0,10683.273923689048,21.0,4301.637573440311,42.0,8386.033299573943,2.0,356.1291653694904,1.0,92.43049542007441,247402884,0.0039612094657780145,316362434,0.012524445089051595,817967725,0.00661482308902308,259880709,0.004982772950528815,519370426,0.022469961341685545,675041824,0.03095843861739566,71833.55010818677,240.0,0.0039612094657780145
PH201700000948,62.0,30048.037341368065,49.0,27465.590994883383,26.0,4306.314754547739,33.0,7518.791900700671,0.0,0.0,0.0,0.0,247014079,0.0009503697355711812,328516818,0.0008956718964816683,352190157,0.0028636415399963394,324950034,0.0075989062499369694,817751266,0.12285756572737501,644488037,0.17927600919676356,69338.73499149986,170.0,0.0008956718964816683
PH201700000949,168.0,55732.19142243368,111.0,34238.69596051791,43.0,8466.895285279808,53.0,10164.220273483154,2.0,129.45965022967755,0.0,0.0,245439470,0.0014386777511018268,245153830,0.0034910553843879493,245500396,0.0015269556468389283,333865446,0.0014386777511018268,817751266,0.02819424060743048,644488037,0.2534694680407512,108731.46259194423,377.0,0.0014386777511018268
PH201700000950,28.0,8497.146956218443,10.0,1794.2011176468038,12.0,10103.750633851749,6.0,800.9054742364069,1.0,350.1996043496447,0.0,0.0,845958138,0.00038846508332801593,245381124,0.01521637213288941,245381116,0.019826653259062903,245381122,0.023187604037669063,245550327,0.045371574666753706,644488037,0.08128934973833203,21546.203786303045,57.0,0.00038846508332801593
PH201700000951,1116.0,316626.34722638025,365.0,111138.93720491418,330.0,77360.02034104013,95.0,23263.960734973018,17.0,8538.130655888684,21.0,5025.319772194135,99271216,0.00023476100884175634,245146152,0.0006129452749091868,734642187,0.003450209287109469,25653893,0.0024521076842474307,56461783,0.008439309433193994,245671942,0.002433591846439257,541952.7159353903,1944.0,0.00023476100884175634
PH201700000952,128.0,29000.622437007918,62.0,16006.597152493216,11.0,4311.143618344836,10.0,3647.2019694174082,0.0,0.0,2.0,153.58649701169642,846368347,0.0012962272504202473,245159723,0.003932824372160096,401907765,0.003481575546514988,245698917,0.007562060655033737,180530927,0.023788717044103517,245787869,0.005344675051189872,53119.151674275075,213.0,0.0012962272504202473
PH201700000953,351.0,120811.67416062755,143.0,46662.34498179502,255.0,58332.73448110866,50.0,12114.16480652764,13.0,8132.141592190767,7.0,840.3437884754007,95488698,0.0005193433074312796,728263537,0.0003326068710394347,224441075,0.001908011246734121,347904539,0.000300364219229903,56461783,0.010853475394255943,245671941,0.0033745943076794417,246893.40381072505,819.0,0.000300364219229903
PH201700000954,1021.0,293874.4913611027,335.0,102411.32823918344,323.0,76343.93895849193,96.0,23222.785646670076,16.0,8439.599548945173,21.0,5025.319772194135,821722508,0.00041967776432612916,451993782,0.00024634933537699693,225511450,0.00018152616640079939,223089874,0.00046261364552355037,180534780,0.0030258380378096897,246017575,0.0084186170592034,509317.46352658735,1812.0,0.00018152616640079939
PH201700000955,572.0,153945.57007630763,103.0,23741.431145601364,56.0,19514.21523047317,41.0,8798.185515435009,15.0,4985.66944912687,4.0,889.5140978372805,218436445,0.0002434119317810357,245465746,0.0008886246289037733,507062388,0.0035824625461505096,233220470,0.0045252614944480815,56461782,0.01125522033300985,225203432,0.013365303259652503,211874.58551478133,791.0,0.0002434119317810357
PH201700000956,1117.0,321840.63939262135,384.0,123849.37509732877,340.0,86047.27232611227,107.0,25466.839881719305,22.0,9116.414668191479,21.0,5025.319772194135,126309629,0.0004541266043975628,245146138,0.0017780263811334564,201867322,0.0004463695718541765,245782546,0.0013605517990952836,56461783,0.008752248325717185,245668283,0.00025407144580469326,571345.8611381673,1991.0,0.00025407144580469326
PH201700000957,514.0,135418.3464838124,90.0,17935.5333578487,77.0,25013.651498089028,30.0,6806.033095870758,8.0,4648.165047330944,3.0,266.7374989096641,99136614,0.00045853421416195317,245229052,0.0021868190393289433,698806760,0.0013925248538153297,95488763,0.000160863877577669,56461783,0.007433795463936359,245667327,0.011316028653174147,190088.4669818615,722.0,0.000160863877577669
PH201700000958,701.0,201787.6930686409,293.0,93128.7817764557,305.0,70162.87458996242,96.0,23397.33894131504,15.0,8359.008483980813,17.0,4072.2116226152407,245986615,0.0011975759954449769,245953641,0.0008042524203823893,245080140,0.0008042524203823893,245986612,0.0013476138402096578,56672368,0.00914545059266423,126309624,0.007655238713385873,400907.9084829701,1427.0,0.0008042524203823893
PH201700000959,115.0,39566.938774717644,78.0,31615.02527817436,68.0,24734.560862650895,43.0,22317.787436253202,0.0,0.0,0.0,0.0,165684309,0.001404368259504475,247586140,0.008012426855998638,247967519,0.01042372540855657,165684307,0.0025822062688353326,247135660,0.08170970616394443,246097894,0.03650618616969749,118234.31235179609,304.0,0.001404368259504475
PH201700000960,70.0,20904.994779304292,68.0,115509.42341640948,138.0,48856.59958680664,7.0,2590.340910926735,0.0,0.0,1.0,236.8435056120337,97090151,0.0003401540120777761,245440239,0.0057847449201412215,247609208,0.002184838275041456,850468702,0.0005871781488884803,869985711,0.06863728578349143,247202004,0.008517552840703189,188098.20219905916,284.0,0.0003401540120777761
PH201700000961,967.0,315699.46313942655,278.0,95505.12947775258,194.0,82166.7675699422,105.0,23475.895144712144,27.0,8804.248939659388,8.0,1402.510717215259,245100522,0.0046104981041307025,99463793,0.00023044331711266378,245960096,0.008072841370608036,99203661,0.004445577279397274,842377694,0.01120638673575502,245374132,0.02400483255136166,527054.0149887081,1579.0,0.00023044331711266378
PH201700000962,67.0,20353.19254494374,14.0,12272.048613226481,4.0,411.67577244181757,10.0,10547.077711820804,0.0,0.0,0.0,0.0,845007125,0.0019255966563134649,245398009,0.0006347926862463616,888528801,0.014311021395808326,884146607,0.0011952219072211352,247667767,0.08501683696395505,343966785,0.015096145190890307,43583.994642432845,95.0,0.0006347926862463616
PH201700000963,130.0,41452.601707935726,92.0,20848.37290811829,25.0,6313.259762497482,87.0,35578.60245001426,0.0,0.0,0.0,0.0,245451254,0.008888086705516786,245453333,0.001481330760935649,808633593,0.013512095057198005,844933501,0.0012212840573770358,456806991,0.0971339220971991,245448774,0.049703018904309365,104192.83682856575,334.0,0.0012212840573770358
PH201700000964,159.0,79735.4968882404,227.0,41903.89225427878,515.0,137125.1686886939,102.0,43276.89668434029,0.0,0.0,1.0,484.3425082882604,393576220,0.002455589633193963,245376470,0.005298587688883162,394892124,0.010547309087552768,389937488,0.00037336810754994465,456806991,0.09847765491949619,385348911,0.02606906444854528,302525.79702384165,1004.0,0.00037336810754994465
PH201700000965,270.0,83373.72482754139,51.0,15073.931455884238,15.0,4144.755877830841,19.0,3475.0410470804936,0.0,0.0,13.0,8157.0265623773585,245960119,0.00013077540606245479,245958639,0.005355186568975072,246224813,0.0030914009431111025,836294512,0.0009569660973240968,158806115,0.018933241801688334,246129090,0.006230874558597737,114224.47977071433,368.0,0.00013077540606245479
PH201700000966,60.0,17454.731986122177,144.0,144307.1396679629,98.0,37027.89573481911,7.0,1279.0439809289874,0.0,0.0,2.0,205.88634987576955,97103013,0.00027068677798144144,245419214,0.0002743801236761559,245419202,0.000688992437161348,515061907,0.012360874159324629,869985711,0.08753731290458913,245726069,0.021703628533885688,200274.69771970896,311.0,0.00027068677798144144
PH201700000967,141.0,47703.50040222934,64.0,25891.83451898617,35.0,12127.553319137996,31.0,7166.49728614444,0.0,0.0,2.0,106.9631486177039,709551474,0.0034938432299629076,709496262,0.0007230109352209141,755373580,0.017982162004926586,709496268,0.00252102016722778,247135660,0.05698963528547584,246097894,0.011400623376153404,92996.34867511566,273.0,0.0007230109352209141
PH201700000968,67.0,20897.17888652232,68.0,15600.909327545109,10.0,1370.130391378696,37.0,10550.177618163538,0.0,0.0,0.0,0.0,245486094,0.008520761759534513,247337874,0.006130963403042702,245486096,0.00813371200886147,245486100,0.007528977463705927,847097257,0.08028394708196472,502839216,0.06527850827768784,48418.39622360966,182.0,0.006130963403042702
PH201700000969,91.0,40133.17235045512,100.0,23650.33535508765,10.0,3094.727889603616,82.0,26337.841312786757,0.0,0.0,2.0,516.3339384475099,246390337,0.007713502477200851,245451251,0.00396921542375976,808633593,0.017533589350305506,246390342,0.00023370159282777797,456806991,0.07670965976594409,245448774,0.030904849981659866,93732.41084638065,285.0,0.00023370159282777797
PH201700000970,136.0,72466.11300981685,108.0,48560.84134908227,123.0,42652.30867224094,62.0,13863.977940140538,1.0,197.5148683161487,3.0,2062.664701696598,207151883,0.002800709494771165,86301063,0.0007678255094163269,502770206,0.009440452955955903,843767826,0.005905350279904062,245390256,0.028415399194412515,247777750,0.019317965013619043,179803.42054129334,433.0,0.0007678255094163269
PH201700000971,115.0,33900.18172146583,34.0,5206.1710525760245,33.0,7240.334482101278,12.0,3213.2042862907383,0.0,0.0,0.0,0.0,690210085,0.002823546288221991,889644959,0.003953927589437534,646790380,0.004308392903002761,160933615,0.003810573172133927,867199511,0.042851712582246515,369790603,0.07612864581861861,49559.89154243387,194.0,0.002823546288221991
PH201700000972,128.0,58847.770364551994,35.0,19278.091823408584,18.0,4469.290077004193,25.0,7000.367654902543,0.0,0.0,0.0,0.0,884619553,0.008526957818191972,155303988,0.005971347572934676,452960231,0.009279089440672128,155302345,0.004010270367953814,149574441,0.15968720127089794,322724671,0.1735462999945317,89595.5199198673,206.0,0.004010270367953814
PH201700000973,192.0,79509.55068445342,25.0,8133.553429548402,108.0,36366.38502475635,42.0,8750.018364662998,0.0,0.0,0.0,0.0,161011896,0.0005563030853132144,838872973,0.0002211308969685923,315959375,0.002189878021272888,714594653,0.0008175045752136766,862475784,0.04545580429975736,369790603,0.1677008362481517,132759.50750342116,367.0,0.0002211308969685923
PH201700000974,60.0,38714.15286208546,27.0,11027.659818049719,7.0,1407.672151644431,21.0,4122.097371374799,5.0,611.9855860488176,0.0,0.0,316418635,0.001268619937292412,316406542,0.002146916613899205,316406543,0.0023838984841233796,155010492,0.000428243299206024,155010489,0.000428243299206024,652323786,0.027517152986584883,55883.567789203225,120.0,0.000428243299206024
PH201700000975,32.0,6021.569649627403,5.0,1118.9618385785539,0.0,0.0,11.0,2616.409920988411,0.0,0.0,0.0,0.0,737240524,0.0003380874125434303,737182321,0.002759852442899224,728236282,0.0008375523146662752,635127167,0.0017892116959686013,360834229,0.014459741038013852,644585910,0.1169687603452435,9756.941409194369,48.0,0.0003380874125434303
PH201700000976,71.0,23354.24513518418,40.0,15939.618966172551,30.0,5021.475933434359,23.0,6538.1138374961265,0.0,0.0,6.0,1908.3151488926042,159860161,0.0006546692052152711,159860164,0.0017498657357654498,247414170,0.00454923183683317,194100333,0.009283267117803971,155010490,0.01786114122889248,652323786,0.03255367966129394,52761.769021179825,170.0,0.0006546692052152711
PH201700000977,162.0,55817.77543676946,24.0,4163.266869067196,22.0,6924.959420040719,36.0,7322.438193605913,0.0,0.0,0.0,0.0,882619121,0.00196405431389406,808883980,9.416436433013358e-05,867581945,0.006925835586547424,838880474,0.002282782434416232,867199512,0.05570966285440163,369790603,0.12415843243086452,74228.43991948328,244.0,9.416436433013358e-05
PH201700000978,118.0,49795.77609708083,20.0,5038.193695511862,59.0,20006.002991657337,36.0,7915.817212651059,2.0,284.10530902270153,0.0,0.0,409801435,0.0008687004474708847,873062400,0.0016432228445971485,409801437,0.001679524544432358,858857650,0.0008632860063030605,409906347,0.021834564360660082,688935319,0.21297001396604529,83039.8953059238,235.0,0.0008632860063030605
PH201700000979,155.0,49679.61955335223,21.0,21194.275643660658,16.0,2940.7031457298567,25.0,7775.534211201903,0.0,0.0,0.0,0.0,453693986,0.0054199559250287625,246115777,0.019883272191460855,453693858,0.007541622917825054,246113826,0.0016869247883859661,149574441,0.08748421344589076,724468925,0.19969276945112602,81590.13255394466,217.0,0.0016869247883859661
PH201700000980,417.0,157407.87927432,73.0,40922.31187450783,78.0,21729.126011227032,54.0,9312.62933724408,0.0,0.0,0.0,0.0,864542900,0.003913912430334088,822595831,0.004496549205146621,854401948,0.011198531623311294,98289819,0.0019378210483163446,633183718,0.06584610278320764,643900577,0.10714163592267925,229371.94649729895,622.0,0.0019378210483163446
PH201700000981,84.0,26712.4582218516,25.0,17497.847697823512,4.0,1057.8835546064306,29.0,6688.748981573623,1.0,298.64080690901284,0.0,0.0,299238119,0.0037980530577392275,861304645,0.004251723367808279,363268685,0.009595955271028666,316087145,0.0037739176522924855,384024155,0.007860084036221167,316093014,0.02359280198965254,52255.57926276418,143.0,0.0037739176522924855
PH201700000982,77.0,38103.556712238635,35.0,9433.339370698202,32.0,6433.313553075363,14.0,12139.058585788376,0.0,0.0,0.0,0.0,153976316,0.004584855505981094,246798812,0.0045102914071665275,737801970,0.012585933925280365,325359578,0.0009296376450896468,155010490,0.07985721531120439,802221741,0.02390664892720025,66109.26822180058,158.0,0.0009296376450896468
PH201700000983,105.0,30493.547416505724,84.0,46308.323435038765,12.0,3972.7682762828044,41.0,11706.434963658365,0.0,0.0,5.0,3439.1790230536058,346700904,0.0006536873353993777,245680811,0.0032679477878440224,245446721,0.0021162295763086755,273390420,0.0029861881862951137,237971888,0.06985306599229543,245415993,0.0013918196015098726,95920.25311453926,247.0,0.0006536873353993777
PH201700000984,32.0,8427.597075826454,4.0,1964.4757335169743,4.0,547.5488263111595,21.0,6930.993034714065,0.0,0.0,0.0,0.0,492998953,0.007356488000704885,712963617,0.019920008077335166,365220899,0.010032285110642369,248609877,0.002375100662270626,182870664,0.1826139622375071,247715915,0.42706555682340075,17870.614670368654,61.0,0.002375100662270626
PH201700000985,8.0,7276.261051845646,9.0,1254.9964614822861,0.0,0.0,11.0,2056.9606040791055,0.0,0.0,1.0,435.06382629184935,600024672,0.0001254332238271857,600024688,0.0011539891399852769,177077150,0.012789255157657197,760083142,0.0009327625241380979,237971888,0.0064877383766809875,245524828,0.057729551786526404,11023.281943698887,29.0,0.0001254332238271857
PH201700000986,50.0,17564.065924662365,42.0,25740.27038778183,5.0,1748.7823777765955,8.0,3656.562963756734,0.0,0.0,3.0,2864.914554791258,179380354,0.0022025864715536315,346919814,0.0005997064271575896,242815187,0.02031409815142972,32895429,0.007493257882206865,237971894,0.04619533223652186,245416007,0.015079294712399246,51574.59620876878,108.0,0.0005997064271575896
PH201700000987,33.0,4469.903385842423,28.0,4194.015226600664,24.0,4214.915843732045,9.0,2104.0436842522336,0.0,0.0,0.0,0.0,126748896,0.022387874324764655,151292450,0.010392025194568616,151741251,0.01636997678387894,152110351,0.023124179082352384,182870664,0.15950766990573542,247715915,0.09901741596160023,14982.878140427367,94.0,0.010392025194568616
PH201700000988,54.0,12491.955456416741,42.0,31876.718738159136,14.0,1539.5189134422956,18.0,5272.587543760235,0.0,0.0,0.0,0.0,380049441,0.002129525588644573,891053021,0.0100836880195852,795853654,0.01673692121685944,380049124,0.0010278518227888425,835943639,0.0752993690504038,475456843,0.036873785664230906,51180.78065177841,128.0,0.0010278518227888425
PH201700000989,62.0,17762.179457274684,3.0,506.4054435434744,0.0,0.0,19.0,23142.6545815479,0.0,0.0,0.0,0.0,447328305,0.005145410640140223,650597387,0.024011542271332505,573413503,0.056526927865524865,301755389,0.005141179516180118,573413502,0.05610928679681176,246311839,0.1501230756160259,41411.23948236606,84.0,0.005141179516180118
PH201700000990,29.0,16211.00425885627,11.0,2541.1750637316445,0.0,0.0,13.0,3702.6526648317813,0.0,0.0,0.0,0.0,345816319,0.0020730336730660844,615043195,0.005484460581516784,868057746,0.002293115584041442,615029468,0.0004994053743448346,252219052,0.0515603611515707,890926882,0.03971812047669656,22454.831987419697,53.0,0.0004994053743448346
PH201700000991,22.0,9824.64093101337,2.0,887.1275927101887,3.0,883.3543278913355,9.0,8571.007495997099,0.0,0.0,0.0,0.0,760468599,0.008826558128570874,680750762,0.013105470576121771,760468598,0.009118541651329058,446945991,0.002272333925684024,573413502,0.06137772387080317,890923783,0.18743855928945194,20166.130347611994,36.0,0.002272333925684024
PH201700000992,104.0,30079.73922531399,84.0,46308.323435038765,12.0,3972.7682762828044,40.0,11684.58330992734,0.0,0.0,5.0,3439.1790230536058,244979857,0.000596487143096352,245680811,0.0043952347613850935,245446721,0.0019347762109339706,273390420,0.004330779136585859,237971888,0.0681611468722268,245415993,0.0005239796908584224,95484.59326961651,245.0,0.0005239796908584224
PH201700000993,38.0,25619.750668651803,19.0,4356.552341009637,2.0,714.1596207061688,0.0,0.0,0.0,0.0,0.0,0.0,382726086,0.0019467179846139253,403550098,0.013645589132935575,781316326,0.02950182705658087,816376187,0.0011504050062125346,835943639,0.08531181603292466,403916163,0.047364172386817796,30690.46263036761,59.0,0.0011504050062125346
PH201700000994,34.0,3882.668334744784,38.0,8196.302048458047,17.0,3518.785741890681,9.0,1908.4555539537444,0.0,0.0,0.0,0.0,246254558,0.0050523683313321525,246451807,0.005248509297737378,475407002,0.004507824968764972,41261157,0.004756366843135485,182870664,0.08395970617712034,247715915,0.1753847031655328,17506.211679047254,98.0,0.004507824968764972
PH201700000995,256.0,77891.90323465718,106.0,52661.40631506122,171.0,43777.63577105227,54.0,10570.477461365432,0.0,0.0,1.0,317.5780146860839,192391578,0.008637247643944043,192391354,0.0005124137864283881,505702610,0.0002001067602985873,340253850,0.00781611576545671,824432866,0.07168649747185243,626250677,0.02779035521801577,185219.0007968222,588.0,0.0002001067602985873
PH201700000996,44.0,7817.101938336161,28.0,14813.384078861105,8.0,3686.6551159181104,15.0,4114.712049343274,2.0,261.85281376609856,1.0,225.7202275780815,317746503,0.0025031836024534417,317084645,0.002642288477306574,316979903,0.01563060681984707,313031580,0.009078850191247727,317354843,0.01651604917100047,341962446,0.014507189738121474,30919.426223802828,98.0,0.0025031836024534417
PH201700000997,59.0,13505.198955043525,16.0,3130.861022416873,27.0,6996.737935127704,1.0,115.56703304597445,0.0,0.0,0.0,0.0,824730814,4.7337614308447404e-05,249381279,0.0017393069322558328,845599231,0.008109927725956163,229030046,0.0019042620081484217,824432866,0.04075115251828257,685741554,0.08640825348472285,23748.36494563408,103.0,4.7337614308447404e-05
PH201700000998,83.0,28144.50633058996,11.0,5134.853494515243,7.0,1601.4404944131115,31.0,10324.589748597637,0.0,0.0,0.0,0.0,246457390,0.0030368680592823636,101337122,0.0033103531922285645,246457392,0.004629108334895874,387032401,0.00044500626797577326,180534779,0.06557008861822902,369686811,0.0020367552814798775,45205.39006811595,132.0,0.00044500626797577326
PH201700000999,78.0,87242.86625826835,8.0,1234.2141948160074,31.0,8762.842698462733,24.0,23837.294057321582,0.0,0.0,0.0,0.0,652536050,0.006494511816185099,277989196,0.017744843924615297,287514659,0.014076397446860855,277989179,0.008812096130260603,259882512,0.05805370077726345,626250677,0.11329722145775842,121077.21720886868,141.0,0.006494511816185099
PH201700001000,62.0,14423.166353708608,14.0,2236.7550041001614,29.0,7098.613779892287,1.0,115.56703304597445,0.0,0.0,0.0,0.0,248652772,0.004022070818486533,248652774,0.005701777494040491,248652776,0.001960762442960432,607894692,0.017199180274844846,824432866,0.06348192254370856,626250677,0.07575144448121703,23874.10217074703,106.0,0.001960762442960432
PH201700001001,302.0,100580.05185033185,97.0,37440.80124355442,45.0,13615.458580054477,48.0,17348.67777933741,4.0,488.9371922699149,4.0,1155.112082272375,325000151,0.005657978848005101,321629025,0.004636703766045222,321629027,0.0032032725631743037,209307723,0.00537599150473502,318666946,0.015278594138749036,374737190,0.017108519277705216,170629.03872782047,500.0,0.0032032725631743037
PH201700001002,104.0,54581.25362890688,56.0,20877.241589886653,29.0,6377.987760338483,46.0,12530.764712480592,0.0,0.0,3.0,885.1511084484066,262564464,0.00818997641080222,806473226,0.0028911684420957905,262566287,0.008193482707026589,165032941,0.008317610230891139,371455301,0.09960239319210622,453865393,0.020251602936427398,95252.39880006103,238.0,0.0028911684420957905
PH201700001003,46.0,14034.38022735216,35.0,8396.805699000723,12.0,1077.07544251073,23.0,3565.5747203329297,2.0,343.3978247178427,0.0,0.0,246368216,0.0059964764346628055,247187306,0.009762713391270975,317084653,0.004250617198175885,155012229,0.005274840366421073,155012228,0.01888163172357574,341962446,0.08928293299863323,27417.233913914384,118.0,0.004250617198175885
PH201700001004,111.0,69738.72741775308,8.0,2312.748809824407,87.0,29265.278719211696,18.0,16014.492270453908,0.0,0.0,0.0,0.0,661468040,0.0053023478050811795,708417318,0.007784992288148628,714497690,0.00894813808690357,309902900,0.0010963820652138514,259882512,0.14051682790656106,685741554,0.12635795056725405,117331.24721724309,224.0,0.0010963820652138514
