DHSID,minor_roads_count,minor_roads_length,nocars_roads_count,nocars_roads_length,small_roads_count,small_roads_length,major_roads_count,major_roads_length,links_roads_count,links_roads_length,unknown_roads_count,unknown_roads_length,minor_roads_nearest-osmid,minor_roads_nearestdist,nocars_roads_nearest-osmid,nocars_roads_nearestdist,small_roads_nearest-osmid,small_roads_nearestdist,major_roads_nearest-osmid,major_roads_nearestdist,links_roads_nearest-osmid,links_roads_nearestdist,unknown_roads_nearest-osmid,unknown_roads_nearestdist,all_roads_length,all_roads_count,all_roads_nearestdist
TG201300000081,4.0,2341.8404123778273,1.0,182.76938816170258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513311171,0.0027445591895669755,372354463,0.05323945728614395,892433789,0.048455235817675545,37708832,0.007872978877730405,690365460,0.5471737573216077,410309485,1.0780834776808497,2524.6098005395297,5.0,0.0027445591895669755
TG201300000082,722.0,304769.52810671914,157.0,102522.78593335388,25.0,77734.77425505756,4.0,5363.4436728693345,0.0,0.0,0.0,0.0,315922279,0.0635866518336997,567896321,0.08326349743701447,567896374,0.08226358940362401,183091772,0.060905648464460435,644490866,0.34360380130219675,873262814,0.6454615870580579,490390.53196799994,908.0,0.060905648464460435
TG201300000083,88.0,25340.716532337956,37.0,17283.782529343076,113.0,20613.212659186822,8.0,9824.593361773532,0.0,0.0,0.0,0.0,407509465,0.017083491318989025,896302342,0.07330811628961194,315905703,0.05327267732706851,257526269,0.04788668750358204,685773665,0.26376102500383397,873262814,0.5040149327987495,73062.30508264138,246.0,0.017083491318989025
TG201300000084,337.0,246983.66189029315,203.0,45858.23979280378,131.0,22270.16200064451,13.0,11057.822235249114,1.0,1088.3911072948322,0.0,0.0,220462326,1.1501973374084946,459659931,1.1885023206316598,1008778873,1.1811645508996549,447746188,1.1261946546318036,644490866,1.484205603822134,873262814,1.8453539227444473,327258.27702628536,685.0,1.1261946546318036
TG201300000085,343.0,73518.91227997922,532.0,105530.50298652652,296.0,89146.22438660714,7.0,6555.687371573033,0.0,0.0,0.0,0.0,246412420,0.7681155805699947,460034143,0.7734637008774101,1008778873,0.774184988519564,447746188,0.7518848511970193,644490866,1.169907388635094,873262814,1.5419600183411395,274751.3270246859,1178.0,0.7518848511970193
TG201300000086,273.0,100464.46933540057,150.0,161211.96720953495,143.0,212869.6255847586,6.0,3507.65603941239,1.0,329.4719373136818,0.0,0.0,401800810,0.0011391396331562203,401769078,0.0017763325968271511,401800812,0.002754728386510783,37708215,0.004654053543710342,448705723,0.3563492611851225,410309485,0.7747634168192524,478383.1901064202,573.0,0.0011391396331562203
TG201300000087,276.0,148372.86172170888,106.0,22659.077641876494,67.0,34144.833637612755,2.0,2778.773456048603,0.0,0.0,0.0,0.0,315922279,0.19916516444497356,732097190,0.21087398923595038,567896327,0.203951721969947,183091772,0.19773705402370448,644490866,0.478720116443619,873262814,0.7533179967722313,207955.54645724673,451.0,0.19773705402370448
TG201300000088,7.0,2542.0572029864966,0.0,0.0,2.0,503.72266124365336,4.0,5221.674014925473,0.0,0.0,0.0,0.0,891310430,0.9152309529978376,996635593,1.0259603435006952,996635608,0.9402334140090379,210274824,0.8819003675503763,976237867,1.1341725915296539,930159553,1.8258603662222852,8267.453879155622,13.0,0.8819003675503763
TG201300000089,7.0,1652.8311135225395,1.0,5975.31905998789,2.0,324.6930997593291,4.0,25030.803041040952,0.0,0.0,0.0,0.0,220462326,1.2635804354747586,459659931,1.3088756426777615,1008778873,1.3012290860351194,447746188,1.2471095275550508,644490866,1.605045684324018,873262814,1.963643645252185,32983.64631431071,14.0,1.2471095275550508
TG201300000090,246.0,81422.93341803872,107.0,39552.53206571339,67.0,15108.780115577947,3.0,5878.670273885199,0.0,0.0,0.0,0.0,368948793,1.0903769461108472,365211530,1.116161338931519,368948780,1.1110994941563204,260801647,1.0205549429945575,685774506,1.2999917954429865,930159554,1.5516957197417145,141962.91587321524,423.0,1.0205549429945575
TG201300000091,966.0,622805.8560456223,95.0,74905.23072587428,325.0,427599.65118314343,236.0,476754.79270891135,11.0,51518.04917054662,0.0,0.0,220399412,0.026033942543989802,888164635,0.07882184507389403,246412418,0.053507338450948745,220399400,0.032256334232788016,644490866,0.2756216909597203,873262814,0.6510399476499825,1653583.579834098,1633.0,0.026033942543989802
TG201300000092,163.0,90397.02144076335,296.0,133747.52327065344,66.0,12160.729171405275,1.0,823.6204204901505,0.0,0.0,0.0,0.0,513247406,1.3344065571329229,914268075,1.485518788327501,511443805,1.3507723323924086,185503759,1.5263267266976188,685773665,1.7718371555888808,873262814,2.0754866940953387,237128.89430331223,526.0,1.3344065571329229
TG201300000093,881.0,743769.9327395604,66.0,69214.21300519159,128.0,183082.54868730705,106.0,127022.40651846946,5.0,69010.4152516329,0.0,0.0,513247406,1.07734769709035,372171552,1.198825878230022,511443805,1.0858439167812208,171809806,1.2184463139766954,685773665,1.5613857974337308,873262814,2.06594627661869,1192099.5162021613,1186.0,1.07734769709035
TG201300000094,913.0,561598.2813534169,107.0,71424.51047677375,168.0,180429.83074503826,167.0,263116.2970429788,8.0,38490.73118508111,0.0,0.0,509445927,0.39815135551330666,1000593770,0.51542958587177,373741165,0.5045931563715418,324048779,0.46518162761113185,579642902,0.599395114076026,930159554,0.6758631680834664,1115059.6508032887,1363.0,0.39815135551330666
TG201300000095,7.0,1614.5136331431358,0.0,0.0,4.0,865.4278908686783,2.0,865.28890556302,0.0,0.0,0.0,0.0,372155933,1.5113127283302712,372171552,1.562978029220351,996635608,1.6240445075550258,171809806,1.4608667949375689,976237867,1.7850137018728371,930159553,2.4694694667134076,3345.230429574834,13.0,1.4608667949375689
TG201300000096,15.0,1380.0461886003632,1.0,114.97073666241246,3.0,197.90421608493114,3.0,2779.8241525478643,0.0,0.0,0.0,0.0,373746101,0.008895514742883345,364264734,0.02355503561837783,373743366,0.009361777481776832,260801568,0.010366938341276395,685774506,0.10558827398642545,930159553,0.49669793142625746,4472.745293895571,22.0,0.008895514742883345
TG201300000097,1109.0,481413.1346549672,140.0,49518.8965772677,30.0,13487.87337357501,58.0,91138.61635428776,8.0,65321.77027906365,0.0,0.0,375148570,0.007098011420430726,380198143,0.016124778238099005,865413005,0.014623237563042926,37706583,0.0005458919016028053,685762925,0.035470916051904056,410309485,0.11479236301268923,700880.2912391613,1345.0,0.0005458919016028053
TG201300000098,166.0,135613.59307302142,17.0,2063.869289888305,29.0,10534.65796305286,5.0,17803.127324493227,0.0,0.0,0.0,0.0,896370869,0.028429486572495027,896454963,0.08646038888804411,184719496,0.03428791139868796,184719481,0.04646827258089687,690365460,0.29628919251860253,410309485,0.7514815541095594,166015.2476504558,217.0,0.028429486572495027
TG201300000099,508.0,237177.65403569784,314.0,220665.45230454198,167.0,86609.57766471287,8.0,8671.862537816227,0.0,0.0,0.0,0.0,171809786,0.6676444065398135,372171552,0.747278612686147,511443805,0.7681599637739558,171809806,0.7915029111772401,685773665,1.281509199458169,410309485,1.9423692300858721,553124.546542769,997.0,0.6676444065398135
TG201300000100,2.0,19902.4955080289,0.0,0.0,1.0,150.7747814775031,3.0,11802.573765397954,0.0,0.0,0.0,0.0,220462326,1.578511813586474,460034143,1.6368105005121227,1008778873,1.6298528464369078,447746188,1.5781834582447045,644490866,1.9367895278725626,873262814,2.2870334550362497,31855.84405490436,6.0,1.5781834582447045
TG201300000101,461.0,190316.72609342664,330.0,301280.87314908335,65.0,37920.58168955523,2.0,791.5945511378217,0.0,0.0,0.0,0.0,891310430,0.8974373945654234,361897527,1.0114309249811508,996635608,0.9319592353031083,210274824,0.8890949214637112,976237867,1.1773829879217177,930159553,1.8555280160380572,530309.775483203,858.0,0.8890949214637112
TG201300000102,72.0,12607.704258278525,0.0,0.0,1.0,221.27103940369062,2.0,316.41199765909016,0.0,0.0,0.0,0.0,372155933,1.687590963844844,372171552,1.735702623880978,1008778873,1.761062053084672,171809806,1.6422838346559796,976237867,1.8744337085647476,873262814,2.463983207839175,13145.387295341307,75.0,1.6422838346559796
TG201300000103,627.0,351777.3336818271,358.0,162068.55949274282,39.0,8880.838903756,30.0,25770.545421285482,4.0,23499.08664050499,0.0,0.0,246412420,1.7064030464773008,460034143,1.7135474701256659,1008778873,1.7120596999870237,210274824,1.6680507853842057,976237867,1.7925807490027892,930159553,2.3884743773470145,571996.3641401164,1058.0,1.6680507853842057
TG201300000104,2650.0,1194251.1835207634,1298.0,803695.6475610645,146.0,126885.18875691648,8.0,12267.768713368108,0.0,0.0,0.0,0.0,220462326,1.4637637388934241,460034143,1.5148571466098046,1008778873,1.5076206804123384,447746188,1.4553212758694019,644490866,1.8148677038469898,873262814,2.1694408237304463,2137099.7885521124,4102.0,1.4553212758694019
TG201300000105,8.0,6364.327127309356,1.0,31.524182945314493,27.0,6718.62695946632,3.0,6220.0580464889235,0.0,0.0,0.0,0.0,513247406,0.7294739550818148,917519956,0.8170956498059991,959176504,0.7381829996382809,185503759,0.8436767987983901,685773665,1.0694790698439731,873262814,1.436036718442579,19334.536316209913,39.0,0.7294739550818148
TG201300000106,61.0,13709.84660354973,3.0,51790.308762845205,8.0,19356.46312115948,4.0,2250.4468482004095,0.0,0.0,0.0,0.0,478541566,0.2891402524777984,559136114,0.28897849242592927,318439045,0.3107905658869595,168448942,0.28834495184253794,579642902,0.33295567765095613,930159554,0.3771076886909175,87107.06533575483,76.0,0.28834495184253794
TG201300000107,460.0,372993.34197433473,54.0,55486.26343963072,225.0,326128.3982953751,146.0,344224.65857793763,10.0,50860.5180471682,0.0,0.0,372155949,0.3832863567995175,372171552,0.4406529867462664,436909294,0.5543665635300304,171809806,0.48608560458890154,690365460,1.132001494767561,410309485,1.661226930861435,1149693.1803344463,895.0,0.3832863567995175
TG201300000108,9.0,2338.0642601310756,2.0,201.73329696785908,3.0,333.04851328266835,8.0,5253.704308346232,0.0,0.0,0.0,0.0,368948793,0.35033878963954046,365211530,0.3794787167007387,368948780,0.37443059652800376,260801647,0.28286219282596153,685774506,0.5563783936275076,930159554,0.8779445474316275,8126.550378727836,22.0,0.28286219282596153
TG201300000109,520.0,391122.32581181964,296.0,160937.37438674233,8.0,1192.0188995254678,29.0,29673.422612311762,7.0,45406.323780093284,0.0,0.0,333640644,0.6457516081152286,358627704,0.6506865887521754,358627706,0.6563813630642097,75570976,0.649003803705806,976237867,0.7489201853780476,930159553,1.3012497481245748,628331.4654904925,860.0,0.6457516081152286
TG201300000110,1269.0,637516.7099872814,170.0,56456.73291814817,0.0,0.0,16.0,55741.658309320854,0.0,0.0,0.0,0.0,383932082,0.0653468256776844,923118340,0.10546764589349478,403544204,0.09059225172227531,325860722,0.06449979016991915,331761934,0.48386813705071646,873262814,0.45573500744237855,749715.1012147503,1455.0,0.06449979016991915
TG201300000111,982.0,625948.5154459899,497.0,122310.86066609182,311.0,109001.17296137077,39.0,60439.855320568204,4.0,23189.421180631714,0.0,0.0,171809786,0.31239882510333133,436912360,0.43560240717346105,511443805,0.40499752530546157,271582832,0.5447031179156449,685773665,0.9077564162882971,410309485,1.5596376291086764,940889.8255746524,1833.0,0.31239882510333133
TG201300000112,96.0,28940.10957434555,276.0,60830.852919008954,24.0,36550.90694987239,8.0,7572.393780175966,0.0,0.0,0.0,0.0,184857060,0.0008865794238656113,488266559,0.001119166682242919,488266547,0.001119166682242919,184857061,0.023409912157866426,690365460,0.05236533876546046,410309485,0.6625153908583863,133894.26322340287,404.0,0.0008865794238656113
TG201300000113,2029.0,1000011.0546104041,464.0,287641.9280548665,119.0,89395.05665598762,20.0,45906.64637559587,0.0,0.0,0.0,0.0,201113346,0.0045407881171368,409854540,0.03650765831719424,406733599,0.002513582870981562,201112075,0.013684885903053102,685773665,0.11951234033709529,873262814,0.6892777764134899,1422954.685696854,2632.0,0.002513582870981562
TG201300000114,633.0,323510.67358993617,107.0,61138.399105787415,209.0,147863.1527646319,35.0,39212.05878332947,2.0,12637.762310654378,0.0,0.0,406566603,0.006552703870460465,406576105,0.007668826771792922,412148333,0.01747139059872491,409591508,0.02854547353993579,448705723,0.28085367576808856,410309485,0.6858190086485737,584362.0465543392,986.0,0.006552703870460465
TG201300000115,1008.0,584808.9203339225,107.0,64710.82363330522,296.0,254144.47873301228,124.0,189691.25508345943,10.0,35242.398494241286,0.0,0.0,403303159,0.0016073455949521195,403689803,0.0007665763424518121,403303179,0.007521595032042762,247578596,0.0004525314443582693,690366368,0.1400643880149808,410309485,0.5128489266695054,1128597.8762779408,1545.0,0.0004525314443582693
TG201300000116,75.0,17685.313275443274,2.0,556.8292070586228,1.0,769.4863068324307,2.0,1313.9784825433135,0.0,0.0,0.0,0.0,372155949,0.21264545231890603,372171552,0.2748070504666039,372362898,0.3882304740893684,171809806,0.3602563663204741,690365460,0.9690666932371372,410309485,1.490626431092698,20325.607271877638,80.0,0.21264545231890603
TG201300000117,926.0,603593.6050489696,78.0,106093.22472218155,281.0,421151.0868333024,190.0,380455.34207120707,10.0,50860.5180471682,0.0,0.0,246412420,0.9292018965941402,460034143,0.9324312156899774,853233195,0.9344998937536592,447746188,0.92186564036905,644490866,1.338347823251919,873262814,1.7019400357242827,1562153.7767228289,1485.0,0.92186564036905
TG201300000118,168.0,60386.369352253234,712.0,145759.34076548857,80.0,14119.271260218453,13.0,7255.311383777562,0.0,0.0,0.0,0.0,891310430,0.8909952429861692,996635593,1.0013411344640604,996635608,0.9157350717266629,210274824,0.8572523828312775,976237867,1.1105753127591804,930159553,1.8018963699078012,227520.29276173783,973.0,0.8572523828312775
TG201300000119,1159.0,511200.87755877763,328.0,125040.89586691848,22.0,18175.061872693943,6.0,6658.7360080457,0.0,0.0,0.0,0.0,891310430,1.0595000900221057,361897527,1.1718398604581857,996635608,1.0921050155637428,210274824,1.044396277480694,976237867,1.315507115730034,930159553,2.0032984092461406,661075.5713064357,1515.0,1.044396277480694
TG201300000120,58.0,40858.80089990135,12.0,1523.9892437499175,22.0,3724.903865257332,1.0,274.08411436720655,0.0,0.0,0.0,0.0,205072360,0.23411906073224883,559136126,0.23430500345179098,1002823620,0.23425254018017475,374761092,0.2173881141236159,645065627,0.2359094905184283,930159554,0.3571978052230148,46381.7781232758,93.0,0.2173881141236159
TG201300000121,10.0,974.9984436387504,19.0,15385.558947033696,1.0,182.86392685085355,0.0,0.0,0.0,0.0,0.0,0.0,220462326,1.1924279858801967,694541643,1.3336228892796207,511443805,1.2410732665130628,406141147,1.3488000422366069,665572253,1.5793419535550846,873262814,1.8721499089909188,16543.421317523298,30.0,1.1924279858801967
TG201300000122,272.0,118793.41755498403,11.0,2038.235052473898,24.0,3455.18194694006,29.0,36162.79923763968,2.0,1795.7034812982006,0.0,0.0,368948793,0.4969317616236157,364812117,0.521993445073075,368852775,0.5233977134394238,260801647,0.4034642013439018,685774506,0.6886253942061367,930159554,0.9493074437809317,162245.33727333587,338.0,0.4034642013439018
TG201300000123,74.0,52497.6637890992,7.0,1382.4014369389536,16.0,4615.421064924472,5.0,16092.853350613153,0.0,0.0,0.0,0.0,333640644,1.4631265147505126,358627704,1.474378131179662,358627706,1.4800783504605994,260801647,1.4663871655345528,976237867,1.5678477760401066,930159554,2.0709889309062084,74588.33964157577,102.0,1.4631265147505126
TG201300000124,160.0,76870.50266964517,267.0,88555.29673279548,101.0,26031.70920945999,2.0,884.0501075286849,0.0,0.0,0.0,0.0,220462326,0.3716788212544843,694541643,0.44214512407975626,406360379,0.4246338859936301,447746188,0.46932346911246625,665572253,0.7130325975054854,873262814,1.06109201285391,192341.55871942933,530.0,0.3716788212544843
TG201300000125,1828.0,836430.2049103369,1444.0,518382.02594025765,494.0,207858.74009149897,5.0,12057.687836846626,0.0,0.0,0.0,0.0,246412420,0.4880131795514114,460034143,0.49301329970767754,1008778873,0.49416428913640403,447746188,0.4761994567189256,644490866,0.8935090138795057,873262814,1.262432358030415,1574728.65877894,3771.0,0.4761994567189256
TG201300000126,334.0,131968.7558502195,208.0,64802.88198383875,189.0,138549.67035856016,19.0,72987.65946487318,0.0,0.0,0.0,0.0,368948793,0.8128281141960495,365211530,0.8372555961648495,368948780,0.8322162471531054,260801647,0.7540130948589077,976237867,1.0249214448533246,930159554,1.3229586714539914,408308.9676574916,750.0,0.7540130948589077
TG201300000127,15.0,6661.1249482857465,1.0,46.28155327414802,0.0,0.0,10.0,43050.73081783695,0.0,0.0,0.0,0.0,513247406,0.8333994934111679,914268075,0.9861225273947278,511443805,0.8441372792787727,286831206,1.0319839061661789,685773665,1.3140043459284731,873262814,1.857344077293634,49758.13731939685,26.0,0.8333994934111679
TG201300000128,612.0,172641.77289617754,67.0,17711.99999675761,19.0,8033.041747593199,27.0,38540.3547687107,0.0,0.0,0.0,0.0,220462326,0.8900231783201541,459659931,0.9300666475377437,1008778873,0.9242460959157525,447746188,0.8651594675057225,644490866,1.2141667358836956,873262814,1.5766341427096067,236927.16940923905,725.0,0.8651594675057225
TG201300000129,1006.0,560714.8179832611,77.0,62560.46057590464,280.0,342177.8130313683,216.0,432749.64461657626,10.0,33866.8415058639,0.0,0.0,509445927,0.007468199838823001,555205592,0.06115423834553924,559486334,0.05670604734211837,324048779,0.010438490309169391,579642902,0.17946524516972315,930159554,0.23567812647331307,1432069.5777129743,1589.0,0.007468199838823001
TG201300000130,930.0,545910.2766734924,103.0,72186.48991502715,184.0,154912.5941167532,148.0,284032.7824776083,7.0,32291.04646369015,0.0,0.0,246412420,0.3017693346777937,460034143,0.3024246283858262,853233196,0.3038994937319668,447746188,0.31414955256567023,644490866,0.7132717207165548,873262814,1.068470254109374,1089333.1896465714,1372.0,0.3017693346777937
TG201300000131,15.0,30705.46829358295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372155933,1.574619682589141,372171552,1.6192779144883807,511443805,1.7003699520721567,171809806,1.5373252236370156,976237867,1.9078580312022408,873262814,2.466932064408369,30705.46829358295,15.0,1.5373252236370156
TG201300000132,140.0,107093.2794218138,54.0,7807.535249639949,102.0,13268.855128728665,3.0,757.0889184239902,0.0,0.0,0.0,0.0,558854917,0.5835663696994217,361897527,0.6053113186012848,643546558,0.6105129086220424,171809806,0.47766242272367815,690365461,0.9786463319332181,410309485,1.5781459250298009,128926.7587186064,299.0,0.47766242272367815
TG201300000133,958.0,1073410.2167972804,120.0,44376.49778960302,265.0,205439.39400882853,156.0,426293.5778452234,8.0,33809.701852591046,0.0,0.0,37706354,0.1725423557233641,371556041,0.2182291062171101,384238639,0.20394617863347,374761092,0.12300435197465763,246673578,0.2909917188143937,410309485,0.2390037628770969,1783329.3882935264,1507.0,0.12300435197465763
TG201300000134,44.0,13374.957505915461,72.0,21163.50061893257,25.0,26177.03744741174,3.0,750.1737850521193,0.0,0.0,0.0,0.0,358627691,1.0080362538700063,358627704,1.0024244585285722,358627706,1.0079731233193694,75570976,1.0002621306480113,976237867,1.075229391883955,930159553,1.6748095262475786,61465.66935731189,144.0,1.0002621306480113
TG201300000135,956.0,285668.88826888415,60.0,22919.90869748359,179.0,200052.4625086859,115.0,269780.34127054585,6.0,26646.59962972556,0.0,0.0,379985178,0.0785052533621543,408788753,0.09273616477855644,379985072,0.07999926806096376,379739430,0.10609901038613243,331761934,0.2226003260683985,410309485,0.27178133751486455,805068.200375325,1316.0,0.0785052533621543
TG201300000136,804.0,360022.221125491,98.0,61632.42243661638,413.0,328799.06893586816,128.0,357851.94676793675,15.0,40150.061807657024,0.0,0.0,220462326,0.5038174369015648,694541643,0.6176499140414909,406360379,0.5827175631996389,406141147,0.6397960074825126,665572253,0.8795528340759162,873262814,1.21393971535527,1148455.7210735695,1458.0,0.5038174369015648
TG201300000137,313.0,99265.25168916195,0.0,0.0,1.0,206.54214453030758,1.0,296.875813094308,0.0,0.0,0.0,0.0,372532277,0.7213863779867419,358627704,0.7665758324148763,996635607,0.7522676503151201,210274824,0.6595590434928555,976237867,0.7857944884921028,930159553,1.4666726567804025,99768.66964678655,315.0,0.6595590434928555
TG201300000138,219.0,37958.376736883525,88.0,84856.16150613612,37.0,11526.041780717494,8.0,41270.22329981412,0.0,0.0,0.0,0.0,220462326,0.8832266527396178,694541643,0.9616387226691294,406360379,0.945735909898144,447746188,0.9012610186764474,644490866,1.229796762612953,873262814,1.5826085674309378,175610.80332355126,352.0,0.8832266527396178
TG201300000139,53.0,8428.531028775125,141.0,114690.36820406216,39.0,7679.663498291245,2.0,2934.48184887257,0.0,0.0,0.0,0.0,404130710,0.009658333559344999,461887371,0.013861692750413714,461887375,0.01265719339287733,404132335,0.0015224922526114381,331751185,0.031092305063882303,410309485,0.3049509076941981,133733.0445800011,235.0,0.0015224922526114381
TG201300000140,40.0,38147.172898011915,9.0,2308.7748754949853,32.0,4332.866385081885,11.0,18207.84651148255,0.0,0.0,0.0,0.0,368948793,1.2001880097255204,365211530,1.2169460716056932,368948780,1.2122490639790748,260801647,1.1711106738146309,976237867,1.3473432302179134,930159554,1.7619673003991085,62996.66067007133,92.0,1.1711106738146309
TG201300000141,84.0,24812.061828322716,136.0,27308.763115715003,18.0,1198.168108148976,10.0,6805.5094674835655,0.0,0.0,0.0,0.0,220462326,1.2112514617190042,694541643,1.3290059755796608,406360379,1.295035020317221,447746188,1.315490669312482,665572253,1.5920004540691561,873262814,1.9179278238713,60124.502519670255,248.0,1.2112514617190042
TG201300000142,11.0,10575.000555761726,1.0,105.62617147214621,4.0,722.401160617877,2.0,383.0686964002157,0.0,0.0,0.0,0.0,513247406,1.2703731577545032,914268075,1.4214461332014354,511443805,1.2868776001910929,185503759,1.4629640401142954,685773665,1.7092875279740145,873262814,2.038507515169181,11786.096584251965,18.0,1.2703731577545032
TG201300000143,848.0,376760.2292606833,55.0,28244.77920829301,204.0,230927.38580755098,77.0,164064.954985227,5.0,19415.62609962388,0.0,0.0,409033625,0.06500769164521832,896295985,0.21303444187005183,408144457,0.11413266956286289,381164739,0.07225014729631636,665572253,0.3734007949799369,873262814,0.5592718032994859,819412.975361378,1189.0,0.06500769164521832
TG201300000144,1004.0,643580.9935532978,97.0,129956.24133135793,210.0,318343.6439537068,171.0,289493.0078825741,7.0,39636.31371173488,0.0,0.0,996635619,0.01145986590661928,268095833,0.18159833595938688,996635608,0.09496030371590868,210274810,0.040943841156366706,976237866,0.48683335164875563,930159553,0.9987843402865354,1421010.2004326717,1489.0,0.01145986590661928
TG201300000145,94.0,29343.793498053772,138.0,24289.2949058862,55.0,77480.2887660312,3.0,11906.090159445901,0.0,0.0,0.0,0.0,220462326,0.804220566449468,694541643,0.9029095713561457,406360379,0.877045694450231,447746188,0.8870945572528384,665572253,1.1715391845101069,873262814,1.512874101229676,143019.4673294171,290.0,0.804220566449468
TG201300000146,20.0,11124.224911444277,0.0,0.0,5.0,1015.1191950819733,6.0,2638.7848007728553,0.0,0.0,0.0,0.0,181382751,0.012171687927023197,423775249,0.013124499874319207,181382775,0.002884739268345128,423775238,0.006482692710207073,690366368,0.10372996571222183,410309485,0.329366913481453,14778.128907299106,31.0,0.002884739268345128
TG201300000147,38.0,55116.70990657832,113.0,40553.403936867384,121.0,22688.70956955235,6.0,2900.8307607678234,0.0,0.0,0.0,0.0,362828141,0.045295549520946256,362836148,0.050986837022903436,362836161,0.046291620272345756,184719481,0.05858227142327923,690365460,0.19120813017636082,410309485,0.726024459017857,121259.65417376587,278.0,0.045295549520946256
TG201300000148,1049.0,1257721.5518735228,98.0,40026.00742851641,83.0,52462.16576241673,60.0,182796.7216598904,1.0,2390.9316566445414,0.0,0.0,37706354,0.0034081170803441,372535057,0.0552092153545581,384373988,0.05569120893902812,371212623,0.0016081062127568774,364714103,0.10193486516032527,410309485,0.07766659463607081,1535397.3783809908,1291.0,0.0016081062127568774
TG201300000149,964.0,453536.216703575,430.0,274532.0982179891,230.0,139625.66654526533,21.0,11632.140443682663,2.0,12637.762310654378,0.0,0.0,372155949,0.8878513700514767,372171552,0.9293415986171749,436909294,1.057067537334626,171809806,0.8981131258751471,690365460,1.586459783022211,410309485,2.1600796615761997,891963.8842211665,1647.0,0.8878513700514767
TG201300000150,539.0,177674.31456640878,163.0,101425.53317467403,27.0,78012.11546387979,1.0,398.5929621453606,0.0,0.0,0.0,0.0,246412420,0.04795847485351329,459659931,0.05336077591013669,459659935,0.05150339714078368,447746188,0.019060369350644105,644490866,0.41667868014082104,873262814,0.7886269856554563,357510.5561671079,730.0,0.019060369350644105
TG201300000151,46.0,26091.295132417083,9.0,12412.720986748363,26.0,5525.465640661526,2.0,343.53916376991685,0.0,0.0,0.0,0.0,405801148,0.013203859754417372,466418509,0.028798236185306185,466418544,0.0286642710987864,256639115,0.00923156933277716,448705723,0.10852395702531693,410309485,0.5206464732521965,44373.02092359689,83.0,0.00923156933277716
TG201300000152,155.0,33201.07644384709,79.0,17522.16416225162,52.0,6108.50052967513,14.0,5173.624565842102,0.0,0.0,0.0,0.0,372530847,0.15413338427434495,996635593,0.15935562085404403,819088503,0.1773227477129172,37290489,0.1411426598682712,976237867,0.20182006857221116,930159553,0.8833188638165174,62005.36570161595,300.0,0.1411426598682712
TG201300000153,21.0,2534.663856457188,16.0,1222.0112057385863,1.0,31.559480563824124,4.0,4143.300187083486,0.0,0.0,0.0,0.0,956443106,1.7248262934284777,460034143,1.7485285381889928,1008778873,1.7456082156348283,210274824,1.6750381433437327,976237867,1.826526894757842,930159553,2.4499365754732443,7931.534729843084,42.0,1.6750381433437327
TG201300000154,311.0,68168.50244345226,43.0,47014.40141543133,13.0,3389.362017469869,7.0,21484.421017489152,0.0,0.0,0.0,0.0,379985178,0.10107577127085489,408788753,0.11606430491806828,379985072,0.10249752665106995,379739430,0.11934246042009444,331761934,0.24408001981002342,410309485,0.2655242636972197,140056.68689384262,374.0,0.10107577127085489
TG201300000155,32.0,12070.340404472754,3.0,3101.150652499464,4.0,803.8450209083219,0.0,0.0,0.0,0.0,0.0,0.0,246412420,1.5321534389607385,460034143,1.5394975204559174,1008778873,1.5377670398665986,447746188,1.5035264818222824,644490866,1.910609055612987,873262814,2.289442920838983,15975.33607788054,39.0,1.5035264818222824
TG201300000156,1.0,359.8215867044045,3.0,960.3168345119683,0.0,0.0,10.0,31224.40467629857,0.0,0.0,0.0,0.0,409967389,0.0014651831142245136,440156894,0.049958276294793214,409967387,0.022977757482798403,30699262,0.0035858720543416986,976237866,0.15265738217570587,930159553,0.731795232863075,32544.543097514943,14.0,0.0014651831142245136
TG201300000157,44.0,45376.668800304455,19.0,2035.2837759616182,16.0,3549.3609345028012,6.0,1285.6852230753545,0.0,0.0,0.0,0.0,220462326,1.2850535167297836,460034143,1.322411680385593,1008778873,1.314790776789042,447746188,1.261669654737703,644490866,1.6233060775328934,873262814,1.983649011803529,52246.99873384423,85.0,1.261669654737703
TG201300000158,33.0,5235.873733265105,64.0,63426.66933406722,37.0,6294.763698469449,2.0,11713.100481152007,0.0,0.0,0.0,0.0,246412420,0.9807654375694207,460034143,0.9858487924164976,1008778873,0.9868727137217556,447746188,0.9645989915184491,644490866,1.3825308760344706,873262814,1.75484622998665,86670.4072469538,136.0,0.9645989915184491
TG201300000159,37.0,10211.206885370215,10.0,2359.640804541837,1.0,80.46457408838204,5.0,6247.452345117121,0.0,0.0,0.0,0.0,37706354,0.07238102780880054,371556041,0.1126054626305958,384238639,0.09875751267726256,374761092,0.033801640671082704,364714103,0.18111904833168285,410309485,0.13179754112008335,18898.764609117556,53.0,0.033801640671082704
TG201300000160,103.0,30529.739967603025,0.0,0.0,1.0,2812.173974805696,11.0,16979.74486882452,3.0,15414.175027073248,0.0,0.0,333640644,1.1326242643307045,358627704,1.1410305488422876,358627706,1.1467266849212527,75570976,1.1393581364022496,976237867,1.2347286724856552,930159553,1.7646332718597944,65735.83383830648,118.0,1.1326242643307045
