run_id,name,version,parent,group,model_name,model_type,project,gender_classification,gender,classification,importance,r2,model_and_gender
104ab469f78e40979ea90ab839927865,GH_2014_DHS_mf1assets_female - sub-geo - RF,1.4.2,self,eqai,sub-geo,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'dist_to_water_na_mean_importance': 0.018296135072598686, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.03315176792510482, 'viirs_max_importance': 0.09343331003847283, 'viirs_median_importance': 0.1947337435047904, 'udel_precip_v501_sum_sum_importance': 0.06256811679610202, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.07467101516407114, 'esa_landcover_categorical_cropland_importance': 0.026007908587988664, 'esa_landcover_categorical_forest_importance': 0.008208727368052995, 'srtm_elevation_500m_na_mean_importance': 0.021596364908623693, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.05574896403682026, 'longitude_importance': 0.0182742704039588, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.11187337090518341, 'latitude_importance': 0.08706028382685765, 'esa_landcover_categorical_urban_importance': 0.19437602146137442}",0.8042916142007955,sub-geo_female
57793aad6e7143e7ace50b061f526ea6,GH_2014_DHS_mf1assets_female - all-geo - RF,1.4.2,self,eqai,all-geo,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'esa_landcover_categorical_irrigated_cropland_importance': 0.0032087628227964933, 'viirs_median_importance': 0.16027750247826986, 'udel_precip_v501_sum_sum_importance': 0.02097043743322622, 'esa_landcover_categorical_sparse_vegetation_importance': 0.0, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.034315217468208814, 'longitude_importance': 0.010650691298989393, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.07331893555615568, 'esa_landcover_categorical_water_bodies_importance': 0.0028483493797626987, 'srtm_slope_500m_na_mean_importance': 0.0074238132609138726, 'esa_landcover_categorical_no_data_importance': 0.0, 'esa_landcover_categorical_urban_importance': 0.12813731302317233, 'viirs_min_importance': 0.02157658337880887, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.03058429637865541, 'esa_landcover_categorical_cropland_importance': 0.011996501357784678, 'udel_precip_v501_mean_mean_importance': 0.011419265226034711, 'esa_landcover_categorical_mosaic_cropland_importance': 0.008356587942987756, 'latitude_importance': 0.05357065500260983, 'udel_air_temp_v501_mean_mean_importance': 0.04382650014912522, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.016660762972342726, 'viirs_sum_importance': 0.035409671088847114, 'esa_landcover_categorical_wetland_importance': 1.0440989197564867e-05, 'srtm_elevation_500m_na_mean_importance': 0.010774369183201227, 'viirs_mean_importance': 0.16076331645401318, 'esa_landcover_categorical_count_importance': 0.07535225960954361, 'esa_landcover_categorical_bare_areas_importance': 5.7053885431382e-05, 'esa_landcover_categorical_grassland_importance': 0.0006043711633146441, 'dist_to_water_na_mean_importance': 0.009474714750241411, 'esa_landcover_categorical_snow_ice_importance': 0.0, 'viirs_max_importance': 0.041067017627742765, 'esa_landcover_categorical_forest_importance': 0.0033416293898667327, 'esa_landcover_categorical_shrubland_importance': 0.004710758762904507, 'esa_landcover_categorical_rainfed_cropland_importance': 0.005895879945094103, 'gpw_v4r11_density_2015_mean_importance': 0.01339634202075714}",0.8166475381327085,all-geo_female
16334d8b87b44f978c1b31ae66fe126a,GH_2014_DHS_mf1assets_female - sub-osm-all-geo - RF,1.4.2,self,eqai,sub-osm-all-geo,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'all_buildings_totalarea_importance': 0.011112105774200942, 'all_roads_nearestdist_importance': 0.011275533489724212, 'all_buildings_count_importance': 0.008959349118566561, 'all_buildings_ratio_importance': 0.029438299087256765, 'all_buildings_avgarea_importance': 0.01543665103534775, 'all_roads_length_importance': 0.018135313329637713, 'dist_to_water_na_mean_importance': 0.012153823408708913, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.030038003275727032, 'viirs_max_importance': 0.07144016161847794, 'viirs_median_importance': 0.21873479803815277, 'udel_precip_v501_sum_sum_importance': 0.04813394250758933, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.06221592283750594, 'esa_landcover_categorical_cropland_importance': 0.019402132787415118, 'esa_landcover_categorical_forest_importance': 0.0052205230395752705, 'srtm_elevation_500m_na_mean_importance': 0.016058060392834663, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.051380049174543946, 'longitude_importance': 0.012540643821801036, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.1006903109750013, 'latitude_importance': 0.07508938894151333, 'esa_landcover_categorical_urban_importance': 0.18254498734641939}",0.8052111354361114,sub-osm-all-geo_female
61de085283a64aed877fb250b2710afc,GH_2014_DHS_mf1assets_female - sub-osm - RF,1.4.2,self,eqai,sub-osm,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'all_buildings_totalarea_importance': 0.17290145470192503, 'all_roads_nearestdist_importance': 0.09366704523385593, 'all_buildings_count_importance': 0.14393788294702142, 'all_buildings_ratio_importance': 0.2293621728192667, 'all_buildings_avgarea_importance': 0.18298221566487324, 'all_roads_length_importance': 0.1771492286330577}",0.5607897394721226,sub-osm_female
08d14b06fb1040e1a84dbf8cb44b01ea,GH_2014_DHS_mf1assets_female - sub-osm-ntl - RF,1.4.2,self,eqai,sub-osm-ntl,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'all_buildings_totalarea_importance': 0.03549098550041814, 'all_roads_nearestdist_importance': 0.030946965506603957, 'all_buildings_count_importance': 0.03851307115551794, 'all_buildings_ratio_importance': 0.06821340300816756, 'all_buildings_avgarea_importance': 0.04644128447645381, 'all_roads_length_importance': 0.04467167987107477, 'viirs_min_importance': 0.06056239299666013, 'viirs_mean_importance': 0.23873907104473083, 'viirs_max_importance': 0.1231998361070232, 'viirs_sum_importance': 0.1120620181179054, 'viirs_median_importance': 0.20115929221544426}",0.7098920528776421,sub-osm-ntl_female
59d92f67df094436a78c5cafda451de7,GH_2014_DHS_mf1assets_female - loc - RF,1.4.2,self,eqai,loc,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'longitude_importance': 0.38654141122795554, 'latitude_importance': 0.6134585887720444}",0.512942009761989,loc_female
bc1f0308f83b4d67a868b2056e67ad91,GH_2014_DHS_mf1assets_female - all - RF,1.4.2,self,eqai,all,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'all_transport_count_importance': 0.0008756397635864575, 'nocars_roads_length_importance': 0.0016665792836974178, 'residential_buildings_totalarea_importance': 0.0015685789707629637, 'health_buildings_ratio_importance': 0.0006241913945663181, 'recreational_buildings_avgarea_importance': 3.598652801047836e-05, 'ground_transport_count_importance': 0.0007958181696904199, 'health_buildings_totalarea_importance': 0.0005116561268835922, 'entertainment_pois_count_importance': 0.0014653343783468764, 'nocars_roads_nearestdist_importance': 0.003148274253503691, 'religious_buildings_totalarea_importance': 0.0004633848486124814, 'commercial_buildings_ratio_importance': 0.000818487735061961, 'education_pois_count_importance': 0.001523289947483129, 'air_transport_count_importance': 8.631596800225774e-05, 'major_roads_count_importance': 0.0018610238976143013, 'water_traffic_count_importance': 8.651011317498881e-05, 'services_pois_count_importance': 0.0010010630254010144, 'links_roads_length_importance': 0.001081018740736894, 'recreational_buildings_count_importance': 2.3085400081656616e-05, 'unknown_roads_nearestdist_importance': 0.0036238028506021015, 'health_pois_count_importance': 0.0007546313590236018, 'religious_buildings_avgarea_importance': 0.0007742189597671214, 'education_buildings_totalarea_importance': 0.0006369535229724682, 'commercial_buildings_totalarea_importance': 0.0006212978750202394, 'health_buildings_avgarea_importance': 0.0005045708024667344, 'landmark_pois_count_importance': 0.0003992329974401885, 'commercial_buildings_count_importance': 0.0004995455665220347, 'all_roads_count_importance': 0.004458251561649901, 'all_buildings_totalarea_importance': 0.0024007635002794366, 'small_roads_nearestdist_importance': 0.0028146817583760784, 'religious_buildings_ratio_importance': 0.0007747184005497714, 'residential_buildings_ratio_importance': 0.001637596236687503, 'industrial_buildings_ratio_importance': 0.00034600627080296625, 'buffer_area_importance': 0.028151119594091622, 'unknown_roads_length_importance': 3.188692337820232e-05, 'government_buildings_ratio_importance': 3.677823163948521e-06, 'all_buildings_count_importance': 0.0031117612149216306, 'retail_pois_count_importance': 0.000711474803425148, 'driving_traffic_count_importance': 0.0013499020531658296, 'service_traffic_count_importance': 0.0010546475266693138, 'major_roads_nearestdist_importance': 0.00282454784084243, 'major_roads_length_importance': 0.0036032196578861626, 'links_roads_count_importance': 0.0006995202228602003, 'recreational_buildings_totalarea_importance': 3.571123432211279e-05, 'all_pois_count_importance': 0.001508669788199347, 'minor_roads_count_importance': 0.00705578868935269, 'all_roads_nearestdist_importance': 0.0027759339400432966, 'residential_buildings_avgarea_importance': 0.001156415045522891, 'government_buildings_count_importance': 2.8421491002590897e-06, 'health_buildings_count_importance': 0.0002923684758573903, 'all_buildings_avgarea_importance': 0.0046973729004520185, 'religious_buildings_count_importance': 0.0003061410382497693, 'minor_roads_nearestdist_importance': 0.002839900944588907, 'food_pois_count_importance': 0.0009343041594807115, 'education_buildings_ratio_importance': 0.0006861842413129857, 'unknown_roads_count_importance': 1.9261161253056922e-05, 'industrial_buildings_count_importance': 0.0002467868941447878, 'other_pois_count_importance': 7.280860435645516e-06, 'industrial_buildings_avgarea_importance': 0.00032929531864921103, 'small_roads_length_importance': 0.002852647161186296, 'government_buildings_totalarea_importance': 1.645100654068857e-06, 'lodging_pois_count_importance': 0.0011379236013879376, 'nocars_roads_count_importance': 0.0017888619021535937, 'all_traffic_count_importance': 0.0017723154476072063, 'commercial_buildings_avgarea_importance': 0.0004982750339566829, 'residential_buildings_count_importance': 0.0015082005845861437, 'small_roads_count_importance': 0.0027032480001214286, 'links_roads_nearestdist_importance': 0.004188820781228406, 'all_roads_length_importance': 0.0027140080488981706, 'education_buildings_avgarea_importance': 0.0003510836902221463, 'education_buildings_count_importance': 0.0012310889149748237, 'minor_roads_length_importance': 0.005682769035882496, 'all_buildings_ratio_importance': 0.007687304131538976, 'industrial_buildings_totalarea_importance': 0.00029999352294725275, 'government_buildings_avgarea_importance': 2.6016201615173025e-06, 'recreational_buildings_ratio_importance': 2.228460360063302e-05, 'water_transport_count_importance': 1.3798798074369348e-06, 'esa_landcover_categorical_irrigated_cropland_importance': 0.002282331187719151, 'viirs_median_importance': 0.1928600624208276, 'udel_precip_v501_sum_sum_importance': 0.009155231334329739, 'esa_landcover_categorical_sparse_vegetation_importance': 0.0, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.030147383664724216, 'longitude_importance': 0.006082065226173489, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.04120589660434683, 'esa_landcover_categorical_water_bodies_importance': 0.00152440789428361, 'srtm_slope_500m_na_mean_importance': 0.0032725310872142995, 'esa_landcover_categorical_no_data_importance': 0.0, 'esa_landcover_categorical_urban_importance': 0.1186871171173818, 'viirs_min_importance': 0.017381799630918217, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.012661303517611931, 'esa_landcover_categorical_cropland_importance': 0.008582086041540966, 'udel_precip_v501_mean_mean_importance': 0.0067938168858461, 'esa_landcover_categorical_mosaic_cropland_importance': 0.0048463695215541875, 'latitude_importance': 0.05536637300906844, 'udel_air_temp_v501_mean_mean_importance': 0.0343328875386078, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.014521262784385954, 'viirs_sum_importance': 0.024663555031534536, 'esa_landcover_categorical_wetland_importance': 4.133314947570029e-06, 'srtm_elevation_500m_na_mean_importance': 0.0059120199078876185, 'viirs_mean_importance': 0.16054665820546254, 'esa_landcover_categorical_count_importance': 0.06747913748506894, 'esa_landcover_categorical_bare_areas_importance': 1.837809117782159e-05, 'esa_landcover_categorical_grassland_importance': 0.00022449603746342518, 'dist_to_water_na_mean_importance': 0.0042090450263424515, 'esa_landcover_categorical_snow_ice_importance': 0.0, 'viirs_max_importance': 0.027746785262989557, 'esa_landcover_categorical_forest_importance': 0.0019142057225413089, 'esa_landcover_categorical_shrubland_importance': 0.0028912038572014563, 'esa_landcover_categorical_rainfed_cropland_importance': 0.004041140017120677, 'gpw_v4r11_density_2015_mean_importance': 0.003883340804066033}",0.8112763892025001,all_female
4e9254c1528344f596a6eda6124a3374,GH_2014_DHS_mf1assets_female - all-osm - RF,1.4.2,self,eqai,all-osm,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'all_transport_count_importance': 0.011794293689243968, 'nocars_roads_length_importance': 0.011205627562759522, 'residential_buildings_totalarea_importance': 0.005625620027411939, 'health_buildings_ratio_importance': 0.0009097757943855615, 'recreational_buildings_avgarea_importance': 4.8359578399704436e-05, 'ground_transport_count_importance': 0.006000864334511277, 'health_buildings_totalarea_importance': 0.0008948534962671702, 'entertainment_pois_count_importance': 0.010708298605720526, 'nocars_roads_nearestdist_importance': 0.00977351223091575, 'religious_buildings_totalarea_importance': 0.004906544468877393, 'commercial_buildings_ratio_importance': 0.0022026806122945842, 'education_pois_count_importance': 0.004514586239999296, 'air_transport_count_importance': 0.00046801567364387073, 'major_roads_count_importance': 0.025708262961141905, 'water_traffic_count_importance': 0.00020973051871931412, 'services_pois_count_importance': 0.0036048194867751952, 'links_roads_length_importance': 0.0023302743545878957, 'recreational_buildings_count_importance': 3.963233542759034e-05, 'unknown_roads_nearestdist_importance': 0.011860487128446036, 'health_pois_count_importance': 0.002952177945693041, 'religious_buildings_avgarea_importance': 0.0028770186032479675, 'education_buildings_totalarea_importance': 0.0014084429623091217, 'commercial_buildings_totalarea_importance': 0.001854608518086516, 'health_buildings_avgarea_importance': 0.001127703229305778, 'landmark_pois_count_importance': 0.0006826202327363872, 'commercial_buildings_count_importance': 0.0022268024304280833, 'all_roads_count_importance': 0.05395039067317654, 'all_buildings_totalarea_importance': 0.014685739458991029, 'small_roads_nearestdist_importance': 0.008870692826557293, 'religious_buildings_ratio_importance': 0.011219046852050718, 'residential_buildings_ratio_importance': 0.009457791419047477, 'industrial_buildings_ratio_importance': 0.0006307430686941133, 'buffer_area_importance': 0.2333025736927639, 'unknown_roads_length_importance': 8.905783893209884e-05, 'government_buildings_ratio_importance': 7.943604943548688e-06, 'all_buildings_count_importance': 0.025287383708526432, 'retail_pois_count_importance': 0.002064845067722022, 'driving_traffic_count_importance': 0.004346688555108888, 'service_traffic_count_importance': 0.007988262344096919, 'major_roads_nearestdist_importance': 0.0108717636053522, 'major_roads_length_importance': 0.018409374485397367, 'links_roads_count_importance': 0.001783357922590236, 'recreational_buildings_totalarea_importance': 4.9323111980034954e-05, 'all_pois_count_importance': 0.0216393515394553, 'minor_roads_count_importance': 0.12557505502173977, 'all_roads_nearestdist_importance': 0.009425518077236303, 'residential_buildings_avgarea_importance': 0.0038791883768160124, 'government_buildings_count_importance': 1.1583577681923345e-05, 'health_buildings_count_importance': 0.00080942458529219, 'all_buildings_avgarea_importance': 0.043012673880493436, 'religious_buildings_count_importance': 0.0005927187009833267, 'minor_roads_nearestdist_importance': 0.011214023790368292, 'food_pois_count_importance': 0.005334455822811298, 'education_buildings_ratio_importance': 0.0017330442529434231, 'unknown_roads_count_importance': 5.190418417860131e-05, 'industrial_buildings_count_importance': 0.00034081195630709005, 'other_pois_count_importance': 7.654239287998494e-06, 'industrial_buildings_avgarea_importance': 0.0005583012397153567, 'small_roads_length_importance': 0.01063930103377821, 'government_buildings_totalarea_importance': 1.8499764753483478e-05, 'lodging_pois_count_importance': 0.002616117987575623, 'nocars_roads_count_importance': 0.00962823960089897, 'all_traffic_count_importance': 0.011176212754732988, 'commercial_buildings_avgarea_importance': 0.0012635085407182844, 'residential_buildings_count_importance': 0.006060792452959329, 'small_roads_count_importance': 0.012091219531380128, 'links_roads_nearestdist_importance': 0.0128400570145458, 'all_roads_length_importance': 0.02648878914646544, 'education_buildings_avgarea_importance': 0.0011891086453899588, 'education_buildings_count_importance': 0.0019322632690838193, 'minor_roads_length_importance': 0.05693919810209178, 'all_buildings_ratio_importance': 0.09347590242962958, 'industrial_buildings_totalarea_importance': 0.00041207440346690004, 'government_buildings_avgarea_importance': 1.9735805744385024e-05, 'recreational_buildings_ratio_importance': 5.6991640579780006e-05, 'water_transport_count_importance': 1.568737362888086e-05}",0.6502457226548403,all-osm_female
8596c5ab9bc74d419311df86e54f71c9,GH_2014_DHS_mf1assets_female - ntl - RF,1.4.2,self,eqai,ntl,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'viirs_min_importance': 0.11925193282007576, 'viirs_mean_importance': 0.256764821597808, 'viirs_max_importance': 0.2077119775126433, 'viirs_sum_importance': 0.20991081847919327, 'viirs_median_importance': 0.20636044959027972}",0.677204686457854,ntl_female
4bed28e100b54479a626c54d3d6d15a1,GH_2014_DHS_mf1assets_female - all-osm-ntl - RF,1.4.2,self,eqai,all-osm-ntl,RF,GH_2014_DHS_mf1assets_female,mf1assets_female,female,mf1assets,"{'all_transport_count_importance': 0.00189154052174212, 'nocars_roads_length_importance': 0.0052837960938539544, 'residential_buildings_totalarea_importance': 0.003800977131573962, 'health_buildings_ratio_importance': 0.0010774565942722923, 'recreational_buildings_avgarea_importance': 8.626566522208544e-05, 'ground_transport_count_importance': 0.001959793505274528, 'health_buildings_totalarea_importance': 0.0009594946859144454, 'entertainment_pois_count_importance': 0.003861152581771758, 'nocars_roads_nearestdist_importance': 0.007579658043423026, 'religious_buildings_totalarea_importance': 0.0016871321648593552, 'commercial_buildings_ratio_importance': 0.0011970873861824602, 'education_pois_count_importance': 0.004268398861417451, 'air_transport_count_importance': 0.00016540195987105438, 'major_roads_count_importance': 0.00700388767617435, 'water_traffic_count_importance': 0.00010380905471375423, 'services_pois_count_importance': 0.0018377195877893, 'links_roads_length_importance': 0.002504326362200371, 'recreational_buildings_count_importance': 5.086928552306433e-05, 'unknown_roads_nearestdist_importance': 0.008140410219993793, 'health_pois_count_importance': 0.0018831496865822674, 'religious_buildings_avgarea_importance': 0.0017712403099288086, 'education_buildings_totalarea_importance': 0.0012319532987657886, 'commercial_buildings_totalarea_importance': 0.001652814542641672, 'health_buildings_avgarea_importance': 0.000750230632570523, 'landmark_pois_count_importance': 0.0007784368411076475, 'commercial_buildings_count_importance': 0.0012041412671589642, 'all_roads_count_importance': 0.014161361598121076, 'all_buildings_totalarea_importance': 0.010147420941108203, 'small_roads_nearestdist_importance': 0.007156789434769795, 'religious_buildings_ratio_importance': 0.00362677770200592, 'residential_buildings_ratio_importance': 0.005282200377002756, 'industrial_buildings_ratio_importance': 0.00020482790911125257, 'buffer_area_importance': 0.07466475888779961, 'unknown_roads_length_importance': 6.184022115573735e-05, 'government_buildings_ratio_importance': 2.013139353146229e-05, 'all_buildings_count_importance': 0.018521184407977932, 'retail_pois_count_importance': 0.0017489581365973269, 'driving_traffic_count_importance': 0.0030573975058152516, 'service_traffic_count_importance': 0.0020825737870644218, 'major_roads_nearestdist_importance': 0.007379231294532778, 'major_roads_length_importance': 0.009566881397554862, 'links_roads_count_importance': 0.002279297061855657, 'recreational_buildings_totalarea_importance': 4.862976874772439e-05, 'all_pois_count_importance': 0.004712273566112965, 'minor_roads_count_importance': 0.0268051747807998, 'all_roads_nearestdist_importance': 0.007537577548056519, 'residential_buildings_avgarea_importance': 0.0032751770057246935, 'government_buildings_count_importance': 2.311577948052362e-05, 'health_buildings_count_importance': 0.0010750509343396143, 'all_buildings_avgarea_importance': 0.019887912813609368, 'religious_buildings_count_importance': 0.00048310602436977705, 'minor_roads_nearestdist_importance': 0.007439248201182362, 'food_pois_count_importance': 0.002962161237983818, 'education_buildings_ratio_importance': 0.0009313390566252054, 'unknown_roads_count_importance': 6.38791792901592e-05, 'industrial_buildings_count_importance': 0.0002775762692489697, 'other_pois_count_importance': 7.622797462453544e-06, 'industrial_buildings_avgarea_importance': 0.0005885201491690872, 'small_roads_length_importance': 0.006825699140486656, 'government_buildings_totalarea_importance': 1.4224009579337836e-05, 'lodging_pois_count_importance': 0.0019230259469393493, 'nocars_roads_count_importance': 0.005395053328686688, 'all_traffic_count_importance': 0.004474640216668886, 'commercial_buildings_avgarea_importance': 0.0009048444478315467, 'residential_buildings_count_importance': 0.005208421311499587, 'small_roads_count_importance': 0.00845411682574705, 'links_roads_nearestdist_importance': 0.011672736159431766, 'all_roads_length_importance': 0.009904050150862584, 'education_buildings_avgarea_importance': 0.0006951549697964879, 'education_buildings_count_importance': 0.002058991900298741, 'minor_roads_length_importance': 0.016481226905016286, 'all_buildings_ratio_importance': 0.024984252008859953, 'industrial_buildings_totalarea_importance': 0.00026143483750549963, 'government_buildings_avgarea_importance': 3.6051017354606077e-06, 'recreational_buildings_ratio_importance': 4.830412870244019e-05, 'water_transport_count_importance': 1.5524165069423217e-05, 'viirs_min_importance': 0.03408483349196925, 'viirs_mean_importance': 0.2183736131625182, 'viirs_max_importance': 0.07766345710372019, 'viirs_sum_importance': 0.06544603100335676, 'viirs_median_importance': 0.2062956185549819}",0.7100568719937592,all-osm-ntl_female
f41d495a802e4b74aa499dacefbf1d38,GH_2014_DHS_mf1assets_male - sub - RF,1.4.2,self,eqai,sub,RF,GH_2014_DHS_mf1assets_male,mf1assets_male,male,mf1assets,"{'all_buildings_totalarea_importance': 0.009721163270155809, 'all_roads_nearestdist_importance': 0.006397735065758398, 'all_buildings_count_importance': 0.006886646617860899, 'all_buildings_ratio_importance': 0.02620599528972775, 'all_buildings_avgarea_importance': 0.013175256759744089, 'all_roads_length_importance': 0.01586043756441322, 'dist_to_water_na_mean_importance': 0.009457477982685269, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.02088026957837385, 'viirs_max_importance': 0.06411635619007812, 'viirs_median_importance': 0.23985326182300726, 'udel_precip_v501_sum_sum_importance': 0.053557835523583605, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.061298993018853574, 'esa_landcover_categorical_cropland_importance': 0.020829076004447885, 'esa_landcover_categorical_forest_importance': 0.003375088797421815, 'srtm_elevation_500m_na_mean_importance': 0.010802357181019259, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.04339708622354676, 'longitude_importance': 0.009973823352874955, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.12384303691439753, 'latitude_importance': 0.0769279979717688, 'esa_landcover_categorical_urban_importance': 0.18344010487028095}",0.8612611549652861,sub_male
ad9f08c1d6b448bb80f090895cbca452,GH_2014_DHS_mf1assets_male - sub-geo - RF,1.4.2,self,eqai,sub-geo,RF,GH_2014_DHS_mf1assets_male,mf1assets_male,male,mf1assets,"{'dist_to_water_na_mean_importance': 0.012255075699079531, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.02952106403047034, 'viirs_max_importance': 0.09195564671949187, 'viirs_median_importance': 0.21903063481865212, 'udel_precip_v501_sum_sum_importance': 0.05807403052886295, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.07838160836999301, 'esa_landcover_categorical_cropland_importance': 0.023476134576485917, 'esa_landcover_categorical_forest_importance': 0.005479673789979608, 'srtm_elevation_500m_na_mean_importance': 0.017163808704939255, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.050698359378764705, 'longitude_importance': 0.01353404095852696, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.1270225659643704, 'latitude_importance': 0.08275233595176051, 'esa_landcover_categorical_urban_importance': 0.19065502050862287}",0.8594535362639768,sub-geo_male
35445872650f4177ab6990c9b92ad882,GH_2014_DHS_mf1assets_male - all-geo - RF,1.4.2,self,eqai,all-geo,RF,GH_2014_DHS_mf1assets_male,mf1assets_male,male,mf1assets,"{'esa_landcover_categorical_irrigated_cropland_importance': 0.0037231373026203785, 'viirs_median_importance': 0.18626983457274462, 'udel_precip_v501_sum_sum_importance': 0.023091371804523062, 'esa_landcover_categorical_sparse_vegetation_importance': 0.0, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.030742331713909783, 'longitude_importance': 0.006890635030035565, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.09657356468920415, 'esa_landcover_categorical_water_bodies_importance': 0.0013083789168986928, 'srtm_slope_500m_na_mean_importance': 0.005685809052907926, 'esa_landcover_categorical_no_data_importance': 0.0, 'esa_landcover_categorical_urban_importance': 0.12121322258108931, 'viirs_min_importance': 0.018792766191846638, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.03189721518714685, 'esa_landcover_categorical_cropland_importance': 0.01282184535508166, 'udel_precip_v501_mean_mean_importance': 0.009482335867188713, 'esa_landcover_categorical_mosaic_cropland_importance': 0.006867749080357439, 'latitude_importance': 0.056991878345289876, 'udel_air_temp_v501_mean_mean_importance': 0.035264253805547895, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.010832428268111219, 'viirs_sum_importance': 0.030272728424245297, 'esa_landcover_categorical_wetland_importance': 1.9506478445666284e-05, 'srtm_elevation_500m_na_mean_importance': 0.006931098486663414, 'viirs_mean_importance': 0.1715024299308453, 'esa_landcover_categorical_count_importance': 0.057764430371258516, 'esa_landcover_categorical_bare_areas_importance': 7.161271664606814e-05, 'esa_landcover_categorical_grassland_importance': 0.0007955250092040878, 'dist_to_water_na_mean_importance': 0.005583249053209697, 'esa_landcover_categorical_snow_ice_importance': 0.0, 'viirs_max_importance': 0.03985918081317968, 'esa_landcover_categorical_forest_importance': 0.0024804352161070585, 'esa_landcover_categorical_shrubland_importance': 0.004011968868303726, 'esa_landcover_categorical_rainfed_cropland_importance': 0.007635496952765657, 'gpw_v4r11_density_2015_mean_importance': 0.014623579914622048}",0.8654947464325031,all-geo_male
595cdd93a88341f9a151bb5e0fe38dbe,GH_2014_DHS_mf1assets_male - sub-osm-all-geo - RF,1.4.2,self,eqai,sub-osm-all-geo,RF,GH_2014_DHS_mf1assets_male,mf1assets_male,male,mf1assets,"{'all_buildings_totalarea_importance': 0.009721163270155809, 'all_roads_nearestdist_importance': 0.006397735065758398, 'all_buildings_count_importance': 0.006886646617860899, 'all_buildings_ratio_importance': 0.02620599528972775, 'all_buildings_avgarea_importance': 0.013175256759744089, 'all_roads_length_importance': 0.01586043756441322, 'dist_to_water_na_mean_importance': 0.009457477982685269, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.02088026957837385, 'viirs_max_importance': 0.06411635619007812, 'viirs_median_importance': 0.23985326182300726, 'udel_precip_v501_sum_sum_importance': 0.053557835523583605, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.061298993018853574, 'esa_landcover_categorical_cropland_importance': 0.020829076004447885, 'esa_landcover_categorical_forest_importance': 0.003375088797421815, 'srtm_elevation_500m_na_mean_importance': 0.010802357181019259, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.04339708622354676, 'longitude_importance': 0.009973823352874955, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.12384303691439753, 'latitude_importance': 0.0769279979717688, 'esa_landcover_categorical_urban_importance': 0.18344010487028095}",0.8612611549652861,sub-osm-all-geo_male
5c43882d8fbf426a909117b64ad802eb,GH_2014_DHS_mf1assets_male - sub-osm - RF,1.4.2,self,eqai,sub-osm,RF,GH_2014_DHS_mf1assets_male,mf1assets_male,male,mf1assets,"{'all_buildings_totalarea_importance': 0.1788059499088929, 'all_roads_nearestdist_importance': 0.08090182253281258, 'all_buildings_count_importance': 0.13961393415912704, 'all_buildings_ratio_importance': 0.2295076893767518, 'all_buildings_avgarea_importance': 0.18809566872124353, 'all_roads_length_importance': 0.18307493530117216}",0.6459968802850286,sub-osm_male
