run_id,name,version,parent,group,model_name,model_type,project,gender_classification,gender,classification,aic,bic,centered_tss,condition_number,df_model,df_resid,ess,f_pvalue,fvalue,llf,mse_model,mse_resid,mse_total,rsquared,rsquared_adj,scale,ssr,uncentered_tss
5c9c028d719f4d9c95ce6eae15b3354b,GH_2014_DHS_hoh_female - sub - OLS,1.4.0,self,eqai,sub,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,10005.959890076338,10090.654700734112,2104545751205.4976,261977767.893231,20.0,396.0,1522626587536.1921,2.554502044283176e-97,51.80789414652993,-4981.979945038169,76131329376.8096,1469492837.548751,5059004209.6286,0.7234941728703317,0.709529232106207,1469492837.548751,581919163669.3054,2104658655559.9062
c33e984bab774fa49c0e011a0e5c6351,GH_2014_DHS_hoh_female - sub-geo - OLS,1.4.0,self,eqai,sub-geo,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,10000.812834464507,10061.309127791488,2104545751205.4976,13325214.969414625,14.0,402.0,1512984362136.2202,2.338767835022033e-101,73.43999466222436,-4985.406417232253,108070311581.15858,1471545743.953426,5059004209.6286,0.7189125545356156,0.709123439519443,1471545743.953426,591561389069.2772,2104658655559.9062
16736bfb5a374506a66cadd6b6f302c6,GH_2014_DHS_hoh_female - all-geo - OLS,1.4.0,self,eqai,all-geo,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,9907.894730001624,10024.85423043379,2104545751205.4976,1.3735359631673796e+16,28.0,388.0,1661889288533.5176,2.917861973609157e-113,52.02462682902152,-4924.947365000812,59353188876.19706,1140867171.8350003,5059004209.6286,0.7896665052691663,0.7744877994638484,1140867171.8350003,442656462671.9801,2104658655559.9062
7326e6df1ef2475b92fb8ce450df9167,GH_2014_DHS_hoh_female - sub-osm-all-geo - OLS,1.4.0,self,eqai,sub-osm-all-geo,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,10005.959890076338,10090.654700734112,2104545751205.4976,261977767.893231,20.0,396.0,1522626587536.1921,2.554502044283176e-97,51.80789414652993,-4981.979945038169,76131329376.8096,1469492837.548751,5059004209.6286,0.7234941728703317,0.709529232106207,1469492837.548751,581919163669.3054,2104658655559.9062
1fd08781e319423abc9692db03d02513,GH_2014_DHS_hoh_female - sub-osm - OLS,1.4.0,self,eqai,sub-osm,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,10316.8350337876,10345.066637340191,2104545751205.4976,63198679.64261487,6.0,410.0,792973656769.241,2.4429244342894684e-39,41.314185809858515,-5151.4175168938,132162276128.20683,3198956327.8933086,5059004209.6286,0.3767908853086327,0.3676707519229053,3198956327.8933086,1311572094436.2566,2104658655559.9062
7c4ec49a145847ff9682968a8016e742,GH_2014_DHS_hoh_female - sub-osm-ntl - OLS,1.4.0,self,eqai,sub-osm-ntl,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,10200.03098855851,10248.428023220096,2104545751205.4976,83175400.36482999,11.0,405.0,1136871677972.2031,1.4509722328493162e-61,43.25583303442571,-5088.015494279255,103351970724.74574,2389318699.341468,5059004209.6286,0.5401981293687703,0.5277096834997739,2389318699.341468,967674073233.2944,2104658655559.9062
eac4707ca07c42019e6726f1f00a4d54,GH_2014_DHS_hoh_female - loc - OLS,1.4.0,self,eqai,loc,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,10374.54706928558,10386.646327950975,2104545751205.4976,30.477319264779865,2.0,414.0,569117537481.1448,4.5261302463648963e-29,76.72604241968573,-5184.27353464279,284558768740.5724,3708763801.2665524,5059004209.6286,0.27042298185019287,0.26689845519246436,3708763801.2665524,1535428213724.3528,2104658655559.9062
d465b282917c4de7b84c3f9afd5cb13c,GH_2014_DHS_hoh_female - all - OLS,1.4.0,self,eqai,all,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,9942.218613826784,10341.494149784865,2104545751205.4976,1.2452264998539462e+16,98.0,318.0,1760981532899.6162,4.516113213930708e-82,16.632131862983012,-4872.109306913392,17969199315.302208,1080390623.6034007,5059004209.6286,0.8367513663653614,0.7864420390188376,1080390623.6034007,343564218305.8814,2104658655559.9062
780679bdac1f4c8b8ce55150b753bbab,GH_2014_DHS_hoh_female - all-osm - OLS,1.4.0,self,eqai,all-osm,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,10126.153502141908,10416.53571011142,2104545751205.4976,1.2580783836494812e+16,71.0,345.0,1496675589587.3188,1.8511275725195071e-59,11.964032828592101,-4991.076751070954,21079937881.51153,1761942497.4439967,5059004209.6286,0.7111632468574338,0.6517214802686738,1761942497.4439967,607870161618.1788,2104658655559.9062
26dad788132848469a0dfcfd0b54c84b,GH_2014_DHS_hoh_female - ntl - OLS,1.4.0,self,eqai,ntl,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,10213.383887946218,10237.582405277011,2104545751205.4976,1838.7334096500983,5.0,411.0,1076213444582.3302,1.0000851108632842e-61,86.02739073244487,-5100.691943973109,215242688916.46603,2502025076.9420133,5059004209.6286,0.5113756467237018,0.5054313115256933,2502025076.9420133,1028332306623.1674,2104658655559.9062
