run_id,name,parent,max_depth,max_features,min_samples_split,min_samples_leaf,n_estimators,r2,version,gender,classification
019f298fb3ca4ff5b603aaa6288a4f07,dazzling-moth-213,99ac20c7178243d3a26228cc9c4db118,10,0.33,2,2,500,0.855034776987733,1.3.0,male,hoh
0ecb86af64c34a1e93344c3c5592d78e,traveling-roo-187,99ac20c7178243d3a26228cc9c4db118,25,0.33,2,2,1000,0.8539566346622278,1.3.0,male,hoh
33072aee0ce64b4495d4ca883d3ad380,inquisitive-shark-99,99ac20c7178243d3a26228cc9c4db118,25,0.33,4,1,1000,0.8548128544995144,1.3.0,male,hoh
58628ef9d40a47e390fba5bbc5081b1d,able-eel-542,99ac20c7178243d3a26228cc9c4db118,25,0.33,2,1,500,0.8543003348100419,1.3.0,male,hoh
6e378b29a7b24209a36ca4893a6c115a,painted-calf-93,99ac20c7178243d3a26228cc9c4db118,10,0.33,2,1,500,0.8542426422255651,1.3.0,male,hoh
76c8a62f47e64b0489f15be3b534ad57,enthused-conch-26,99ac20c7178243d3a26228cc9c4db118,25,0.33,2,1,1000,0.853861520728489,1.3.0,male,hoh
8284ba3dc5cc4f8f986be60e2fa69716,mercurial-pig-106,99ac20c7178243d3a26228cc9c4db118,10,0.33,4,1,500,0.854702369128597,1.3.0,male,hoh
90ce69d33a7a4be296bfd2406cf38e43,receptive-shrimp-302,99ac20c7178243d3a26228cc9c4db118,10,0.33,4,2,500,0.855034776987733,1.3.0,male,hoh
97f4644819274e868f65f761915154b2,auspicious-midge-797,99ac20c7178243d3a26228cc9c4db118,25,0.33,4,1,500,0.8545727219617681,1.3.0,male,hoh
a6b3a32316ae443ebfb787bdef09e405,luxuriant-perch-355,99ac20c7178243d3a26228cc9c4db118,25,0.33,4,2,500,0.8529635471816345,1.3.0,male,hoh
ad5eef7fdf9e47619641b768dab4bd5b,orderly-mule-823,99ac20c7178243d3a26228cc9c4db118,25,0.33,2,2,500,0.8529635471816345,1.3.0,male,hoh
b6003d0095fa41ce9ad5cb6ddea29d1c,serious-quail-157,99ac20c7178243d3a26228cc9c4db118,10,0.33,4,1,1000,0.853760149997252,1.3.0,male,hoh
c704caf0e4d542e6808496ee0e1b60f2,silent-doe-347,99ac20c7178243d3a26228cc9c4db118,10,0.33,2,2,1000,0.8551073831609053,1.3.0,male,hoh
e4b68c70a81f40a8ba0fbaff917fa138,capricious-elk-327,99ac20c7178243d3a26228cc9c4db118,10,0.33,2,1,1000,0.8546906561416178,1.3.0,male,hoh
e9c98b29102a413593bd394c9e0df5b6,adaptable-ox-412,99ac20c7178243d3a26228cc9c4db118,10,0.33,4,2,1000,0.8551073831609053,1.3.0,male,hoh
ee93a24a33864898aae169147e782e47,zealous-sow-859,99ac20c7178243d3a26228cc9c4db118,25,0.33,4,2,1000,0.8539566346622278,1.3.0,male,hoh
0c838a17781644de85ce382644cb99ea,flawless-loon-797,0e21a6174af54ce196e0614408bddbb5,10,0.33,4,1,1000,0.8611822177421615,1.3.0,male,hoh
100d7fbf327c41efb4cc95532c508df3,traveling-lamb-937,0e21a6174af54ce196e0614408bddbb5,25,0.33,2,1,500,0.8616859203618411,1.3.0,male,hoh
12ed0425c9134ce4984f3e7b7ff760db,aged-mole-673,0e21a6174af54ce196e0614408bddbb5,10,0.33,2,1,500,0.8600635679941909,1.3.0,male,hoh
4ed154afba3243579ed1530771ed2939,resilient-frog-194,0e21a6174af54ce196e0614408bddbb5,25,0.33,4,2,1000,0.8594895714149466,1.3.0,male,hoh
4ee2057d9efc4ecab03c4be7beba5847,amazing-sheep-221,0e21a6174af54ce196e0614408bddbb5,25,0.33,4,1,1000,0.8609443990411213,1.3.0,male,hoh
4f42783f3b8d44f98a8e3f616471b549,skittish-pig-251,0e21a6174af54ce196e0614408bddbb5,10,0.33,2,2,500,0.8588678597452596,1.3.0,male,hoh
5055f9d970a2467a87ae34667f52a39b,exultant-swan-836,0e21a6174af54ce196e0614408bddbb5,25,0.33,4,2,500,0.858636060824766,1.3.0,male,hoh
6ebc911741c34047bf1f9c0e2703f013,gregarious-snail-464,0e21a6174af54ce196e0614408bddbb5,10,0.33,4,2,500,0.8588678597452596,1.3.0,male,hoh
86f03c4c13ce46b2bed1c2a31e74e134,lyrical-moth-837,0e21a6174af54ce196e0614408bddbb5,25,0.33,2,2,500,0.858636060824766,1.3.0,male,hoh
99ffc9a6fcc14f2289cfd7cf56f2b662,salty-frog-743,0e21a6174af54ce196e0614408bddbb5,10,0.33,2,2,1000,0.8601833000841012,1.3.0,male,hoh
9be975f5616e4bbfba343860f0490784,zealous-steed-383,0e21a6174af54ce196e0614408bddbb5,25,0.33,2,2,1000,0.8594895714149466,1.3.0,male,hoh
9e7b59dd31564a5c92878ce1575369a9,unruly-ape-827,0e21a6174af54ce196e0614408bddbb5,25,0.33,4,1,500,0.8606018609771716,1.3.0,male,hoh
d74a2f1a74c94c4a8c52520834f36dd3,receptive-lynx-618,0e21a6174af54ce196e0614408bddbb5,10,0.33,4,2,1000,0.8601833000841012,1.3.0,male,hoh
d9c30b11a1914207a5bd33ff492a0abc,legendary-owl-541,0e21a6174af54ce196e0614408bddbb5,25,0.33,2,1,1000,0.8618003426369297,1.3.0,male,hoh
e94a816cb2a045b89822609fefd4c260,judicious-jay-687,0e21a6174af54ce196e0614408bddbb5,10,0.33,4,1,500,0.860188353700168,1.3.0,male,hoh
fa5741a1c7b743a080635c30f341cfa9,unleashed-crab-981,0e21a6174af54ce196e0614408bddbb5,10,0.33,2,1,1000,0.8599115775862088,1.3.0,male,hoh
00435e86d21146a7a48e8eda6cc16e43,efficient-smelt-170,bbf1feea65144631bae15df90a650a06,10,0.33,4,2,500,0.7138499632411899,1.3.0,male,hoh
19179bb610424ebd867362dde374c777,agreeable-rat-772,bbf1feea65144631bae15df90a650a06,10,0.33,2,1,500,0.7159450271366413,1.3.0,male,hoh
3c65fba2986b4d0c9347a92b96903084,beautiful-hound-149,bbf1feea65144631bae15df90a650a06,25,0.33,2,1,500,0.7149112029200684,1.3.0,male,hoh
42a2584c61b2429aaebbd14e4ae4c43f,thoughtful-gnu-698,bbf1feea65144631bae15df90a650a06,10,0.33,2,2,500,0.7138499632411899,1.3.0,male,hoh
542c79e3eb3d4c7e868a5bd43bbc5f3b,nervous-wasp-914,bbf1feea65144631bae15df90a650a06,25,0.33,4,2,500,0.7158417049354364,1.3.0,male,hoh
6592e0c41e3640d688e743216393fdb2,illustrious-quail-47,bbf1feea65144631bae15df90a650a06,25,0.33,2,2,500,0.7158417049354363,1.3.0,male,hoh
8596351f6b6e4fd590025fee46fe180a,crawling-mole-989,bbf1feea65144631bae15df90a650a06,10,0.33,4,2,1000,0.7130041429788871,1.3.0,male,hoh
88be42abaa13452f8deeaf936d0fee8f,calm-goose-174,bbf1feea65144631bae15df90a650a06,10,0.33,4,1,1000,0.7142596105287053,1.3.0,male,hoh
8d21838e7da74a7fbd8add4971dd6efc,lyrical-bird-750,bbf1feea65144631bae15df90a650a06,10,0.33,2,2,1000,0.7130041429788873,1.3.0,male,hoh
8e205d4bfbee484a99b32359cfb5d6e8,unique-bat-842,bbf1feea65144631bae15df90a650a06,25,0.33,2,1,1000,0.7136123485074126,1.3.0,male,hoh
a8455600079a459aa7baffbbce47a5e3,intrigued-duck-683,bbf1feea65144631bae15df90a650a06,25,0.33,4,1,1000,0.7146446720934251,1.3.0,male,hoh
bbb2ab64566544c5ae87cbc0240c711a,mysterious-auk-275,bbf1feea65144631bae15df90a650a06,10,0.33,4,1,500,0.7144423541740299,1.3.0,male,hoh
c06910fe529547c6a3823ec9677cfcbd,polite-bass-126,bbf1feea65144631bae15df90a650a06,25,0.33,2,2,1000,0.7146757880815651,1.3.0,male,hoh
d3673d8cd7194eb9a600e7ddc10a9413,marvelous-fish-836,bbf1feea65144631bae15df90a650a06,25,0.33,4,1,500,0.715328282751373,1.3.0,male,hoh
dc81eb72141a4cfb97d17913ca49b4f4,intelligent-gnat-91,bbf1feea65144631bae15df90a650a06,10,0.33,2,1,1000,0.7143145309741993,1.3.0,male,hoh
ff1293d4970d4104a441b23594fddc1f,intrigued-fowl-382,bbf1feea65144631bae15df90a650a06,25,0.33,4,2,1000,0.7146757880815651,1.3.0,male,hoh
0126a651ac5344fc9c11850f1af053d9,tasteful-yak-245,6dd4bc64ff5d413895fda5b5746e4c88,25,0.33,4,1,1000,0.7190008468742082,1.3.0,male,hoh
02a63d448b614c0da1736d3dda11395b,casual-wolf-973,6dd4bc64ff5d413895fda5b5746e4c88,25,0.33,2,2,500,0.7246975329010932,1.3.0,male,hoh
06aaea6da8da423a9167e28ac4ddf68d,omniscient-fish-807,6dd4bc64ff5d413895fda5b5746e4c88,25,0.33,4,1,500,0.7208397458281736,1.3.0,male,hoh
232702abb61a4ec7bdda1e6c3d61515c,ambitious-hare-456,6dd4bc64ff5d413895fda5b5746e4c88,25,0.33,4,2,500,0.7246975329010932,1.3.0,male,hoh
3d06ec79fe8c4eddb0fa00e18f3a9896,handsome-moth-370,6dd4bc64ff5d413895fda5b5746e4c88,25,0.33,2,1,500,0.7189755550030797,1.3.0,male,hoh
4b9d2deea37a4549bdd30b84ef24f1de,vaunted-bee-680,6dd4bc64ff5d413895fda5b5746e4c88,25,0.33,4,2,1000,0.7236895281077254,1.3.0,male,hoh
53b611719f0d4257baaa1d61244c2836,enchanting-toad-326,6dd4bc64ff5d413895fda5b5746e4c88,25,0.33,2,1,1000,0.7177959699496628,1.3.0,male,hoh
67554f86f6c34bc7a844a800beb49f56,casual-fly-962,6dd4bc64ff5d413895fda5b5746e4c88,10,0.33,2,2,1000,0.7236439360518897,1.3.0,male,hoh
7d11287aa4f144d69ea6af4e198b59d5,entertaining-auk-347,6dd4bc64ff5d413895fda5b5746e4c88,10,0.33,4,1,1000,0.7209885694258377,1.3.0,male,hoh
8e8ef343abd544b6a9b959139fbe71f1,wise-deer-378,6dd4bc64ff5d413895fda5b5746e4c88,25,0.33,2,2,1000,0.7236895281077255,1.3.0,male,hoh
9e668455b8214221a3acb3f076284b9b,loud-cod-839,6dd4bc64ff5d413895fda5b5746e4c88,10,0.33,4,1,500,0.7233847491538854,1.3.0,male,hoh
a6252a44d5874017a00141f54ec5bb0b,capricious-colt-469,6dd4bc64ff5d413895fda5b5746e4c88,10,0.33,4,2,500,0.7247410288593351,1.3.0,male,hoh
b5b0f0b21fe44b4aa5943a6c40d0df2e,clean-crab-720,6dd4bc64ff5d413895fda5b5746e4c88,10,0.33,2,1,1000,0.7196083367715111,1.3.0,male,hoh
d55f76a1c89c4638b7d87c02c93bf4e4,popular-yak-527,6dd4bc64ff5d413895fda5b5746e4c88,10,0.33,4,2,1000,0.7236439360518897,1.3.0,male,hoh
ea61477923864e50a87d0d052477e23e,stately-toad-227,6dd4bc64ff5d413895fda5b5746e4c88,10,0.33,2,1,500,0.7215983299333791,1.3.0,male,hoh
f2054c4b943141a88f3dcf6471a33b7a,dapper-hog-700,6dd4bc64ff5d413895fda5b5746e4c88,10,0.33,2,2,500,0.7247410288593352,1.3.0,male,hoh
056d0687416f4f11a1e5040c875d46f6,mercurial-kite-729,059fd532231e4e84888436708b63580e,25,0.33,2,2,500,0.8502782819365795,1.3.0, all,all
0d0be401fd8747c0a408d1c126ba67e6,dapper-steed-984,059fd532231e4e84888436708b63580e,10,0.33,4,1,500,0.8505325584623427,1.3.0, all,all
3f7913627c4e4ae58916c7088ebdea47,amusing-dolphin-907,059fd532231e4e84888436708b63580e,10,0.33,2,1,500,0.8511918885004797,1.3.0, all,all
405bd98214dc48808e66e7f8ff1336fc,merciful-fox-678,059fd532231e4e84888436708b63580e,25,0.33,2,1,1000,0.8499893481863653,1.3.0, all,all
68ad9952d22f419a9719c16982a179d5,melodic-grouse-556,059fd532231e4e84888436708b63580e,25,0.33,2,1,500,0.849405508215904,1.3.0, all,all
765b998f6add4ba3a1dc6a9cf4a9fbe3,gentle-asp-512,059fd532231e4e84888436708b63580e,10,0.33,4,2,500,0.849223708172714,1.3.0, all,all
877f10ddaa2b4ec994684ee2360164df,chill-steed-921,059fd532231e4e84888436708b63580e,25,0.33,4,1,1000,0.8491192131442402,1.3.0, all,all
8bbee0fd0fb7483bb14d4b96eaa8d538,wistful-jay-356,059fd532231e4e84888436708b63580e,25,0.33,4,1,500,0.8491108183425938,1.3.0, all,all
ad41f21e181d4ce29138ff2dcd3f108c,enthused-moose-299,059fd532231e4e84888436708b63580e,25,0.33,4,2,500,0.8502782819365796,1.3.0, all,all
b9fd6a0b3c2c4a37875d788d8c024688,mysterious-frog-453,059fd532231e4e84888436708b63580e,25,0.33,2,2,1000,0.850590936037509,1.3.0, all,all
bb6a75dfe9fc4ccdb000d0f2a25ac5f9,intrigued-crane-555,059fd532231e4e84888436708b63580e,10,0.33,2,2,500,0.849223708172714,1.3.0, all,all
cab2dfc091cd4dfaaaf4b90826482787,fun-bass-727,059fd532231e4e84888436708b63580e,10,0.33,4,2,1000,0.8498153851348494,1.3.0, all,all
cbda0c0cf24647cc8f97688ade110230,skittish-mare-797,059fd532231e4e84888436708b63580e,25,0.33,4,2,1000,0.8505909360375092,1.3.0, all,all
d485210db188422da50b26ab45638ec2,clean-swan-222,059fd532231e4e84888436708b63580e,10,0.33,2,1,1000,0.8494768548156951,1.3.0, all,all
e6dad6199f574423a57148f2b38ea424,gentle-bird-897,059fd532231e4e84888436708b63580e,10,0.33,4,1,1000,0.8502377104109605,1.3.0, all,all
f76748bb09e9455389be85a8ef50f1fb,salty-loon-277,059fd532231e4e84888436708b63580e,10,0.33,2,2,1000,0.8498153851348492,1.3.0, all,all
1495024746d04f298408941218e26858,caring-squid-922,42f0c7df619c48de9d221aefe14abdd2,10,0.33,2,1,1000,0.8559734064598474,1.3.0, all,all
154bb365f40b46b895b8f53ea7c40690,selective-boar-620,42f0c7df619c48de9d221aefe14abdd2,25,0.33,4,2,1000,0.8554658390987498,1.3.0, all,all
2b3675d76ec24109a2a1dc384051e044,stylish-auk-616,42f0c7df619c48de9d221aefe14abdd2,10,0.33,4,1,500,0.8561291009687189,1.3.0, all,all
3995ed3af1474994b1fde752e585c390,defiant-bee-358,42f0c7df619c48de9d221aefe14abdd2,25,0.33,4,1,500,0.8553637505927048,1.3.0, all,all
4091851cf1ff40afa973c2fac87ab65d,respected-deer-894,42f0c7df619c48de9d221aefe14abdd2,25,0.33,2,2,500,0.8550560553286128,1.3.0, all,all
55dd944b00c6429eac2a11a90038a6d7,lyrical-fawn-615,42f0c7df619c48de9d221aefe14abdd2,10,0.33,2,1,500,0.855194411979164,1.3.0, all,all
5e93264afbd54af2a9f9d241a9490637,monumental-jay-148,42f0c7df619c48de9d221aefe14abdd2,25,0.33,2,1,1000,0.8559224191332149,1.3.0, all,all
5fa5623e69ed4df18918b28b9a8009d4,big-grouse-517,42f0c7df619c48de9d221aefe14abdd2,10,0.33,4,2,1000,0.8555205927041772,1.3.0, all,all
610b17eb81094eecb4f86412b0477b69,respected-fox-878,42f0c7df619c48de9d221aefe14abdd2,25,0.33,2,2,1000,0.8554658390987496,1.3.0, all,all
794ef5d4af3345bca6745fb09f24ce99,invincible-moose-34,42f0c7df619c48de9d221aefe14abdd2,25,0.33,2,1,500,0.8550063501840649,1.3.0, all,all
7f3cd55f60474c618881beb1b278c4b1,sassy-mole-337,42f0c7df619c48de9d221aefe14abdd2,10,0.33,2,2,1000,0.855520592704177,1.3.0, all,all
9b673d15199d4c8bb50088cd0e95553e,worried-midge-465,42f0c7df619c48de9d221aefe14abdd2,10,0.33,4,1,1000,0.8554851578873299,1.3.0, all,all
ac72dd330b104683a5046f8c0dd32fe0,crawling-foal-872,42f0c7df619c48de9d221aefe14abdd2,25,0.33,4,1,1000,0.8561615702184252,1.3.0, all,all
d95cdb17cf574b70bb7869d3e9bad646,hilarious-steed-89,42f0c7df619c48de9d221aefe14abdd2,10,0.33,4,2,500,0.8552617906335067,1.3.0, all,all
edd7593538894fd59051d658586eb297,enthused-crab-528,42f0c7df619c48de9d221aefe14abdd2,25,0.33,4,2,500,0.8550560553286128,1.3.0, all,all
fd7e460e00264fb291bf35b5c14263f1,thoughtful-deer-862,42f0c7df619c48de9d221aefe14abdd2,10,0.33,2,2,500,0.8552617906335067,1.3.0, all,all
0678bfc8282b42479b1998aed338f52b,able-moth-133,39d9ecfcdabc469bbec5b6bbee430335,10,0.33,2,1,1000,0.7116459192384458,1.3.0, all,all
0903383a8c604f2b9cf529952b0f12f5,judicious-duck-735,39d9ecfcdabc469bbec5b6bbee430335,25,0.33,4,2,500,0.7105590653511937,1.3.0, all,all
0aeb76950d9c4d5f8d2b3084d915b781,powerful-snail-545,39d9ecfcdabc469bbec5b6bbee430335,10,0.33,4,1,500,0.7140907790854524,1.3.0, all,all
2524f2c0189040789bfdea75564ca9e7,carefree-owl-587,39d9ecfcdabc469bbec5b6bbee430335,25,0.33,4,1,1000,0.7126482102997447,1.3.0, all,all
5c0bb0b2316f4f72b4a299fc56acbd5e,rebellious-moth-334,39d9ecfcdabc469bbec5b6bbee430335,10,0.33,2,2,1000,0.7084616552891717,1.3.0, all,all
685f45bb48084b6483f56c240e44897e,persistent-eel-169,39d9ecfcdabc469bbec5b6bbee430335,10,0.33,2,1,500,0.7116903563747508,1.3.0, all,all
68e8369de1d04d14b6e0113aa8149260,able-kit-327,39d9ecfcdabc469bbec5b6bbee430335,10,0.33,4,2,1000,0.7084616552891718,1.3.0, all,all
6a324395b6f74e30b40713d1b0d11498,rambunctious-roo-673,39d9ecfcdabc469bbec5b6bbee430335,25,0.33,2,1,1000,0.7114560931674531,1.3.0, all,all
7e864d81a84943e19228d4ff81f4e972,burly-colt-956,39d9ecfcdabc469bbec5b6bbee430335,25,0.33,2,2,1000,0.7101305737066722,1.3.0, all,all
80f4f9c0b38f4fe5a5f07fdd60ca41b4,hilarious-robin-443,39d9ecfcdabc469bbec5b6bbee430335,10,0.33,4,1,1000,0.7131271078827572,1.3.0, all,all
952105805d9e4494b874a7f4aeef9b95,bold-flea-390,39d9ecfcdabc469bbec5b6bbee430335,10,0.33,2,2,500,0.708486744798819,1.3.0, all,all
9b364ab5428c452d807712a59c8fdee0,nervous-auk-553,39d9ecfcdabc469bbec5b6bbee430335,25,0.33,4,1,500,0.7128038572663027,1.3.0, all,all
b98c756dacde440990bd7dd743f565a8,marvelous-sheep-444,39d9ecfcdabc469bbec5b6bbee430335,25,0.33,2,1,500,0.7129627696360729,1.3.0, all,all
e89a0faa98474f5fa85922f6e5ed0b70,merciful-panda-817,39d9ecfcdabc469bbec5b6bbee430335,10,0.33,4,2,500,0.708486744798819,1.3.0, all,all
f6e88c6653ec40e79637afe7fceb26f6,orderly-croc-446,39d9ecfcdabc469bbec5b6bbee430335,25,0.33,4,2,1000,0.7101305737066723,1.3.0, all,all
f77675074eb7420bb5b5670c10247872,rebellious-koi-642,39d9ecfcdabc469bbec5b6bbee430335,25,0.33,2,2,500,0.7105590653511937,1.3.0, all,all
1683c1ae56174b24840580c3686b1e1c,fun-lynx-365,61f7be7df45e4e428c0f168d34bf4e81,25,0.33,4,2,1000,0.7258290323002186,1.3.0, all,all
231cb1cfae57418f8d794adbdd5a70aa,capricious-boar-0,61f7be7df45e4e428c0f168d34bf4e81,10,0.33,2,1,1000,0.7218387732965571,1.3.0, all,all
2bb0f494256e4502be5cdfbc197544c4,unruly-turtle-235,61f7be7df45e4e428c0f168d34bf4e81,25,0.33,4,2,500,0.7263369084766763,1.3.0, all,all
48730b526f4f43f9b5c79daa577982c8,sedate-robin-13,61f7be7df45e4e428c0f168d34bf4e81,25,0.33,2,2,500,0.7263369084766763,1.3.0, all,all
53d999b5e8654f7dadd482448ddc6fd6,puzzled-hound-369,61f7be7df45e4e428c0f168d34bf4e81,10,0.33,2,2,500,0.7269929849077577,1.3.0, all,all
546b5cd7fc1648ddb926fc3e243f0a16,adventurous-newt-646,61f7be7df45e4e428c0f168d34bf4e81,10,0.33,4,1,1000,0.7242813942549574,1.3.0, all,all
7a4039efe8654eb282c711aa3c08589f,ambitious-mule-505,61f7be7df45e4e428c0f168d34bf4e81,25,0.33,2,2,1000,0.7258290323002187,1.3.0, all,all
7a6e935358ca4849b7cd5f6f63f09522,bustling-robin-653,61f7be7df45e4e428c0f168d34bf4e81,25,0.33,2,1,1000,0.7190721117497247,1.3.0, all,all
7e384397d97941f3bda2d3e318787b7a,delicate-gnu-192,61f7be7df45e4e428c0f168d34bf4e81,10,0.33,4,2,500,0.7269929849077575,1.3.0, all,all
a56fb2c8de964c0f83eb2b5440f52d9b,melodic-frog-441,61f7be7df45e4e428c0f168d34bf4e81,25,0.33,2,1,500,0.7199925576889442,1.3.0, all,all
a68ff7e171874bbf83b18e6230038598,thoughtful-gull-774,61f7be7df45e4e428c0f168d34bf4e81,10,0.33,4,1,500,0.7244332584102471,1.3.0, all,all
a89837485cf4493abde07ce22a9b09bd,classy-crow-504,61f7be7df45e4e428c0f168d34bf4e81,10,0.33,4,2,1000,0.7264492832890626,1.3.0, all,all
b58e70fe21f74f02bf53b84e31bc33cb,skittish-shad-375,61f7be7df45e4e428c0f168d34bf4e81,10,0.33,2,1,500,0.7230211992173147,1.3.0, all,all
ba4a6934870f43279643d0bd664a2969,flawless-deer-294,61f7be7df45e4e428c0f168d34bf4e81,10,0.33,2,2,1000,0.7264492832890624,1.3.0, all,all
bae2e0b099b847d68a4c12a3fe5e67dc,amazing-fox-207,61f7be7df45e4e428c0f168d34bf4e81,25,0.33,4,1,1000,0.7212386420843534,1.3.0, all,all
f57ca901d9d346f08993d915461150af,gregarious-bug-917,61f7be7df45e4e428c0f168d34bf4e81,25,0.33,4,1,500,0.7213651142690639,1.3.0, all,all
026d96a784274d95bfc598b5a50196f4,judicious-gull-847,9e2a70858dc74534ba272a7eafd5f2da,25,0.33,2,1,1000,0.7587183064057076,1.2.0,female,hoh
038c6a307cb54289a135f28c6c20e44b,victorious-trout-887,9e2a70858dc74534ba272a7eafd5f2da,10,sqrt,2,8,500,0.7606826343489609,1.2.0,female,hoh
03e83850314246ca954856ce51761b8d,gentle-steed-593,9e2a70858dc74534ba272a7eafd5f2da,10,0.33,16,1,100,0.7536032583386106,1.2.0,female,hoh
04c04573bc674b159f2e42da7ba35241,rambunctious-doe-275,9e2a70858dc74534ba272a7eafd5f2da,10,0.33,16,4,100,0.7562309297536068,1.2.0,female,hoh
058a0775c33d4fd1b7037da05ae0a44d,intelligent-wolf-317,9e2a70858dc74534ba272a7eafd5f2da,10,sqrt,2,1,100,0.7536830549864945,1.2.0,female,hoh
063acbe109c143c9aa21b4e348e77d06,enthused-kite-844,9e2a70858dc74534ba272a7eafd5f2da,5,sqrt,16,4,1000,0.758473522264751,1.2.0,female,hoh
06a1de4fb82d4638b8269dab8e5748b9,popular-fish-762,9e2a70858dc74534ba272a7eafd5f2da,5,0.33,16,4,2000,0.7575321872347949,1.2.0,female,hoh
0784df020839461eb5c9ae67e1b7cf27,traveling-lamb-388,9e2a70858dc74534ba272a7eafd5f2da,5,sqrt,16,1,100,0.7551050701894313,1.2.0,female,hoh
08194d7ec8314d29a5b5d5291b96a7b5,adaptable-hen-291,9e2a70858dc74534ba272a7eafd5f2da,25,0.33,2,8,1000,0.7594110072960227,1.2.0,female,hoh
0827be6048414be5a7286d4f71fe7c63,glamorous-stoat-395,9e2a70858dc74534ba272a7eafd5f2da,10,sqrt,16,8,100,0.7590240607167059,1.2.0,female,hoh
091299d13d8c42d69b73b0a60192ebc5,traveling-seal-718,9e2a70858dc74534ba272a7eafd5f2da,10,sqrt,16,1,1000,0.7615380021307139,1.2.0,female,hoh
0acd11705e464eb2ae39183f8eba1777,honorable-mouse-584,9e2a70858dc74534ba272a7eafd5f2da,25,sqrt,8,8,2000,0.7590242246579967,1.2.0,female,hoh
0b8a48a850944c549e68bc5f09ec8e0a,defiant-sheep-771,9e2a70858dc74534ba272a7eafd5f2da,25,sqrt,2,8,100,0.7590240607167058,1.2.0,female,hoh
0ba0f11f97f04381948fb45fe62874f3,adventurous-fish-837,9e2a70858dc74534ba272a7eafd5f2da,10,sqrt,8,1,1000,0.7625632726674529,1.2.0,female,hoh
0c79cb76fcd44c80807441b0c94ba0bc,lyrical-rat-41,9e2a70858dc74534ba272a7eafd5f2da,25,sqrt,8,8,1000,0.760607042334056,1.2.0,female,hoh
0c98196d89084f49bdf9c6efe7ea585c,unequaled-cub-343,9e2a70858dc74534ba272a7eafd5f2da,10,0.33,8,1,2000,0.7580813607208926,1.2.0,female,hoh
0d18010f70574303b4da6c25fe4af58f,masked-mare-537,9e2a70858dc74534ba272a7eafd5f2da,10,sqrt,2,1,500,0.7608700780280764,1.2.0,female,hoh
0e090247a0f7437291b38d1bf5da8d84,ambitious-bear-734,9e2a70858dc74534ba272a7eafd5f2da,5,0.33,8,1,500,0.7551214075325954,1.2.0,female,hoh
0e471f7ef83745758cebc091259bb174,inquisitive-hawk-458,9e2a70858dc74534ba272a7eafd5f2da,25,sqrt,2,8,500,0.7606826343489609,1.2.0,female,hoh
1196ad3aa0c441fea37cbad0180bd687,colorful-mole-707,9e2a70858dc74534ba272a7eafd5f2da,25,sqrt,16,1,500,0.7611727184909477,1.2.0,female,hoh
11fbb69fb432443987da558af4020be4,merciful-crab-915,9e2a70858dc74534ba272a7eafd5f2da,25,0.33,16,1,1000,0.7587786918423818,1.2.0,female,hoh
12af83d8166a4151910c31b5a32072dc,melodic-calf-924,9e2a70858dc74534ba272a7eafd5f2da,10,0.33,8,8,500,0.7589839994821769,1.2.0,female,hoh
13c95f2524434c98afff20e0d6592244,secretive-rook-823,9e2a70858dc74534ba272a7eafd5f2da,10,0.33,16,8,1000,0.7594110072960227,1.2.0,female,hoh
142e528bea844739bc354f1e59c564af,suave-moth-794,9e2a70858dc74534ba272a7eafd5f2da,25,sqrt,2,1,1000,0.7618455409412668,1.2.0,female,hoh
14e75674ad8743ec86ab2f2620535321,upset-hen-820,9e2a70858dc74534ba272a7eafd5f2da,5,sqrt,8,8,1000,0.7582681797292885,1.2.0,female,hoh
15050cf513f94f5398c86359fe59e7c1,gregarious-trout-191,9e2a70858dc74534ba272a7eafd5f2da,10,0.33,8,4,100,0.7611973002310088,1.2.0,female,hoh
1592cf7c8feb429690dbd62f816c66d6,intrigued-sloth-173,9e2a70858dc74534ba272a7eafd5f2da,10,0.33,16,4,2000,0.7593329673034563,1.2.0,female,hoh
16900e57b52a4644afd4e6487ce76a42,suave-wolf-891,9e2a70858dc74534ba272a7eafd5f2da,10,sqrt,16,8,500,0.7606826343489609,1.2.0,female,hoh
191bbcec7adc4de694b00a3ef885f1ca,masked-robin-696,9e2a70858dc74534ba272a7eafd5f2da,5,0.33,2,1,1000,0.7549878725471518,1.2.0,female,hoh
1a18f5a626d344cd9063701568916eb0,lyrical-whale-401,9e2a70858dc74534ba272a7eafd5f2da,5,0.33,16,1,500,0.7541020458290588,1.2.0,female,hoh
1a190b7686a642e7a81be1eef66d2775,vaunted-ox-127,9e2a70858dc74534ba272a7eafd5f2da,10,0.33,16,8,100,0.7593845414675601,1.2.0,female,hoh
1a6315409032469b8d5bc4ddf32f8b44,tasteful-hawk-934,9e2a70858dc74534ba272a7eafd5f2da,5,0.33,16,8,100,0.7579412320434874,1.2.0,female,hoh
1b56544fb6354bccb6c60e27977ee1fd,marvelous-elk-481,9e2a70858dc74534ba272a7eafd5f2da,25,sqrt,16,8,500,0.7606826343489609,1.2.0,female,hoh
200ce5191c02409d9155a1dfd81cced4,angry-skink-362,9e2a70858dc74534ba272a7eafd5f2da,5,0.33,16,8,500,0.7576973294251206,1.2.0,female,hoh
20a37750aa36488cb85c2f7f32d77df9,overjoyed-mule-818,9e2a70858dc74534ba272a7eafd5f2da,5,sqrt,8,8,500,0.7571204248344314,1.2.0,female,hoh
