links_roads_nearestid,links_roads_nearestdist,major_roads_nearestid,major_roads_nearestdist,minor_roads_nearestid,minor_roads_nearestdist,nocars_roads_nearestid,nocars_roads_nearestdist,small_roads_nearestid,small_roads_nearestdist,unknown_roads_nearestid,unknown_roads_nearestdist,all_roads_nearestdist,all_roads_nearest-osmid,links_roads_length,major_roads_length,minor_roads_length,nocars_roads_length,small_roads_length,unknown_roads_length,all_roads_length,DHSID
363386466,0.02575891547125271,362401615,0.024061727017624233,363807496,0.00011192087537764662,363752759,0.004619155302349611,363923254,0.0019508028780550893,25747761,0.23515446735349022,0.00011192087537764662,minor_roads_nearestdist,0.0,0.0,46855.01916934106,3908.5287592091763,28940.346901585905,0.0,79703.89483013614,KE201400000216
668645826,0.015807741907032206,643844408,0.01026349877223445,292181032,0.00012569418496949562,292181074,0.0009850481476829677,288038907,0.0023725970698278997,25747761,0.30877595471384767,0.00012569418496949562,minor_roads_nearestdist,88.82202537680129,5750.142250067055,61673.29541351844,6302.57198479754,25192.85928504036,0.0,99007.6909588002,KE201400000217
668645826,0.003921076145187022,643844408,0.0034483898087487156,313366679,0.00205099386453169,292181067,0.005850806174798762,668855898,0.00011517265769693751,25747761,0.2982857176304721,0.00011517265769693751,small_roads_nearestdist,4728.329251121462,12758.818110880908,69669.44043014132,6730.887947170497,26170.793266364297,0.0,120058.26900567849,KE201400000218
668645826,0.01757599884096286,643844408,0.0014432652472872699,297893285,0.002295092207632901,292181070,0.006379358574755533,669722008,0.0012808377582005936,25747761,0.3028854514827935,0.0012808377582005936,small_roads_nearestdist,0.0,4248.9826088430045,72813.00356628903,3551.5856176647603,17314.255827116944,0.0,97927.82761991373,KE201400000219
668645826,0.0341122746430083,166955335,0.00554377042410404,669159176,0.0006517674073422326,669665787,0.00407779738258349,927659821,0.005043572978766734,25747761,0.29879390201170686,0.0006517674073422326,minor_roads_nearestdist,0.0,0.0,103699.87015051799,3044.34264014695,1245.1929896436188,0.0,107989.40578030856,KE201400000220
679998462,0.0007888825962794102,231511119,0.0006955796997370313,680258035,0.0001519630264213076,676510224,0.0037127936852695085,667463180,0.001123663141059455,25747761,0.10051710584343315,0.0001519630264213076,minor_roads_nearestdist,2514.4605556298657,16338.888567330006,180025.28681166252,3128.935716978172,28614.014357655236,0.0,230621.58600925579,KE201400000221
247463066,0.015425906038614025,247463069,0.015237480165643302,97818169,0.0004549573124619371,314173797,0.013466841583938396,926680410,0.0021312084747018446,25747761,0.12688007592588374,0.0004549573124619371,minor_roads_nearestdist,0.0,0.0,126550.97000376796,115.81337034363334,5203.052536740204,0.0,131869.8359108518,KE201400000222
247463078,0.008678204506655548,231511119,0.008926737071083629,466393926,0.00010808586926397058,676271507,0.005568276908577812,924012848,0.002908192979025119,25747761,0.10021701935456902,0.00010808586926397058,minor_roads_nearestdist,1780.741361886157,12799.44821760027,216764.3141256614,2648.929490174041,14750.97189576659,0.0,248744.40509108847,KE201400000223
678386147,0.023874597084793114,165752715,0.008160009533185585,675132037,0.0003898978425230328,675211999,0.0016118453188143315,927645078,0.0051279892236186135,25747761,0.20247018919375917,0.0003898978425230328,minor_roads_nearestdist,0.0,0.0,105519.42394298014,1784.3873124788638,303.5724036454784,0.0,107607.38365910448,KE201400000224
704466482,0.012960967673828075,97677241,0.0029959410914921175,131905680,0.0002092800204492858,97887875,0.00401173637027656,924017333,0.00488525601314464,25747761,0.1362004588534803,0.0002092800204492858,minor_roads_nearestdist,68.22987582097329,8333.78551969221,104622.07715301985,1881.6779964551906,7083.97837812213,0.0,121989.74892311037,KE201400000225
658559808,0.007667203103881035,231493248,0.0031726590693985195,364029779,0.00022766893404378198,678545239,0.0003143391190299492,923641683,0.004723372037423326,25747761,0.1353880064390858,0.00022766893404378198,minor_roads_nearestdist,1308.295453251122,21319.078965928195,134664.8621433704,3780.069079045651,21680.630244448832,0.0,182752.9358860442,KE201400000226
659006904,0.12017419963302062,97996653,0.0010861203265600044,643339002,0.0013941337673959002,863505677,0.008426721797114678,863331277,0.00039268345417445185,25747761,0.22974052670517237,0.00039268345417445185,small_roads_nearestdist,0.0,25990.598733785886,217393.75519624574,226.36257772761573,0.0,0.0,243610.71650775924,KE201400000227
709841595,0.06328661246777247,97996653,0.012509912548385156,98030120,0.001530824243674322,463096940,0.019974336555973055,98641595,0.02173870829861735,25747761,0.21770045710007174,0.001530824243674322,minor_roads_nearestdist,0.0,42233.61824419968,219664.87019267707,606.7337368213728,742.8813100947949,0.0,263248.1034837929,KE201400000228
659006904,0.08091925435786501,97735949,0.003814833354702685,672903120,0.001389539591156039,864705968,0.002258117813103837,863566799,0.0070761635786733374,25747761,0.18911960442917175,0.001389539591156039,minor_roads_nearestdist,0.0,34357.47451187062,222577.85526892164,477.043397989783,321.7112161459148,0.0,257734.08439492798,KE201400000229
709841595,0.029963396655054597,97676907,0.002595126478396671,672000160,0.0013607560232697916,754115780,0.016982675735745006,754113108,0.020748405280310068,25747761,0.2474646929765941,0.0013607560232697916,minor_roads_nearestdist,29.060587602470427,36327.994074818234,233003.07105585706,1504.2099144785138,480.4782698671905,0.0,271344.8139026235,KE201400000230
709841595,0.12995080726097322,194020782,0.008997119899184846,672221298,0.0003691664537717121,863734378,0.0015890054620863133,868832132,0.0068856718780688385,25747761,0.25028541463629167,0.0003691664537717121,minor_roads_nearestdist,0.0,25745.43000980834,229871.0300951429,1666.7554762596446,201.74689115892315,0.0,257484.9624723698,KE201400000232
677936743,0.012263373293263675,641515822,0.0059259127605369175,220876693,0.0001804128310069543,220876239,0.003180453296671552,744482327,0.0007487348318782168,746644654,0.2215818686884423,0.0001804128310069543,minor_roads_nearestdist,80.34850548065708,7648.210669282347,117454.33438402356,1552.0145076189563,8067.9836625979215,0.0,134802.89172900343,KE201400000233
677936742,0.021291563794737598,366307140,0.0003131519368693711,543058583,0.001341565836477738,678577332,0.00028775350034536455,743385566,0.0012840270795521714,746644654,0.2389296178780418,0.00028775350034536455,nocars_roads_nearestdist,0.0,4255.082922436374,77359.96959074818,4981.1166262435945,331.6915026903622,0.0,86927.86064211851,KE201400000234
680036046,0.0007028600667918707,734532824,0.0005637347186203482,99398771,0.0001350557440485792,679196145,0.00127248203520888,99394554,0.0007817750559141193,746644654,0.18037359596484526,0.0001350557440485792,minor_roads_nearestdist,712.1663281020383,47735.74561431718,95829.50957568339,2380.976859286553,12325.73717445607,0.0,158984.13555184522,KE201400000235
713194924,0.0005597728080583882,26525632,0.0005426837599417836,26525635,0.00012201765752990403,679196140,0.0015145628597257885,501079332,0.00158435936519727,746644654,0.17507628037606107,0.00012201765752990403,minor_roads_nearestdist,455.26803720899954,29928.071072927123,69944.74783832596,2383.962270941146,8558.063677727845,0.0,111270.11289713107,KE201400000236
680122168,0.0008915198656435036,69250432,0.00014201693224379745,99904227,0.00011851260052027109,679196119,0.0014851293813968425,99904266,0.0010991948344089824,746644654,0.18486482476562907,0.00011851260052027109,minor_roads_nearestdist,795.8561449171469,48573.732752639364,108254.37452528921,2445.749188411213,8570.158036898434,0.0,168639.8706481554,KE201400000237
680867234,0.0036751836581395175,419589036,0.002072140309003397,679212683,0.0002164327561647805,530762015,6.222306360281573e-05,680309979,0.0030254264658605007,746644654,0.18153495347762227,6.222306360281573e-05,nocars_roads_nearestdist,236.38203414155265,26263.982281704244,51579.258530169165,3614.0395581604375,12248.575067932312,0.0,93942.2374721077,KE201400000238
704437583,0.005349914936502195,679213979,0.00037821249218689595,719487499,0.0007059380962864619,551674725,0.0017999635698558504,787003549,0.0010414801524724867,746644654,0.18476332915272767,0.00037821249218689595,major_roads_nearestdist,213.05909640685826,23459.71035906978,55756.837388342894,4341.490970303999,5352.1658317596,0.0,89123.26364588314,KE201400000239
639367544,0.015094382221568925,641515822,0.003861389104529949,543086676,4.782584805690905e-05,419909738,0.0011324536876014225,688638034,0.004556093597765057,746644654,0.20853802482205816,4.782584805690905e-05,minor_roads_nearestdist,0.0,3771.987443677921,130722.58930474568,879.8132316242479,6671.750279426277,0.0,142046.14025947414,KE201400000240
639367544,0.00645842806745571,641515822,0.0037229584328895273,688638032,0.0004287224605470028,679234311,0.002097959194062526,688638033,0.0005301470764271672,746644654,0.19916863604986293,0.0004287224605470028,minor_roads_nearestdist,107.06501803553721,9405.8269838197,96774.4764529228,2294.9867604936267,8120.4170181041845,0.0,116702.77223337584,KE201400000241
677651191,0.01368018684485388,69250383,0.003047872950071159,678452952,0.00013801902214250866,99712896,0.004919317699912794,701271587,0.0019441405447062309,746644654,0.20911188287329588,0.00013801902214250866,minor_roads_nearestdist,0.0,8806.684849362031,134188.52191252745,609.8548163280285,9148.28553157985,0.0,152753.34710979735,KE201400000242
639367544,0.00939094507425624,641515822,0.008650074338211597,534723902,0.0002146165687599113,535184149,0.0014777683979562944,688641338,0.00440613317540266,746644654,0.19803065807806064,0.0002146165687599113,minor_roads_nearestdist,0.0,2875.0098814887174,91245.14617945797,2144.36873557561,6956.2406367115145,0.0,103220.76543323381,KE201400000243
677651190,0.008369747722374202,69250383,0.0009805663483353293,677881303,0.00017711754646918896,617432400,0.008704748337236487,688643744,0.0015973668275294554,746644654,0.21155700064122662,0.00017711754646918896,minor_roads_nearestdist,70.44310128004744,13061.020911597998,106027.4154850262,1307.4548378937805,10847.839608307078,0.0,131314.1739441051,KE201400000244
677936743,0.016779080385683588,641515822,0.0003054732291528687,99898540,9.93142852469232e-05,543058579,0.0020922132416444214,744482327,0.00013066964439274032,746644654,0.22465075971207132,9.93142852469232e-05,minor_roads_nearestdist,0.0,4044.888330330988,130229.14932164972,3389.539434662522,6007.943190205673,0.0,143671.5202768489,KE201400000245
116729744,0.010265164854811883,99712888,0.009723580192502631,581450362,6.214701187574751e-05,535184143,0.002244469231290821,688641338,0.005539180825230707,746644654,0.19739564231429413,6.214701187574751e-05,minor_roads_nearestdist,0.0,2419.6769393918194,85876.20881518748,2031.0596792518247,6956.2406367115145,0.0,97283.18607054264,KE201400000246
639367545,0.0026689254592452195,99712888,0.002227156960847099,679234313,0.00011709629960075491,543447402,0.0006362764451863337,787002865,0.0002145542395077588,746644654,0.19426312344194774,0.00011709629960075491,minor_roads_nearestdist,229.68766962740153,17990.337273370464,84109.8785827909,2709.58944239735,10630.179641781271,0.0,115669.6726099674,KE201400000247
639367544,0.011242695967319088,641515822,0.004810689125651976,678413237,0.00023570883187839833,419909738,0.00553714990599476,688638015,0.0029178180772063567,746644654,0.20433171839225905,0.00023570883187839833,minor_roads_nearestdist,0.0,4758.662604744404,122413.19323405038,1102.3759587278757,6771.5664731335355,0.0,135045.7982706562,KE201400000248
677651190,0.006645473929581132,26396875,0.0022081171595375354,641134696,0.0006471544532713295,408589056,0.003666089100216085,98709728,0.0017645950342642964,746644654,0.2124477213003938,0.0006471544532713295,minor_roads_nearestdist,50.80745674407603,9685.575588035752,62234.87347007874,1471.462688729909,6145.179362001081,0.0,79587.89856558957,KE201400000249
639367544,0.00608300299878079,215573252,0.0005985901854406466,98712862,0.00023383633881017546,574867367,0.0038298864989282483,786074004,0.0006552408550269862,746644654,0.19439925008055006,0.00023383633881017546,minor_roads_nearestdist,225.74523157548214,22508.33114476438,88012.14262146514,3608.3166593007854,7058.113041839411,0.0,121412.64869894521,KE201400000250
677651191,0.00930194180229961,99893239,0.0015517528601586342,543297085,8.526937422721084e-05,543297066,0.0010208066545584953,688641351,0.0029417813383463384,746644654,0.20371746591310813,8.526937422721084e-05,minor_roads_nearestdist,157.87247477961324,18964.700263574832,105102.23185903882,1584.487834559006,12221.242671434977,0.0,138030.53510338726,KE201400000251
593759905,0.0028821509170932763,703700741,0.0029137749113272975,580307471,0.00022278484238099803,552471103,0.0005303803469779056,183666158,0.0010012003402818232,746644654,0.16403699482209358,0.00022278484238099803,minor_roads_nearestdist,3099.7076443294777,19771.567341252045,68111.62511928752,3579.806485958471,23978.261115520596,0.0,118540.9677063481,KE201400000252
906566969,0.0036839101171122273,703700746,0.0013428935304019732,678153659,0.00021197023835839546,527937106,0.0065910882490627515,679632740,0.0017841022462034666,808169130,0.15797427454456722,0.00021197023835839546,minor_roads_nearestdist,3811.8984392658167,15394.99207790486,68184.72876387247,4128.144712704677,19009.48386558594,0.0,110529.24785933376,KE201400000253
593759905,0.004063286614581647,703700741,0.0040885467443757,679982886,0.0007317862416672269,537514547,0.0022853375806062668,183666212,7.424136439160808e-05,746644654,0.16182337493716895,7.424136439160808e-05,small_roads_nearestdist,3324.6306749980226,18117.712124946564,49213.95501683421,1810.0497258244052,19312.547828672115,0.0,91778.89537127531,KE201400000254
680342125,0.00842040463695248,31149610,0.002196820551772102,99004598,0.0007438385543580174,579900408,0.002322109340514302,679288100,0.0027256030645924074,808169130,0.15624435793172453,0.0007438385543580174,minor_roads_nearestdist,211.40282678883972,11588.244978286606,46227.679506526765,10557.6250068726,15421.218986471651,0.0,84006.17130494646,KE201400000255
593759904,0.007009546646843042,180607165,0.00042086650867247637,376831717,0.001291836149387272,660351693,0.003673125903060905,376831695,0.0004096279870636718,746644654,0.17053937404690364,0.0004096279870636718,small_roads_nearestdist,0.0,8973.102316596516,84000.1141576602,12138.738805718767,17174.110265471576,0.0,122286.06554544705,KE201400000256
593759904,0.0023764247922176095,31149610,0.000625013310508227,677851551,7.203251425308822e-05,660351693,0.0009834316744068994,660351689,0.0008020929146212077,746644654,0.1661364704102172,7.203251425308822e-05,minor_roads_nearestdist,2911.407176489472,22920.69560588897,80643.96770875686,3715.0796054488296,21600.358185525096,0.0,131791.50828210922,KE201400000257
680342125,0.0019232275018352134,680342130,0.001953756295762219,591046118,0.000569193544626658,679632743,0.00121896902361448,239383725,4.309481765344312e-05,808169130,0.15038072028932234,4.309481765344312e-05,small_roads_nearestdist,2086.5153952405935,15471.391087427275,37128.473876504984,2195.304135054456,17007.51643846791,0.0,73889.20093269521,KE201400000258
680342125,0.009359193959122767,707894007,0.0012593450757379763,678568290,7.197116576665911e-05,584488059,0.00046404518248649326,1003839581,0.0012749434333195024,808169130,0.15359822480619584,7.197116576665911e-05,minor_roads_nearestdist,800.0854166870265,12829.195640016287,36468.014766490494,12398.328157962256,9383.03477632756,0.0,71878.65875748363,KE201400000259
593759907,0.009043675013485008,180607165,0.0013036588881837215,376837440,0.0002337591692944825,569036958,0.00019654241170357427,376834941,0.001056354704429268,808169130,0.1668534211643782,0.00019654241170357427,nocars_roads_nearestdist,0.0,9206.852507549982,62154.505882847276,7142.2268534755685,13724.487886848676,0.0,92228.0731307215,KE201400000260
593759906,0.005590637447041751,180607165,0.0017508468051195265,376831717,0.0017508468051195265,677878428,0.0024623362094813714,99172346,0.0010214368175396095,746644654,0.16847040811363034,0.0010214368175396095,small_roads_nearestdist,2777.0151528281494,14544.073776608575,92149.79308613745,6393.3292268613595,17937.886332445694,0.0,133802.09757488122,KE201400000261
593759906,0.008029758268604567,180607165,0.0005312663320404294,376837433,3.8611892184859533e-05,623568162,0.0014927640119688885,376834957,0.0002807450253043868,808169130,0.16849817714128615,3.8611892184859533e-05,minor_roads_nearestdist,0.0,9056.350971441405,73415.29850152924,8199.886056166531,15626.517660233685,0.0,106298.05318937087,KE201400000262
680472203,0.018848703801519408,263687726,0.0003090819330219193,678542779,0.0003528655792677159,678538682,0.002329642190049012,531827593,0.0033709278613560556,746644654,0.15325343830726695,0.0003090819330219193,major_roads_nearestdist,0.0,7215.1837228963805,80132.31530457873,8952.149795806172,15286.406713814184,0.0,111586.05553709547,KE201400000263
680867235,0.023147105763580818,263687726,0.0003642113723837025,537934610,0.0002300532452692726,531830880,0.00041924676179667063,538533813,0.00395914074460741,746644654,0.151682535925028,0.0002300532452692726,minor_roads_nearestdist,0.0,7968.69187691731,108192.52372723505,14827.566384263366,1920.9914114047658,0.0,132909.7733998205,KE201400000264
713194173,0.021497727757306802,549065529,0.004958852875753539,679553585,6.91430159788652e-06,539090703,0.0007129897953991373,547486382,0.0021043272856827943,746644654,0.152310523864734,6.91430159788652e-06,minor_roads_nearestdist,0.0,8894.848344455393,94756.84977822576,16605.22258521525,404.50237851470246,0.0,120661.4230864111,KE201400000265
680472203,0.01742666388263606,263687726,0.0035090162392881967,532082914,0.00027122555332050003,680088332,0.001433931338899467,531477779,0.003570664995755914,746644654,0.15890791754414085,0.00027122555332050003,minor_roads_nearestdist,0.0,7069.026996471915,60143.11254561029,4176.58289465044,19699.570189570342,0.0,91088.29262630298,KE201400000266
713194173,0.00723069710378113,419353095,0.0010493476486697604,98875223,0.0002663415055884013,681376025,0.000993096245045291,547300007,0.0013932292610737453,746644654,0.1660163948191213,0.0002663415055884013,minor_roads_nearestdist,33.61352504744847,13744.942500417157,90358.4919856415,5571.792757200734,4214.970503661829,0.0,113923.81127196868,KE201400000267
713194173,0.01555214281237662,543789526,0.00041326519150512465,679635394,0.00029832264320398184,681376026,0.0004475695407535201,365346188,0.0009278175811184033,746644654,0.1581913926671065,0.00029832264320398184,minor_roads_nearestdist,0.0,12316.261193440123,122805.09320168181,13533.179004476351,1002.7165427081229,0.0,149657.24994230643,KE201400000268
673815919,0.04035357227279286,367402106,0.009235313929026028,135413515,0.0006625877667717581,677669631,0.003292164851848535,135415685,0.0021527987311985497,808169103,0.041714763313853216,0.0006625877667717581,minor_roads_nearestdist,0.0,0.0,47231.270619975796,5829.372159154229,15625.406276596375,0.0,68686.0490557264,KE201400000269
698014536,0.11501080487182505,367402106,0.0007757308254423946,219526493,7.209594864322962e-05,69683232,0.005494778470497586,541688548,0.001487289610855342,808169103,0.17185697292896784,7.209594864322962e-05,minor_roads_nearestdist,0.0,13079.050376485297,30786.69700552631,51.06230698450199,1429.5924123368675,0.0,45346.40210133298,KE201400000270
698014536,0.06822360692627008,34359074,0.00216404892284553,694541885,0.004235133764761072,956618079,0.018740959686431937,911734723,0.00735617565962792,808169103,0.10626645757084563,0.00216404892284553,major_roads_nearestdist,0.0,13162.407240974992,13342.594749313666,0.0,21606.798808017127,0.0,48111.80079830578,KE201400000271
673815919,0.064554752589625,204415954,0.007411243643189899,406555390,0.0008166083468285124,677054704,0.00012401839114093699,677054692,0.00104007944467154,808169103,0.06218895943555532,0.00012401839114093699,nocars_roads_nearestdist,0.0,251.56290797492971,20339.88252300366,25915.620267722505,5812.054946729803,0.0,52319.1206454309,KE201400000272
703009813,0.024607280160628422,135416684,0.008201782091426562,545706954,0.001266265168466108,958871770,0.0007627666947044123,538467524,0.00019705656439013652,746644654,0.1351254179254853,0.00019705656439013652,small_roads_nearestdist,0.0,18095.58203276137,246682.07534403424,93147.01738028628,101269.88864233979,0.0,459194.5633994217,KE201400000273
703776392,0.013320064874863402,419353094,0.0015294521224543723,48084071,0.00043680247451730893,618594443,0.0013987307141562653,621755655,0.006083479941794974,746644654,0.09428096224027505,0.00043680247451730893,minor_roads_nearestdist,55.747031862524054,15612.495578022514,117500.84524791743,27784.49395883849,14654.84851094821,0.0,175608.43032758916,KE201400000274
703741449,0.02627977446166796,204415954,0.0024928584160719192,673792557,0.0003185209934159919,674372637,0.002174055518644235,405457869,0.005740700950865674,808169130,0.08863693943464053,0.0003185209934159919,minor_roads_nearestdist,55.747031862524054,21093.17755847053,100145.13896898579,22900.758355578364,1622.4738064139297,0.0,145817.29572131112,KE201400000275
698014536,0.04315210139934303,369876920,0.004753771919702279,541036912,0.0004094270973478352,744465409,0.003451042566860764,911734704,0.0023316124318853225,808169103,0.09118393894513788,0.0004094270973478352,minor_roads_nearestdist,0.0,9248.983526358053,36220.959420524785,0.0,8039.209121857521,0.0,53509.15206874036,KE201400000276
698014536,0.05040502451995026,369876920,0.005153500206743797,377970713,0.0009342031801686082,674931107,0.012937979915527937,377608279,0.004257868368348,808169103,0.10502994526565115,0.0009342031801686082,minor_roads_nearestdist,0.0,6136.680825785849,70745.70716376406,840.2574991260186,1765.0923253123306,0.0,79487.73781398826,KE201400000277
698014536,0.03475575789345639,259536873,0.005270809591469495,377456700,0.0004463741164095142,674931088,0.010399260040640429,998731842,0.007216031443193142,808169103,0.10955653814254998,0.0004463741164095142,minor_roads_nearestdist,0.0,22028.15498000416,82515.65911257923,12112.240679836683,7774.925355693207,0.0,124430.9801281133,KE201400000278
698014536,0.1307241207640156,34358065,0.000430006858121265,693463723,0.0005589451724308846,746273699,0.007665716610058045,911734713,0.0018256040986035472,808169103,0.18917560801833272,0.000430006858121265,major_roads_nearestdist,0.0,7270.713305749964,5690.640130486485,0.0,664.0559137912437,0.0,13625.409350027692,KE201400000279
765806385,0.15494594757819996,690477065,0.0020741122481186666,541686917,0.00012681985200852476,543244109,0.013603809439208832,741273936,0.003023968821251219,808169103,0.3189956873074485,0.00012681985200852476,minor_roads_nearestdist,0.0,18356.166498590566,21756.52554611485,0.0,60.01352142372326,0.0,40172.70556612914,KE201400000280
698014536,0.19815742892075233,34358889,0.0009477837945163415,1003841154,0.001872475192124847,541533280,0.011577793794424291,748931027,0.000213356873482524,808169103,0.2578549418643051,0.000213356873482524,small_roads_nearestdist,0.0,9679.997005312573,17582.529806405975,0.0,725.0276662079145,0.0,27987.554477926464,KE201400000281
698014536,0.18328190802989694,540212761,0.002727707945674648,352882523,0.0003503475216348074,541019600,0.003199573745226466,911734714,0.0015600795294589327,808169103,0.23938204537800867,0.0003503475216348074,minor_roads_nearestdist,0.0,2841.0832256451786,38192.48584453384,550.498691079363,129.7956705742567,0.0,41713.86343183263,KE201400000282
690520612,0.16319202809645833,26834574,0.0007547474601264673,694478126,0.0006324678505183159,543260188,0.004255357453335082,783174961,0.0008142701973827038,808169103,0.2982188313377154,0.0006324678505183159,minor_roads_nearestdist,0.0,11843.68786472456,70720.10725391543,4598.866127904919,2863.293442295458,0.0,90025.95468884037,KE201400000283
703741449,0.011269540204683017,673546713,0.0015249756733559966,939248178,0.0009816597604304783,170247948,0.00660684710267396,913102442,0.008764044196619527,808169130,0.07123516593004374,0.0009816597604304783,minor_roads_nearestdist,45.073231079815905,7796.899201149328,33934.34401413669,2346.605548289009,680.9733281051623,0.0,44803.89532276,KE201400000284
703741449,0.015697759688269766,673546713,0.0005201348792318133,674586852,0.00038963995429951864,178823884,0.008038249898697938,913102442,0.007770884045945213,808169130,0.06841597137579522,0.00038963995429951864,minor_roads_nearestdist,11.057544305736487,5426.243643963762,29652.170659301613,463.7507471583896,0.0,0.0,35553.2225947295,KE201400000285
263829115,0.004684976250169859,673288087,0.004835313952425033,677692706,0.00042093966415802627,968680253,0.0007395468754577499,27250761,0.000257229712862459,746644654,0.07584076776646265,0.000257229712862459,small_roads_nearestdist,79.42088593527447,2879.6864065847585,29723.338445775487,3893.586965379334,3694.3399631299044,0.0,40270.37266680475,KE201400000286
703741449,0.000928991747802535,26416583,0.00044037664077026045,680826166,0.0005515640128123031,132534963,0.0006071815648369543,132432571,0.003979178137747514,746644654,0.07775525304052522,0.00044037664077026045,major_roads_nearestdist,45.073231079815905,8558.121689780457,41814.854102238976,4031.898337882387,3472.0175164931684,0.0,57921.964877474806,KE201400000287
703741449,0.006323129791994866,26416583,0.00323369829375983,680826168,0.00010329632674341648,170247948,0.0023606910456352662,167793528,0.004606238436553796,808169130,0.07423341237518391,0.00010329632674341648,minor_roads_nearestdist,45.073231079815905,7606.157450823802,39640.05806594023,4608.60402478717,4827.236249739545,0.0,56727.129022370566,KE201400000288
703741449,0.00755756235611229,27049674,0.000338525465678912,182419838,0.0008122268702252681,680826165,0.000947977530708534,612072525,0.000338525465678912,746644654,0.07596775672466466,0.000338525465678912,major_roads_nearestdist,124.49411701509038,7256.105023890901,43583.8320788502,6518.162485447254,5508.083720859628,0.0,62990.67742606308,KE201400000289
263829116,0.009172503943285027,27049674,0.0014580086914841484,178458038,0.0007737715915172665,182419659,0.001448988693213802,612072524,0.0004445496221478859,746644654,0.0737459476981149,0.0004445496221478859,small_roads_nearestdist,124.49411701509038,7528.739159008678,37031.190590925,5628.429337137198,7103.2633620196875,0.0,57416.11656610565,KE201400000290
703741449,0.01584324268420788,26416583,0.00260954637568389,673284919,0.0005708745992196296,167791625,0.002768866519646204,749035560,0.0038669490952441244,808169130,0.06488716650953616,0.0005708745992196296,minor_roads_nearestdist,0.0,5540.027083623809,40544.02217906084,4212.346943424593,3199.2867661085065,0.0,53495.68297221775,KE201400000291
673815919,0.021426218572274607,367402112,0.0010041101840094304,374694571,0.0011507975349213542,929190797,0.000549861184995847,854211239,0.0014869985274116545,808169130,0.0317901261376698,0.000549861184995847,nocars_roads_nearestdist,43.082168681217055,22331.47495172591,113389.83236810972,53896.20535975981,17719.381098226877,0.0,207379.97594650352,KE201400000292
765806385,0.195273446929385,26416659,0.004252527372756117,693774811,0.00022960074155000377,782489626,0.003938480383224326,543799825,0.005777181500343642,808169103,0.28444571005243097,0.00022960074155000377,minor_roads_nearestdist,0.0,0.0,55335.66056964474,35.143542623561665,3075.987779325435,0.0,58446.79189159373,KE201400000293
698014536,0.12318746478176534,162607563,0.00032542151537108863,367402097,0.0006891843650867609,329803669,0.013087643954603838,543848647,0.0020803932003503967,808169103,0.1709137257238474,0.00032542151537108863,major_roads_nearestdist,0.0,18876.70282938438,88006.65677098832,0.0,6885.08877893682,0.0,113768.44837930951,KE201400000294
765806385,0.1865574617420711,693718855,0.000957922176537784,693743630,0.00023099938495569727,782489626,0.0035151311475011566,782489625,0.0004884241508895486,808169103,0.29628052419828493,0.00023099938495569727,minor_roads_nearestdist,0.0,9475.460009880155,30363.481406307415,85.68512363092245,91.44843933215668,0.0,40016.074979150646,KE201400000295
765806385,0.047682983451914934,374693223,0.016902938689003662,1003419361,0.009840933176102329,956127129,0.041163778686439376,542909494,0.02929247976511803,808169103,0.44869250200495814,0.009840933176102329,minor_roads_nearestdist,0.0,1128.830560393452,6782.791179696671,0.0,0.0,0.0,7911.621740090123,KE201400000296
765806385,0.20132694885166588,162767477,0.0006281155790613007,449469726,0.00041709807341583366,911554694,0.0025210646687671544,990487106,0.0015668487246096692,808169103,0.28385148104238417,0.00041709807341583366,minor_roads_nearestdist,0.0,7084.82394105094,18692.119831885575,10182.031356090396,3185.3631678132942,0.0,39144.33829684021,KE201400000297
698014536,0.102302651778467,449469708,0.0031273011070534354,693767009,0.00021167344070342872,929277816,0.007651490929678848,543848630,0.0014042043649703144,808169103,0.11866091978462645,0.00021167344070342872,minor_roads_nearestdist,0.0,10878.921713710366,82883.92668904194,1086.236162153949,10119.166349209056,0.0,104968.25091411531,KE201400000298
673815919,0.02192885106507846,703711140,0.003942705017934386,939264912,0.003144719954377267,927829164,0.0007023465371278865,939257213,0.006001985769172119,808169104,0.003869371760898143,0.0007023465371278865,nocars_roads_nearestdist,0.0,2330.6805630611043,10051.281468114208,37515.057365580695,1262.2869389061045,137.42014409205348,51296.72647975416,KE201400000299
698014536,0.12438570535809304,367401021,0.0012115529025227716,693590537,0.0013561795005891668,329803669,0.005842254721660195,701713383,0.004560498185577851,808169103,0.1584895541350563,0.0012115529025227716,major_roads_nearestdist,0.0,0.0,16156.193230192617,522.1756877139218,0.0,0.0,16678.36891790654,KE201400000300
516366409,0.10519308398393623,365702048,0.0019126871574028281,673633597,0.000177479262540142,673633595,0.0016972257964400102,684142281,0.02466459323522633,668662072,0.4917426867945294,0.000177479262540142,minor_roads_nearestdist,0.0,3357.879191445223,131392.13723060815,92999.62615575574,644.0515427431358,0.0,228393.69412055225,KE201400000301
516366409,0.08576007548797177,365702048,0.021352402815513937,682870191,0.0011181387498775234,682870193,0.0009782877903484618,681872131,0.014974445094527226,668662072,0.474448173227133,0.0009782877903484618,nocars_roads_nearestdist,0.0,0.0,127879.07849598849,90561.8107108692,5038.61448005519,0.0,223479.5036869129,KE201400000302
