wb_aid.na.sum,wdpa_iucn_cat_201704.na.categorical_count,wdpa_iucn_cat_201704.na.categorical_unprotected,wdpa_iucn_cat_201704.na.categorical_ia,wdpa_iucn_cat_201704.na.categorical_ib,wdpa_iucn_cat_201704.na.categorical_ii,wdpa_iucn_cat_201704.na.categorical_iii,wdpa_iucn_cat_201704.na.categorical_iv,wdpa_iucn_cat_201704.na.categorical_v,wdpa_iucn_cat_201704.na.categorical_vi,wdpa_iucn_cat_201704.na.categorical_not_applicable,wdpa_iucn_cat_201704.na.categorical_not_assigned,wdpa_iucn_cat_201704.na.categorical_not_reported,wdpa_iucn_cat_201704.na.categorical_mix,wdpa_iucn_cat_201704.na.count,viirs.2012.mean,viirs.2013.mean,viirs.2014.mean,viirs.2012.min,viirs.2013.min,viirs.2014.min,viirs.2012.max,viirs.2013.max,viirs.2014.max,viirs.2012.median,viirs.2013.median,viirs.2014.median,viirs.2012.sum,viirs.2013.sum,viirs.2014.sum,udel_precip_v501_mean.2012.mean,udel_precip_v501_mean.2013.mean,udel_precip_v501_mean.2014.mean,udel_precip_v501_sum.2012.sum,udel_precip_v501_sum.2013.sum,udel_precip_v501_sum.2014.sum,udel_air_temp_v501_mean.2012.mean,udel_air_temp_v501_mean.2013.mean,udel_air_temp_v501_mean.2014.mean,srtm_slope_500m.na.mean,srtm_elevation_500m.na.mean,ltdr_avhrr_ndvi_v5_yearly.2012.mean,ltdr_avhrr_ndvi_v5_yearly.2013.mean,ltdr_avhrr_ndvi_v5_yearly.2014.mean,esa_landcover.2012.categorical_count,esa_landcover.2012.categorical_mosaic_cropland,esa_landcover.2012.categorical_rainfed_cropland,esa_landcover.2012.categorical_urban,esa_landcover.2012.categorical_no_data,esa_landcover.2012.categorical_bare_areas,esa_landcover.2012.categorical_sparse_vegetation,esa_landcover.2012.categorical_water_bodies,esa_landcover.2012.categorical_grassland,esa_landcover.2012.categorical_forest,esa_landcover.2012.categorical_wetland,esa_landcover.2012.categorical_shrubland,esa_landcover.2012.categorical_irrigated_cropland,esa_landcover.2012.categorical_snow_ice,esa_landcover.2013.categorical_count,esa_landcover.2013.categorical_mosaic_cropland,esa_landcover.2013.categorical_rainfed_cropland,esa_landcover.2013.categorical_urban,esa_landcover.2013.categorical_no_data,esa_landcover.2013.categorical_bare_areas,esa_landcover.2013.categorical_sparse_vegetation,esa_landcover.2013.categorical_water_bodies,esa_landcover.2013.categorical_grassland,esa_landcover.2013.categorical_forest,esa_landcover.2013.categorical_wetland,esa_landcover.2013.categorical_shrubland,esa_landcover.2013.categorical_irrigated_cropland,esa_landcover.2013.categorical_snow_ice,esa_landcover.2014.categorical_count,esa_landcover.2014.categorical_mosaic_cropland,esa_landcover.2014.categorical_rainfed_cropland,esa_landcover.2014.categorical_urban,esa_landcover.2014.categorical_no_data,esa_landcover.2014.categorical_bare_areas,esa_landcover.2014.categorical_sparse_vegetation,esa_landcover.2014.categorical_water_bodies,esa_landcover.2014.categorical_grassland,esa_landcover.2014.categorical_forest,esa_landcover.2014.categorical_wetland,esa_landcover.2014.categorical_shrubland,esa_landcover.2014.categorical_irrigated_cropland,esa_landcover.2014.categorical_snow_ice,distance_to_coast_236.na.mean,dist_to_water.na.mean,accessibility_to_cities_2015_v1.0.mean,onshore_petroleum_v12.na.mean,globalwindatlas_windspeed.na.mean,globalsolaratlas_pvout.na.mean,gemdata_201708.na.sum,gdp_grid.na.sum,distance_to_gold_v12.na.mean,distance_to_gemdata_201708.na.mean,distance_to_drugdata_201708.na.mean,dist_to_onshore_petroleum_v12.na.mean,diamond_distance_201708.na.mean,diamond_binary_201708.na.mean,ambient_air_pollution_2013_o3.2013.mean,ambient_air_pollution_2013_fus_calibrated.2013.mean,worldpop_pop_count_1km_mosaic.2012.mean,worldpop_pop_count_1km_mosaic.2013.mean,worldpop_pop_count_1km_mosaic.2014.mean,modis_lst_mod11c3_006_day_annual_mean.2012.mean,modis_lst_mod11c3_006_day_annual_mean.2013.mean,modis_lst_mod11c3_006_day_annual_mean.2014.mean,DHSID
419221.193986,10,10,0,0,0,0,0,0,0,0,0,0,0,11.1099996567,0.552217490051,0.516034011315,0.701154075597,0.0,0.0,0.0,2.4447157383,2.47187399864,3.1400885582,0.286389321089,0.297262251377,0.370909392834,33.5462341309,31.3228759766,42.6220016479,92.775,79.87083333333332,70.68333333333335,11.466999743692577,9.211999794095755,8.554999808780849,28.475,28.64583333333334,28.75833333333333,0.584216879955,223.414011815,3554.07264576,3403.69047628,3282.30714263,134,1,124,9,0,0,0,0,0,0,0,0,0,0,134,1,124,9,0,0,0,0,0,0,0,0,0,0,134,1,124,9,0,0,0,0,0,0,0,0,0,0,567696.710146,11482.6094934,39.5013652687,0.0,3.77750104871,4.32034622666,0.0,6.53591394424,147764.482324,594878.564274,326169.00921,783733.655521,31414.8156232,0.0,60.3283513388,24.4266443351,333.475869035,320.505186954,395.627118772,307.355476192,309.533154761,308.920803574,GH201400000221
2126764.32928,64,64,0,0,0,0,0,0,0,0,0,0,0,66.7099990845,0.0,0.0126117684439,0.0155896535038,0.0,0.0,0.0,0.0,0.487764179707,0.764683842659,0.0,0.0,0.0,0.0,4.76511049271,5.89018201828,88.31666666666665,85.16666666666667,90.03333333333333,21.19599952623248,20.439999543130398,21.60799951702356,27.65,27.716666666666665,27.85,0.719772408757,288.80091126,3480.85709833,3570.93512279,3522.97482975,840,443,196,0,0,0,0,0,0,0,0,201,0,0,840,443,196,0,0,0,0,0,0,0,0,201,0,0,840,443,196,0,0,0,0,0,0,0,0,201,0,0,617147.960523,19299.5363633,30.5818313525,0.0,3.48489221241,4.32421233507,0.0,2.71726560593,144490.735226,806107.291187,313440.783777,966056.211213,236998.051585,0.0,60.5123184502,26.4198317617,89.8611209659,90.711666553,97.0888069178,307.417345918,309.31286436,308.519999113,GH201400000222
1492432.88597,65,65,0,0,0,0,0,0,0,0,0,0,0,66.4000015259,0.0312295536566,0.038757062571,0.0370760739195,0.0,0.0,0.0,1.14957284927,1.1357165575,1.19624757767,0.0,0.0,0.0,11.7538080215,14.5869159698,13.954252243,91.69166666666666,75.64166666666667,68.43333333333332,33.00899926219135,27.230999391339722,24.635999449342492,28.375,28.59166666666667,28.791666666666664,0.53607659033,151.477232072,3687.24834172,3816.90916723,3573.5291424,837,228,500,0,0,0,0,0,0,15,0,94,0,0,837,230,507,0,0,0,0,0,0,15,0,85,0,0,837,230,507,0,0,0,0,0,0,15,0,85,0,0,468649.105139,35799.9847285,48.9449598478,0.0,3.56476896691,4.15871756272,0.0,0.925418376923,256356.297461,563256.886878,211705.12239,728247.671866,141440.145332,0.0,70.3863229148,24.7052416193,47.8111974672,47.7592889093,49.367440736,306.905715042,309.016998041,309.748351274,GH201400000223
1608412.00614,62,51,0,0,0,0,0,0,0,0,0,11,0,65.8199996948,0.000350628100824,0.0,0.0,0.0,0.0,0.0,0.163540571928,0.0,0.0,0.0,0.0,0.0,0.117749214172,0.0,0.0,120.00833333333335,118.06666666666666,111.70833333333334,28.80199935622513,28.335999366641044,26.809999400749803,26.91666666666667,27.183333333333334,27.391666666666666,0.906894671594,207.590318224,6585.68394486,6661.11966572,6688.53532256,831,83,593,1,0,0,0,0,0,154,0,0,0,0,831,83,593,1,0,0,0,0,0,154,0,0,0,0,831,83,593,1,0,0,0,0,0,154,0,0,0,0,112952.991436,49259.8609452,79.5476350731,0.0,2.93899722242,3.64272599244,0.0,3.6172118187,30707.4632467,552526.700499,25704.7396808,624473.719599,23089.5862671,0.0,67.3101752663,29.7181773658,80.3595470914,80.3918812264,74.6999216671,299.259778213,299.528578189,299.531300955,GH201400000224
2364071.44294,65,65,0,0,0,0,0,0,0,0,0,0,0,66.609992981,0.00681664218905,0.0233983816489,0.0226353270844,0.0,0.0,0.0,0.54088062048,0.720898091793,0.698066651821,0.0,0.0,0.0,2.45203018188,8.61009025574,8.22612094879,89.99166666666666,82.975,70.075,32.39699927587063,29.870999332331124,25.22699943613261,28.558333333333334,28.66666666666667,28.866666666666667,1.29241003313,220.619992295,3740.27092321,3633.90009716,3637.73435187,842,151,663,0,0,0,0,0,0,0,0,28,0,0,842,151,663,0,0,0,0,0,0,0,0,28,0,0,842,151,663,0,0,0,0,0,0,0,0,28,0,0,560262.744803,12172.2753157,35.7149165198,0.0,3.82182008553,4.27972496369,0.0,8.30040645599,160316.320127,619939.254592,302651.822191,793243.701836,47550.9530741,0.0,62.0350960537,26.9974889309,138.38946675,129.215860682,132.547327384,308.191289183,309.709166569,309.397344576,GH201400000225
756238.889963,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9899997711,2.25537732742,2.71509091986,2.65030444438,0.343352764845,0.388316839933,0.550048351288,5.95113229752,7.94862508774,7.25074005127,1.61672782898,1.82044625282,1.95464086533,134.710388184,162.055297852,157.964660645,95.86666666666666,125.33333333333334,113.2,NA,NA,NA,26.475000000000005,26.466666666666665,26.691666666666666,1.23639342544,125.319046226,6172.36713549,5851.4289575,6076.88983216,133,2,69,62,0,0,0,0,0,0,0,0,0,0,133,2,68,63,0,0,0,0,0,0,0,0,0,0,133,2,68,63,0,0,0,0,0,0,0,0,0,0,107570.560398,107570.560398,36.0759662234,0.0,3.44549452896,3.66994206867,0.0,26.1533966064,6887.55664294,661678.08754,111022.703917,725158.686734,53485.5405763,0.0,63.4550414606,43.9695689002,932.382560999,912.150371349,853.199612507,300.411811585,300.2081706,300.538870673,GH201400000226
2585197.3028,67,67,0,0,0,0,0,0,0,0,0,0,0,66.6100006104,0.0750371694533,0.0141061380882,0.0125167500714,0.0,0.0,0.0,6.654296875,0.615814745426,0.437284260988,0.0,0.0,0.0,28.240316391,5.2183971405,4.64793014526,92.21833333333333,80.49166666666666,70.56166666666668,44.53199900463224,38.337999143078925,33.9279992416501,28.49166666666667,28.650000000000002,28.78,0.617278702702,207.378323599,3507.74668923,3621.72786862,3389.89532182,843,77,756,0,0,0,0,0,0,0,0,10,0,0,843,77,756,0,0,0,0,0,0,0,0,10,0,0,843,77,756,0,0,0,0,0,0,0,0,10,0,0,560706.468942,13031.6325966,63.3413115803,0.0,3.66544608822,4.30372513032,0.0,10.0066585541,155055.544169,602219.124769,317689.716903,780050.134887,38098.7090561,0.0,61.3371570219,24.1502782782,112.882437805,99.0289628406,100.510698921,307.386029804,308.956805309,309.240378787,GH201400000227
3521779.44067,66,66,0,0,0,0,0,0,0,0,0,0,0,65.6399993896,0.124265290156,0.181243712077,0.171766914041,0.0,0.0,0.0,2.3851351738,2.47747540474,3.2157433033,0.0,0.0,0.0,45.9463500977,66.8606872559,63.2469291687,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365997806179,10.1609122572,2112.25297189,1880.33768734,2752.53626848,830,210,456,24,0,4,0,54,10,15,4,53,0,0,830,210,456,24,0,4,0,54,10,15,4,53,0,0,830,210,455,25,0,4,0,54,10,15,4,53,0,0,7735.28443676,7735.28443676,35.4009173721,0.0,4.75728213769,4.13319123921,0.0,5.70216417313,118614.130712,444647.634739,38429.7428419,487564.222051,130407.226737,0.0,65.8597696036,21.6019572548,231.969280063,236.470875691,245.652670397,306.687561892,307.287089953,305.160718778,GH201400000228
1627718.73501,67,59,0,0,0,0,0,0,0,0,0,8,0,66.0500030518,0.154454789331,0.161206928491,0.147949867346,0.0,0.0,0.0,1.9434709549,2.5861120224,2.33264660835,0.0,0.0,0.0,56.9045829773,59.0965957642,54.299118042,115.76666666666667,124.41666666666667,104.79166666666667,41.67599906846881,44.789998998865485,37.72499915678054,26.31666666666667,26.308333333333334,26.78333333333333,1.86679563985,335.887253424,6053.508757,6676.62159209,6666.62993531,835,43,772,13,0,0,0,0,0,5,0,2,0,0,835,43,770,15,0,0,0,0,0,5,0,2,0,0,835,43,770,16,0,0,0,0,0,5,0,1,0,0,194311.564902,74404.3885119,44.6691804847,0.0,3.90965911691,3.71149388736,0.0,27.5847320557,40895.291334,594715.468741,105.950343808,685062.18578,58147.2371343,0.0,67.7239822629,26.5591281635,148.134122423,144.678633788,144.61552992,300.545800377,300.512192122,300.178909514,GH201400000229
500081.554119,12,12,0,0,0,0,0,0,0,0,0,0,0,11.1200008392,1.28373364416,1.58069234252,1.57274797571,0.0,0.0,0.0,5.85993528366,6.99725437164,5.43808460236,0.357303142548,0.558537900448,0.765598475933,76.9522705078,94.8776550293,94.448600769,85.43333333333335,74.44166666666666,67.96666666666667,NA,NA,NA,28.925,29.175,29.24166666666667,0.688424332863,232.761135316,3153.82210803,3298.42237035,3013.14529524,134,1,99,34,0,0,0,0,0,0,0,0,0,0,134,1,98,35,0,0,0,0,0,0,0,0,0,0,134,1,95,38,0,0,0,0,0,0,0,0,0,0,571475.592498,13509.2971943,2.92043549351,0.0,3.58578881224,4.34837637343,0.0,24.2669200897,146423.989338,564536.250235,346561.833824,771906.891239,45136.089807,0.0,59.3800048828,24.1944943576,585.876470251,651.119387713,665.692432902,307.118416815,309.295918384,309.026823625,GH201400000230
1313928.59418,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9600009918,10.6949299895,11.8187197056,12.4115353733,4.32559347153,4.69991159439,5.91522121429,15.5211725235,17.6758117676,18.5856227875,10.3725318909,11.531126976,11.8708810806,633.65625,700.414855957,735.032714844,69.875,43.69166666666668,70.76666666666667,NA,NA,NA,26.975,27.56666666666667,27.56666666666667,1.54203114172,22.5281194207,1711.21687712,1234.11198105,1679.67435781,131,4,31,96,0,0,0,0,0,0,0,0,0,0,131,4,31,96,0,0,0,0,0,0,0,0,0,0,131,4,31,96,0,0,0,0,0,0,0,0,0,0,6295.64441735,6294.25055701,0.0,0.0,4.07983430046,3.93768516118,0.0,63.9942398071,84491.7289176,528555.107168,34673.079687,567775.408492,68696.6591153,0.0,62.6800422668,25.0642216617,3163.1759518,3342.68356848,3153.1902168,304.807398639,305.928279704,305.185524619,GH201400000231
1635445.31147,63,63,0,0,0,0,0,0,0,0,0,0,0,65.640007019,0.0796940574285,0.106931531485,0.0995990718145,0.0,0.0,0.0,1.94848847389,2.48796653748,3.04727458954,0.0,0.0,0.0,28.8929004669,38.8163948059,36.2165756226,99.725,91.45833333333333,102.85833333333333,23.933999465033413,21.949999509379268,24.6859994482249,27.508333333333336,27.76666666666667,27.75,0.405725847425,15.7178661603,4661.51272973,4744.57493112,5181.55426405,829,98,596,0,0,0,0,0,0,44,0,91,0,0,829,98,596,0,0,0,0,0,0,44,0,91,0,0,829,98,596,0,0,0,0,0,0,44,0,91,0,0,32538.2411366,20287.6556528,18.7150959362,0.0,3.89816245618,3.7368879885,0.0,8.49305534363,154346.135484,393977.671247,64125.8368552,442899.832961,171919.366459,0.0,68.2013187144,14.0680552929,149.655178409,141.478967968,146.801672669,304.518748191,305.014840743,304.37215585,GH201400000232
1674376.88019,63,63,0,0,0,0,0,0,0,0,0,0,0,65.7699966431,0.0583205802246,0.0942618563961,0.0705987745898,0.0,0.0,0.0,1.25214982033,1.1697255373,0.944119751453,0.0,0.0,0.0,21.6742477417,34.9312019348,26.1772155762,115.44166666666668,101.56666666666668,100.175,27.70599938072264,24.37599945515394,24.041999462619422,25.683333333333334,26.083333333333336,26.125,2.54418307765,170.155839462,5473.80596142,5801.32206718,5607.91279445,831,0,831,0,0,0,0,0,0,0,0,0,0,0,831,0,831,0,0,0,0,0,0,0,0,0,0,0,831,0,830,1,0,0,0,0,0,0,0,0,0,0,50135.0428923,24458.352926,28.9753492349,0.0,4.33295870944,3.79998331471,0.0,6.54613780975,58837.6112744,482636.855183,0.0,540261.611768,74605.5619715,0.0,66.6155012629,24.5255989193,173.617991538,170.346630268,184.421470594,301.329730329,302.175369536,301.460468214,GH201400000233
334035.142512,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9899997711,0.334845628995,0.449032957202,0.475915505499,0.0,0.0,0.0,1.21032822132,1.78943312168,2.53595972061,0.229983076453,0.278085649014,0.290592640638,20.0644035339,26.9643554688,28.5886592865,82.30833333333335,119.17500000000001,106.53333333333335,NA,NA,NA,26.9375,27.079166666666666,27.24166666666667,0.526379056259,28.5027947883,4640.49427847,4637.86084273,5427.61663071,131,1,117,13,0,0,0,0,0,0,0,0,0,0,131,1,117,13,0,0,0,0,0,0,0,0,0,0,131,1,117,13,0,0,0,0,0,0,0,0,0,0,6901.7053176,6901.7053176,11.5828607818,0.0,4.22966426975,3.77488015854,0.0,13.1115398407,49597.5887377,667001.006718,157061.148917,703070.676237,27062.1006872,0.0,59.9057300853,23.0126481493,437.404617765,432.603108804,493.428037093,302.024615003,302.966379337,301.429861871,GH201400000234
2808122.41904,66,66,0,0,0,0,0,0,0,0,0,0,0,66.6200027466,0.0243023548478,0.0290757394971,0.0483175155518,0.0,0.0,0.0,0.877428770065,0.812409579754,1.12167656422,0.0,0.0,0.0,9.0907535553,10.8773517609,18.0937976837,85.43333333333335,74.44166666666666,67.96666666666667,41.007999083399774,35.73199920132756,32.62399927079678,28.925,29.175,29.24166666666667,0.681225679312,197.649239139,3499.26480279,3515.74394029,3292.47586967,840,99,741,0,0,0,0,0,0,0,0,0,0,0,840,99,741,0,0,0,0,0,0,0,0,0,0,0,840,99,741,0,0,0,0,0,0,0,0,0,0,0,578336.667565,3980.07795441,58.2053419002,0.0,3.46207180878,4.31419231286,0.0,10.0753231049,137316.813487,579810.869151,342006.223025,786689.26274,27244.0089118,0.0,59.23822474,26.3658653006,108.166375616,115.959575292,119.26538628,307.428211329,309.748415621,309.21233315,GH201400000235
1267716.26321,11,11,0,0,0,0,0,0,0,0,0,0,0,10.9800004959,7.12719285619,8.69407087128,9.24535519031,2.87457251549,3.39302968979,3.4917447567,13.797495842,15.4472312927,16.1083698273,6.70404624939,8.05293464661,8.57619857788,423.024108887,515.791381836,549.244628906,101.29166666666667,121.89166666666668,104.07500000000002,NA,NA,NA,26.683333333333337,26.583333333333332,26.975000000000005,2.24584364546,224.037129869,5616.82701277,5533.52286719,5692.16866232,133,4,19,110,0,0,0,0,0,0,0,0,0,0,133,4,19,110,0,0,0,0,0,0,0,0,0,0,133,4,19,110,0,0,0,0,0,0,0,0,0,0,130231.682978,126796.72829,0.0,0.0,3.06760482235,3.62921464314,0.0,99.5356292725,4613.54709668,642513.826807,81938.726067,712436.80521,29053.610139,0.0,65.36003046,39.4219378081,1836.35964621,1916.46224382,1736.50515126,300.79376861,300.81264156,300.586852612,GH201400000236
1599778.38011,61,48,0,0,0,0,0,0,0,0,0,13,0,65.9200057983,0.0363044829064,0.0366081719678,0.0371925939423,0.0,0.0,0.0,0.802123188972,0.850400149822,0.672927320004,0.0,0.0,0.0,13.5596179962,13.6815795898,13.8895301819,108.89375000000001,118.05833333333335,119.68333333333334,25.447999431192873,27.301999389752748,28.28799936771393,26.231250000000003,26.043750000000003,26.22916666666667,0.70962462265,171.80099675,6634.84465379,6789.37856495,6646.73528065,825,8,792,7,0,0,0,0,0,18,0,0,0,0,825,8,792,7,0,0,0,0,0,18,0,0,0,0,825,8,792,7,0,0,0,0,0,18,0,0,0,0,147399.764641,96563.9173692,107.781011973,0.0,3.28821826099,3.67174438595,0.0,13.9555950165,19875.7124881,731578.870161,125126.674846,807305.576046,85246.1027662,0.0,65.2686455062,22.0499824305,120.618904008,116.856772414,129.467207168,299.434607961,300.180170674,300.15134684,GH201400000237
7919062.41213,10,10,0,0,0,0,0,0,0,0,0,0,0,11.0099983215,10.060933244,11.5664532159,11.3792934198,7.43198251724,8.22397518158,7.44780158997,13.3852653503,14.5501041412,16.3281154633,9.99462985992,11.5575714111,11.5061798096,594.403625488,683.258666992,671.603881836,107.9,121.15833333333333,100.84166666666665,NA,NA,NA,26.2,26.11666666666667,26.616666666666667,0.894965525642,284.675331766,3780.48299365,4243.25325439,3891.43358474,131,0,0,131,0,0,0,0,0,0,0,0,0,0,131,0,0,131,0,0,0,0,0,0,0,0,0,0,131,0,0,131,0,0,0,0,0,0,0,0,0,0,182005.413615,99325.2857823,0.0,0.0,3.09080056571,3.63725482074,0.0,162.095458984,28024.7663983,622363.011324,26672.759835,707676.465515,37175.7904265,0.0,67.1811608206,36.5108745889,10939.01275,11420.8986134,12130.2154009,305.313019888,305.931222197,306.276603256,GH201400000238
3321754.62379,63,48,0,0,0,0,0,0,0,0,0,15,0,65.8699951172,0.349328794282,0.428065906002,0.397814106622,0.0,0.0,0.0,3.34589624405,3.51740503311,3.52177023888,0.0,0.0,0.0,129.756729126,158.794708252,147.638031006,114.61458333333334,126.65833333333337,123.31666666666668,28.193999369814993,31.429999297484756,30.03199932873249,26.093750000000004,25.814583333333335,26.0875,2.87553599406,216.154899468,6494.23354634,6289.75514631,6373.94654242,829,7,747,26,0,0,0,0,0,49,0,0,0,0,829,7,746,27,0,0,0,0,0,49,0,0,0,0,829,7,745,28,0,0,0,0,0,49,0,0,0,0,134388.25399,102440.319588,146.427410363,0.0,3.18510119491,3.67970754151,0.0,43.3669624329,10525.8135155,727620.398977,131692.210283,799741.376095,81924.0266526,0.0,64.4897597244,24.378840625,271.201883547,280.657893916,281.436874936,299.925661835,300.299431121,300.107591609,GH201400000239
375515.908643,11,11,0,0,0,0,0,0,0,0,0,0,0,10.9600000381,1.42576757329,1.73887449515,1.58166764234,0.431947350502,0.527709305286,0.0,4.61787033081,5.6695933342,5.9694647789,1.15157556534,1.40974998474,1.41833424568,84.2028503418,102.692337036,93.3844985962,95.55833333333334,139.8166666666667,121.80833333333334,11.466999743692577,16.777999624982474,14.61699967328459,26.725000000000005,26.825000000000003,26.975000000000005,0.736551629777,30.4903396689,3114.68116241,3398.68535973,3550.20469663,124,6,102,16,0,0,0,0,0,0,0,0,0,0,124,6,102,16,0,0,0,0,0,0,0,0,0,0,124,6,102,16,0,0,0,0,0,0,0,0,0,0,5699.31676947,5699.83712221,1.1729448139,0.0,4.13608416594,3.71938467562,0.0,31.1390838623,35363.0388536,688407.902592,178138.748898,723522.103206,7656.34394422,0.0,59.5800209045,25.9548517612,1886.26432645,1915.47932909,2142.14368502,300.662021584,301.927829289,300.575796855,GH201400000240
330975.540781,9,9,0,0,0,0,0,0,0,0,0,0,0,11.0100002289,1.803921225,1.95698760304,2.59241181096,0.0,0.0,0.0,9.50332260132,9.35949802399,10.7053947449,0.805157423019,1.07869577408,1.33078718185,107.908500671,117.297363281,155.583709717,111.75833333333334,107.19166666666666,110.85833333333333,NA,NA,NA,26.216666666666665,26.15833333333333,26.508333333333333,1.51266680744,319.384778912,4860.75973809,5137.76039826,5114.70734445,134,36,68,30,0,0,0,0,0,0,0,0,0,0,134,36,61,37,0,0,0,0,0,0,0,0,0,0,134,36,59,39,0,0,0,0,0,0,0,0,0,0,272252.130036,73256.1118298,2.08614492844,0.0,4.46722629042,3.87211935432,0.0,9.91346549988,112540.416529,623905.842084,0.0,731745.723299,111601.135055,0.0,68.6219754904,22.4999187756,452.134213365,463.748321855,489.087482845,303.426007627,303.541109403,305.31038255,GH201400000241
640028.596592,11,11,0,0,0,0,0,0,0,0,0,0,0,10.9600009918,1.29826362256,1.42369867105,1.54831757373,0.0,0.0,0.0,3.71348667145,4.02745342255,4.39217233658,0.904444396496,0.906880319118,1.01550519466,77.7986373901,85.296257019,92.6943359375,105.49166666666666,101.16666666666667,108.38333333333334,12.658999717049301,12.139999728649855,13.005999709293246,26.7,27.083333333333332,27.208333333333336,1.24079789579,144.88267502,6230.42670504,6317.11815456,5917.01295215,131,0,98,33,0,0,0,0,0,0,0,0,0,0,131,0,98,33,0,0,0,0,0,0,0,0,0,0,131,0,96,35,0,0,0,0,0,0,0,0,0,0,53402.4618133,53402.4618133,1.75320503532,0.0,3.21505263622,3.67462433747,0.0,31.5772857666,44118.7958489,548447.229744,33559.4731444,601913.280719,18408.1322476,0.0,63.9900436401,21.6739019571,804.41294512,826.274678269,908.902381366,301.169479397,301.838154387,301.42389791,GH201400000242
14797537.2329,9,9,0,0,0,0,0,0,0,0,0,0,0,10.9800004959,16.5497965865,23.1990820391,23.745834157,5.3625202179,4.95695400238,5.47537279129,32.095741272,39.2232093811,33.8317298889,15.9046821594,23.4168281555,24.7272720337,976.356567383,1371.79858398,1404.71166992,69.875,43.69166666666668,70.76666666666667,NA,NA,NA,26.975,27.56666666666667,27.56666666666667,0.545354694121,16.0284712592,1471.87717876,1577.43646134,1603.2406815,133,0,1,125,0,0,0,6,1,0,0,0,0,0,133,0,1,125,0,0,0,6,1,0,0,0,0,0,133,0,1,125,0,0,0,6,1,0,0,0,0,0,2843.51761501,2845.16112075,0.0253433394513,0.0,4.95415525694,4.10060291516,0.0,350.917907715,90556.7357019,516954.011545,34326.2263173,554741.993669,79453.9880264,0.0,62.8633753459,27.0810588435,12019.2629938,12663.2633525,12792.7911145,306.16803395,307.004334685,306.692569036,GH201400000243
1545087.71016,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9600000381,5.95481502009,7.51194511452,8.06359902589,2.80610585213,2.99926972389,3.2269089222,9.05029964447,12.3335199356,13.2061214447,5.76507282257,6.94884252548,7.24886226654,353.329925537,446.067077637,478.59375,107.9,121.15833333333333,100.84166666666665,NA,NA,NA,26.2,26.11666666666667,26.616666666666667,0.712021334892,271.15358929,5445.62569846,5693.27857084,5614.6936767,134,2,50,82,0,0,0,0,0,0,0,0,0,0,134,2,50,82,0,0,0,0,0,0,0,0,0,0,134,2,50,82,0,0,0,0,0,0,0,0,0,0,175288.318223,92164.6336083,0.0,0.0,3.12321900971,3.67452665229,0.0,46.3113822937,30950.7347183,615468.070672,26027.4144048,699497.546631,38121.0138264,0.0,67.1344892304,37.2076251438,4153.4896458,4474.73495454,4731.96964197,301.869792911,303.156182418,302.797051707,GH201400000244
10737684.6726,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9600000381,6.80231028486,9.33135010652,8.34062254948,2.85357737541,2.64261388779,3.2572016716,9.75763988495,19.5335540771,15.5727443695,6.71013689041,8.66628551483,7.7565612793,401.847229004,550.457763672,492.181945801,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938924131987,24.0348542281,1567.94089909,1814.15246112,1754.57641714,133,3,18,111,0,0,0,1,0,0,0,0,0,0,133,3,18,111,0,0,0,1,0,0,0,0,0,0,133,3,18,111,0,0,0,1,0,0,0,0,0,0,3058.45086554,3058.45086554,0.0,0.0,3.99355774185,3.7861967452,0.0,82.6572570801,35883.9405097,696660.387328,187046.573338,730367.706236,3891.8671781,0.0,59.0200195312,32.1992433764,4863.30011984,5209.12088161,5226.44225923,302.945157438,303.7861593,303.321824915,GH201400000245
4691447.22663,64,64,0,0,0,0,0,0,0,0,0,0,0,66.5500030518,1.90358777731,1.77167636654,2.07947020199,0.0,0.0,0.0,19.2508163452,15.1731758118,16.2316551208,0.350624144077,0.567730844021,0.730504453182,713.669372559,663.750305176,779.605651855,90.38855606381496,82.73850727823582,84.71093427475718,21.22599952556193,19.69799955971539,20.011999552696942,27.717814472880708,27.68927576668385,27.87379722019669,0.822014830483,319.292125937,3917.14687548,4244.94919709,4097.18031091,839,300,413,59,0,0,0,0,0,0,0,67,0,0,839,296,409,67,0,0,0,0,0,0,0,67,0,0,839,295,405,72,0,0,0,0,0,0,0,67,0,0,553144.93539,29436.1157151,7.03553892957,0.0,3.73207302874,4.25241583077,0.0,96.6367111206,215983.535855,755772.435964,239261.432397,908995.237774,240499.814585,0.0,66.2492643532,29.8661092251,285.040353313,304.026396341,307.933575677,306.605921693,307.461477933,307.180754908,GH201400000246
