DHSID,education_buildings_count,education_buildings_avgarea,education_buildings_totalarea,education_buildings_ratio,recreational_buildings_count,recreational_buildings_avgarea,recreational_buildings_totalarea,recreational_buildings_ratio,commercial_buildings_count,commercial_buildings_avgarea,commercial_buildings_totalarea,commercial_buildings_ratio,government_buildings_count,government_buildings_avgarea,government_buildings_totalarea,government_buildings_ratio,religious_buildings_count,religious_buildings_avgarea,religious_buildings_totalarea,religious_buildings_ratio,industrial_buildings_count,industrial_buildings_avgarea,industrial_buildings_totalarea,industrial_buildings_ratio,health_buildings_count,health_buildings_avgarea,health_buildings_totalarea,health_buildings_ratio,residential_buildings_count,residential_buildings_avgarea,residential_buildings_totalarea,residential_buildings_ratio,all_buildings_count,all_buildings_totalarea,all_buildings_avgarea,buffer_area,all_buildings_ratio
BD201800000315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364946,0.0
BD201800000316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365134,0.0
BD201800000317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364675,0.0
BD201800000318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364906,0.0
BD201800000319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,35.88618165888431,2440.260352804133,3.112032681987217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40.48941237216021,242.93647423296125,3.0981376499067476e-06,74.0,2683.1968270370944,36.25941658158236,78413712.26364765,3.421846446977892e-05
BD201800000320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364793,0.0
BD201800000321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.2636495,0.0
BD201800000322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,610.5167804533509,1221.0335609067017,1.5571684156480773e-05,0.0,0.0,0.0,0.0,16.0,111.36463060750643,1781.8340897201028,2.272350126377233e-05,18.0,3002.867650626805,166.82598059037804,78413712.26364878,3.8295185420253104e-05
BD201800000323,2.0,1151.3317140000104,2302.6634280000208,2.9365570912620457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2302.6634280000208,1151.3317140000104,78413712.26364967,2.9365570912620457e-05
BD201800000324,2.0,1151.3317140000104,2302.6634280000208,2.9365570912619776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2302.6634280000208,1151.3317140000104,78413712.26365149,2.9365570912619776e-05
BD201800000325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,78.32635561534904,1644.8534679223299,2.0976604989595476e-05,21.0,1644.8534679223299,78.32635561534904,78413712.26364739,2.0976604989595476e-05
BD201800000326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.33950621523361,112.33950621523361,8.954070577407174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.261443172845258,169.56865903707154,1.3515545794061366e-05,7.0,281.90816525230514,40.27259503604359,12546193.962183813,2.2469616371468538e-05
BD201800000327,3.0,384.1636082811867,1152.4908248435602,9.185979655004553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,111.11657601350723,3666.8470084457385,0.000292267680501223,36.0,4819.337833289299,133.8704953691472,12546193.96218322,0.00038412747705126855
BD201800000328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218257,0.0
BD201800000329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184303,0.0
BD201800000330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183928,0.0
BD201800000331,3.0,4295.612657221555,12886.837971664667,0.0010271511831005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12886.837971664667,4295.612657221555,12546193.962183047,0.0010271511831005
BD201800000332,2.0,441.3056068087094,882.6112136174188,7.034892145599543e-05,0.0,0.0,0.0,0.0,6.0,1212.4309317096943,7274.585590258166,0.0005798240974262284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1382.4523279796651,5529.809311918661,0.00044075592395478327,3.0,198.4108363501911,595.2325090505733,4.744327330221841e-05,15.0,14282.238624844818,952.1492416563212,12546193.962184746,0.0011383722161392253
BD201800000333,2.0,415.7650453280729,831.5300906561458,6.627747770858301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.28176150903903,215.28176150903903,1.7159129067982284e-05,2.0,137.4755789353803,274.9511578707606,2.1915104987179618e-05,5.0,1321.7630100359456,264.35260200718915,12546193.96218305,0.00010535171176374492
BD201800000334,1.0,216.21502430259787,216.21502430259787,1.7233515196264555e-05,0.0,0.0,0.0,0.0,1.0,2373.714046566173,2373.714046566173,0.00018919793952817024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.01077738794865,116.01077738794865,9.246690887898931e-06,3.0,2705.9398482567194,901.9799494189065,12546193.962185003,0.00021567814561233373
BD201800000335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184655,0.0
BD201800000336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962182604,0.0
BD201800000337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180.68619032517515,1084.1171419510508,8.641004158063615e-05,0.0,0.0,0.0,0.0,97.0,61.71322288382993,5986.182619731503,0.00047713136252912027,103.0,7070.299761682554,68.64368700662673,12546193.96218406,0.0005635414041097565
BD201800000338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183882,0.0
BD201800000339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,256.41959695243344,769.2587908573004,6.131411591244741e-05,3.0,769.2587908573004,256.41959695243344,12546193.962182416,6.131411591244741e-05
BD201800000340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,212.38876738866767,424.77753477733535,3.3857083355931774e-05,2.0,424.77753477733535,212.38876738866767,12546193.962183518,3.3857083355931774e-05
BD201800000341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184317,0.0
BD201800000342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962182714,0.0
BD201800000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962182336,0.0
BD201800000344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,343.7644461114818,4468.937799449263,0.00035619868566671417,0.0,0.0,0.0,0.0,2.0,533.4349737756704,1066.8699475513408,8.503534623863774e-05,14.0,317.3926968848427,4443.497756387797,0.00035417097565855173,1.0,3345.645702050613,3345.645702050613,0.0002666661867443719,81.0,160.64989665260848,13012.641628861287,0.0010371784198526042,111.0,26337.592834300303,237.27561111982254,12546193.962183038,0.00209924961416088
BD201800000345,10.0,1228.4208942152904,12284.208942152904,0.000979118366827348,0.0,0.0,0.0,0.0,1.0,647.3795889128462,647.3795889128462,5.15996796210971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9915.522309397955,19831.04461879591,0.001580642279130165,1.0,107.4401537118922,107.4401537118922,8.563565495299251e-06,7.0,1088.3163119474564,7618.214183632195,0.0006072131681205044,21.0,40488.28748720575,1928.0136898669405,12546193.962184174,0.0032271370591944143
BD201800000346,2.0,850.9826230851047,1701.9652461702094,0.0001356559010087285,0.0,0.0,0.0,0.0,2.0,680.6540881151539,1361.3081762303077,0.00010850367691856089,0.0,0.0,0.0,0.0,1.0,149.015422937372,149.015422937372,1.1877340920006254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255.1518596246955,255.1518596246955,2.0336993066883774e-05,6.0,3467.4407049625847,577.9067841604308,12546193.962183038,0.00027637391191417943
BD201800000347,6.0,970.0341755212316,5820.20505312739,0.0004639020463632752,0.0,0.0,0.0,0.0,2.0,680.6540881151539,1361.3081762303077,0.00010850367691855882,0.0,0.0,0.0,0.0,1.0,149.015422937372,149.015422937372,1.1877340920006027e-05,0.0,0.0,0.0,0.0,1.0,9706.69754714899,9706.69754714899,0.0007736766685105383,1.0,255.1518596246955,255.1518596246955,2.0336993066883385e-05,11.0,17292.378059068757,1572.0343690062507,12546193.962183278,0.0013782967257792618
BD201800000348,7.0,786.1980345654065,5503.386241957845,0.0004386498613480818,0.0,0.0,0.0,0.0,2.0,680.6540881151539,1361.3081762303077,0.00010850367691855862,0.0,0.0,0.0,0.0,2.0,119.68628366828264,239.37256733656528,1.9079297519078802e-05,0.0,0.0,0.0,0.0,1.0,9706.69754714899,9706.69754714899,0.0007736766685105369,5.0,169.5469358065667,847.7346790328335,6.756907167130309e-05,17.0,17658.49921170654,1038.7352477474435,12546193.9621833,0.0014074785759675592
BD201800000349,4.0,1010.261756085611,4041.047024342444,0.0003220934600981986,0.0,0.0,0.0,0.0,20.0,291.2178819003299,5824.357638006599,0.0004642330299980056,0.0,0.0,0.0,0.0,9.0,194.61459659033392,1751.5313693130054,0.00013960659101816834,1.0,631.2325911302295,631.2325911302295,5.0312675942436106e-05,1.0,1617.8064966691552,1617.8064966691552,0.00012894799024673652,261.0,220.85503570122924,57643.164318020834,0.00459447418809027,296.0,71509.13943748227,241.5849305320347,12546193.962182358,0.005699667935393816
BD201800000350,4.0,364.2527228093524,1457.0108912374096,0.00011613170461329142,0.0,0.0,0.0,0.0,10.0,326.1132093552853,3261.132093552853,0.0002599299917873398,1.0,110.7735581214809,110.7735581214809,8.829255984354161e-06,9.0,194.61459659033392,1751.5313693130054,0.00013960659101815035,4.0,278.2274093634528,1112.9096374538112,8.870496030973857e-05,0.0,0.0,0.0,0.0,155.0,168.08663037669288,26053.427708387397,0.0020766001057305633,183.0,33746.78525806596,184.4086626123823,12546193.962183975,0.002689802609443438
BD201800000351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1287.2955154153235,15447.546184983881,0.0012312535763072854,0.0,0.0,0.0,0.0,1.0,262.8058462693786,262.8058462693786,2.094705749500711e-05,5.0,484.6911849252539,2423.4559246262693,0.00019316263816189307,0.0,0.0,0.0,0.0,11.0,178.2199190128292,1960.419109141121,0.00015625608172885786,29.0,20094.22706502065,692.9043815524361,12546193.962183967,0.0016016193536930433
BD201800000352,5.0,261.2108174173533,1306.0540870867667,0.00010409962503556353,0.0,0.0,0.0,0.0,18.0,434.2842252592222,7817.116054665999,0.0006230667306936369,0.0,0.0,0.0,0.0,3.0,195.6904006251034,587.0712018753102,4.679277266435089e-05,0.0,0.0,0.0,0.0,2.0,1385.4749407740064,2770.949881548013,0.00022085979938618274,180.0,183.68975740916568,33064.15633364982,0.002635393365773783,208.0,45545.34755882591,218.96801710973995,12546193.962183626,0.003630212293553517
BD201800000353,7.0,342.21018819501194,2395.4713173650835,0.00019093211252635813,0.0,0.0,0.0,0.0,22.0,360.55036896028685,7932.10811712631,0.0006322322244527138,1.0,110.7735581214809,110.7735581214809,8.829255984354685e-06,9.0,194.61459659033392,1751.5313693130054,0.00013960659101815864,3.0,324.7894436886577,974.368331065973,7.766246353299786e-05,2.0,1338.0895925157267,2676.1791850314535,0.00021330605864200726,291.0,185.09431711201495,53862.44627959635,0.004293130366224902,335.0,69702.87815761965,208.06829300781985,12546193.96218323,0.005555699072381492
BD201800000354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.2086267139248,37.2086267139248,4.7451683691263724e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.2086267139248,37.2086267139248,78413712.26364985,4.7451683691263724e-07
BD201800000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,614.7528280285319,614.7528280285319,7.83986384883216e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,614.7528280285319,614.7528280285319,78413712.26365194,7.83986384883216e-06
BD201800000356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,876.9548073136971,876.9548073136971,1.1183692009952582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.83896083907433,627.7454517470406,8.005557110169455e-06,15.0,1504.7002590607376,100.31335060404918,78413712.26364945,1.9189249120122035e-05
BD201800000357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,59.7015520918656,716.4186251023872,9.136394699610286e-06,12.0,716.4186251023872,59.7015520918656,78413712.26365101,9.136394699610286e-06
BD201800000358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6348.512473441461,12697.024946882922,0.0001619235281731341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12697.024946882922,6348.512473441461,78413712.26364852,0.0001619235281731341
BD201800000359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365001,0.0
BD201800000360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.82937497416367,139.82937497416367,1.7832260575040228e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.69992065787685,358.49960328938425,4.571899390300543e-06,6.0,498.3289782635479,83.05482971059132,78413712.26365013,6.355125447804565e-06
BD201800000361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.0,45.57609781924143,124605.05143780608,0.0015890722150592354,2734.0,124605.05143780608,45.57609781924143,78413712.26364386,0.0015890722150592354
BD201800000362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,49.78641530836928,3435.2626562774803,4.380946338476229e-05,69.0,3435.2626562774803,49.78641530836928,78413712.26364589,4.380946338476229e-05
BD201800000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,159.75034035875174,13259.278249776395,0.00016909387232166143,83.0,13259.278249776395,159.75034035875174,78413712.26364565,0.00016909387232166143
BD201800000364,2.0,1754.3119963983288,3508.6239927966576,4.474503108588652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1289.421779540635,14183.639574946985,0.00018088213356431726,0.0,0.0,0.0,0.0,10.0,872.1874670033164,8721.874670033165,0.00011122894731355095,23.0,26414.138237776806,1148.4407929468177,78413712.26364726,0.0003368561119637547
BD201800000365,1.0,1043.3802322838483,1043.3802322838483,1.3306094076705655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6348.512473441461,12697.024946882922,0.00016192352817313206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13740.40517916677,4580.135059722256,78413712.26364951,0.0001752296222498377
BD201800000366,1.0,7262.740017696332,7262.740017696332,9.26207905229276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7262.740017696332,7262.740017696332,78413712.26364662,9.26207905229276e-05
BD201800000367,2.0,7216.573577456573,14433.147154913146,0.00018406407168155615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14275.184221143574,371154.78974973294,0.004733289357629282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,385587.9369046461,13770.997746594503,78413712.26364866,0.004917353429310839
BD201800000368,3.0,1148.1080369125943,3444.324110737783,4.39250229495205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3444.324110737783,1148.1080369125943,78413712.2636468,4.39250229495205e-05
BD201800000369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,216.18270593536607,2378.0097652890267,3.0326453073584605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,320.39078178167716,640.7815635633543,8.171804969631975e-06,13.0,3018.791328852381,232.21471760402932,78413712.26364602,3.849825804321658e-05
BD201800000370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364583,0.0
BD201800000371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169.46623915597232,169.46623915597232,2.1611811794623167e-06,1.0,169.46623915597232,169.46623915597232,78413712.2636493,2.1611811794623167e-06
BD201800000372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.2636485,0.0
BD201800000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364595,0.0
BD201800000374,6.0,392.57180727977044,2355.4308436786228,3.0038506986622087e-05,0.0,0.0,0.0,0.0,8.0,305.5727271817644,2444.581817454115,3.117543790344618e-05,0.0,0.0,0.0,0.0,8.0,338.0940844806073,2704.7526758448585,3.449336344070391e-05,0.0,0.0,0.0,0.0,2.0,1045.8197833969232,2091.6395667938464,2.667441071736458e-05,17.0,258.1907974347385,4389.243556390555,5.5975459261928934e-05,41.0,13985.648460161998,341.11337707712187,78413712.26364994,0.0001783571783100657
BD201800000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,69.86089048524917,1467.0787001902327,1.8709466212459883e-05,21.0,1467.0787001902327,69.86089048524917,78413712.26364583,1.8709466212459883e-05
BD201800000376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364681,0.0
BD201800000377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364954,0.0
BD201800000378,2.0,822.7924971737028,1645.5849943474057,2.098593405212796e-05,0.0,0.0,0.0,0.0,6.0,401.3691652555422,2408.2149915332534,3.071165644391708e-05,0.0,0.0,0.0,0.0,1.0,100.55721175898884,100.55721175898884,1.2823932046590451e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,72.41853018681915,217.25559056045745,2.770632639225039e-06,12.0,4371.612788200106,364.30106568334213,78413712.26364568,5.5750616339929126e-05
BD201800000379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,69.56893940113295,6748.187121909897,8.605876353896736e-05,97.0,6748.187121909897,69.56893940113295,78413712.26364787,8.605876353896736e-05
BD201800000380,1.0,1482.2166552029216,1482.2166552029216,1.8902518608216575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8059.781944149619,8059.781944149619,0.0001027853638283391,0.0,0.0,0.0,0.0,2.0,9541.99859935254,4770.99929967627,78413712.26364668,0.00012168788243655567
BD201800000381,1.0,1482.2166552029216,1482.2166552029216,1.890251860821602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8059.781944149619,8059.781944149619,0.00010278536382833607,0.0,0.0,0.0,0.0,2.0,9541.99859935254,4770.99929967627,78413712.26364899,0.00012168788243655208
BD201800000382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364654,0.0
BD201800000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364818,0.0
BD201800000384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365033,0.0
