DHSID,minor_roads_count,minor_roads_length,nocars_roads_count,nocars_roads_length,small_roads_count,small_roads_length,major_roads_count,major_roads_length,unknown_roads_count,unknown_roads_length,links_roads_count,links_roads_length,minor_roads_nearest-osmid,minor_roads_nearestdist,nocars_roads_nearest-osmid,nocars_roads_nearestdist,small_roads_nearest-osmid,small_roads_nearestdist,major_roads_nearest-osmid,major_roads_nearestdist,unknown_roads_nearest-osmid,unknown_roads_nearestdist,links_roads_nearest-osmid,links_roads_nearestdist,all_roads_length,all_roads_count,all_roads_nearestdist
BD201800000320,230.0,64464.67344234454,1.0,21.501065524145925,5.0,2481.232470632084,11.0,21234.598608693923,0.0,0.0,0.0,0.0,57766853,0.002671634846628237,575894459,0.01420729877525237,577951853,0.05397587292091381,57766838,0.01610473427161681,857901217,0.11167755632944773,582196653,0.13165921266743286,88202.0055871947,247.0,0.002671634846628237
BD201800000321,9.0,6507.950689220695,0.0,0.0,0.0,0.0,6.0,3046.85621472201,0.0,0.0,0.0,0.0,758417746,0.47702259753766346,661299444,0.4978680190307229,550647360,0.48542552317193405,752024164,0.4808704999568491,550298578,0.7624909548441278,524460731,0.7221414026033309,9554.806903942705,15.0,0.47702259753766346
BD201800000322,282.0,105274.13636010376,5.0,283.75070808489414,25.0,26443.34881439089,15.0,9461.386144029835,2.0,2407.8113534576223,0.0,0.0,244505273,0.1472633944691073,688102458,0.062035389116408726,669413488,0.23832525124344478,249529245,0.07660624087495317,520120946,0.3242043934688827,594328576,0.7063072204179006,143870.433380067,329.0,0.062035389116408726
BD201800000323,254.0,72195.6981168436,47.0,18647.41817816731,25.0,31043.07463596785,22.0,29808.637438272435,1.0,165.95469317336827,0.0,0.0,519720678,0.006631378148953837,521773603,0.010712947111981994,520618919,0.006777674018573096,174671940,0.039730737405545516,521866282,0.0008089584209508854,701658806,0.12840601045292527,151860.78306242457,349.0,0.0008089584209508854
BD201800000324,248.0,66184.22295206142,45.0,17066.649960278362,33.0,32533.02395927266,19.0,28001.856616666202,0.0,0.0,0.0,0.0,546926157,0.00024815709088442703,539660977,0.009952796249300783,539527144,0.015234713049581907,243364661,0.0007606906482246547,533335489,0.0659486965960289,609084271,0.211012334895481,143785.75348827863,345.0,0.00024815709088442703
BD201800000325,181.0,97846.20030698724,15.0,18877.494188459492,11.0,7696.031809476062,15.0,9302.062892385862,0.0,0.0,0.0,0.0,399415276,0.515372459841589,720436380,0.5307192792860655,710620539,0.5483777567206339,399415332,0.5078542073528098,561272302,0.6827950892520537,692088804,0.7882270716979541,133721.78919730865,222.0,0.5078542073528098
BD201800000326,23.0,24728.471743325907,11.0,5653.160977300235,1.0,101.6467207044668,8.0,2218.59094445267,0.0,0.0,0.0,0.0,859413819,0.0031730777950470823,492130829,0.042677813311869914,481743199,0.04232845902635815,662332202,0.06176518741618564,791120036,0.2746153217704758,101865827,0.808149350882419,32701.870385783277,43.0,0.0031730777950470823
BD201800000327,42.0,14012.323820346883,2.0,206.81265491875726,1.0,192.48542436684386,4.0,1193.2351646959964,0.0,0.0,0.0,0.0,706940810,0.008473063782857997,837755792,0.01197365149003785,575229527,0.021217118039068474,277854345,0.004022761076257332,557373659,0.04290117829583257,277860211,0.08423045614384787,15604.857064328478,49.0,0.004022761076257332
BD201800000328,36.0,12698.93234608939,0.0,0.0,0.0,0.0,2.0,309.91028977134147,0.0,0.0,0.0,0.0,470112675,0.041913085598387925,716495447,0.03291460994736783,220214004,0.08714324436926811,859833476,0.08711918921951306,791120036,0.05286674280220123,653936558,0.6867607383398123,13008.842635860732,38.0,0.03291460994736783
BD201800000329,8.0,4326.738110366672,0.0,0.0,0.0,0.0,3.0,977.8992506876723,0.0,0.0,0.0,0.0,827551108,0.016325125794740745,233025072,0.06138060320021609,531424915,0.05654845610227126,692912053,0.002730473349602397,164049970,0.1724858643165035,731860343,0.5250989276198907,5304.637361054344,11.0,0.002730473349602397
BD201800000330,67.0,24458.737669052334,3.0,194.59703355859975,1.0,404.9207431322347,7.0,4600.106475722408,0.0,0.0,0.0,0.0,598501167,0.0012438196084620969,837822021,0.03263105797156113,771764078,0.018944750654248818,389027460,0.003060395462911219,681163203,0.06159267928414338,370133634,0.14492213630025738,29658.361921465577,78.0,0.0012438196084620969
BD201800000331,66.0,22442.723779537344,1.0,71.03853439645388,2.0,236.56814297449264,8.0,1380.4826137887226,0.0,0.0,0.0,0.0,399415276,0.7824668350285534,720430545,0.7885206087755008,753741340,0.7884115953406567,399415270,0.7733269836076521,561272302,0.9411697215780179,692088804,1.0037347531771097,24130.81307069701,77.0,0.7733269836076521
BD201800000332,392.0,168533.9203981654,5.0,1431.553445802821,2.0,671.1924943108468,54.0,17679.935481853754,0.0,0.0,0.0,0.0,648715954,0.025589412450216287,584115821,0.020072958228023234,546913736,0.12075650037158753,601122860,0.06622342426618458,581394135,0.17134996392827603,731843846,0.13219311507123147,188316.60182013284,453.0,0.020072958228023234
BD201800000333,257.0,180463.49803719195,5.0,1207.7637378263375,4.0,1426.7684341565869,24.0,7903.0219407008,0.0,0.0,0.0,0.0,749051255,0.31241902536832866,661299444,0.3345585905803271,837811048,0.3342612839200264,752024164,0.3165103351912341,550298578,0.5997794774402101,524460731,0.5595928404897176,191001.05214987567,290.0,0.31241902536832866
BD201800000334,91.0,38378.72898914694,10.0,13962.669798264695,4.0,743.3508150416119,22.0,25428.971455541378,0.0,0.0,7.0,1829.2647296940463,717140890,0.05906711028887073,717822977,0.06176596132842747,715651650,0.1278487357376747,244861073,0.13728649033151416,791120036,0.13713734069980305,653936558,0.7674383638036445,80342.98578768867,134.0,0.05906711028887073
BD201800000335,4.0,1359.599295005225,0.0,0.0,0.0,0.0,2.0,869.2574512235238,0.0,0.0,0.0,0.0,539984176,0.0017860566770101156,530953283,0.03416039214206704,730976797,0.019707185390517294,629379880,0.0077147413172146675,672264472,0.071621352371135,243706305,0.10160154921131292,2228.8567462287488,6.0,0.0017860566770101156
BD201800000336,4.0,1190.3588483035217,0.0,0.0,0.0,0.0,15.0,11014.949717661744,0.0,0.0,0.0,0.0,658988527,0.21231030792750835,837753940,0.32954819964817966,465585637,0.273482515831171,315945274,0.3098325874088219,857901217,0.5813709710778768,551359658,0.6225419580366125,12205.308565965266,19.0,0.21231030792750835
BD201800000337,41.0,35506.17205788641,6.0,1490.5284524864226,4.0,355.2141952693803,9.0,4145.881159852392,0.0,0.0,0.0,0.0,859390322,0.0106562967227572,295902166,0.07607611355234022,662450288,0.08772029987514032,662328851,0.07483540923777976,791120036,0.3531409608409896,524460731,0.763882094266005,41497.795865494605,60.0,0.0106562967227572
BD201800000338,13.0,4949.897456974247,0.0,0.0,0.0,0.0,3.0,1515.0359445729025,0.0,0.0,0.0,0.0,616030757,0.11872415084508584,550791888,0.1534296047481741,616511222,0.1476632192205649,165012265,0.0974176501605478,588083952,0.21267575646524223,551359658,0.25523547007748904,6464.9334015471495,16.0,0.0974176501605478
BD201800000339,237.0,133858.2131762546,3.0,470.92947520788334,3.0,496.46240016388595,20.0,5310.260282037311,0.0,0.0,0.0,0.0,467422393,0.0051688996899346895,720472383,0.009590305301336616,720422362,0.018682548505894108,57767864,0.0010322236662431356,539162745,0.022992444503638007,381277622,0.0175077352889296,140135.86533366365,263.0,0.0010322236662431356
BD201800000340,3.0,191.29735577720945,0.0,0.0,0.0,0.0,6.0,2925.388590090225,0.0,0.0,0.0,0.0,103688515,0.0003853964533342966,653850378,0.007738649309786668,516941803,0.008177732424702884,163560806,0.0021867873939978373,101885738,0.014124185920860576,101865827,0.043629803709808866,3116.6859458674344,9.0,0.0003853964533342966
BD201800000341,56.0,12735.675102173775,0.0,0.0,0.0,0.0,3.0,575.1524624702245,0.0,0.0,0.0,0.0,366133357,0.05109279879019057,465577936,0.061588219945267274,461722926,0.061588219945267274,366133355,0.048574500461133964,550298578,0.4553045027167293,278473788,0.4392958899251824,13310.827564644,59.0,0.048574500461133964
BD201800000342,32.0,12186.300828393472,1.0,114.61205307543204,0.0,0.0,8.0,2387.133867079615,0.0,0.0,0.0,0.0,518075462,0.0014782476816635876,518044152,0.0005142559644254976,518607820,0.0015297626456405888,282272221,0.007586102152963132,518056181,0.0008822900967063417,520116740,0.013147757233762776,14688.04674854852,41.0,0.0005142559644254976
BD201800000343,15.0,6158.736823781044,0.0,0.0,1.0,185.61746247155736,3.0,525.4767215856041,0.0,0.0,0.0,0.0,563437643,0.009046674517607262,588755508,0.021253206646033324,588755126,0.044503348058051576,232497698,0.01657705904814132,640478961,0.07913103414969201,655505866,0.04330032333514138,6869.831007838206,19.0,0.009046674517607262
BD201800000344,193.0,72334.74718116186,5.0,725.8694416282472,10.0,13408.3110287418,15.0,6773.613201946602,0.0,0.0,0.0,0.0,470118624,0.10631243505404497,669413483,0.09447506996129858,669413488,0.11304618805326509,385132525,0.06177329299086042,173334977,0.36973784798649256,101865827,0.7499928142046233,93242.54085347851,223.0,0.06177329299086042
BD201800000345,267.0,157640.11903072713,2.0,140.981335238949,33.0,17310.1870099468,20.0,16800.122106032286,0.0,0.0,0.0,0.0,789114869,0.017340177004460684,866955810,0.0361559866056469,163474695,0.05461235033374053,162681787,0.016382049269331383,791154234,0.143213038450642,653936558,0.5049684837777846,191891.40948194516,322.0,0.016382049269331383
BD201800000346,482.0,210388.45148502325,1.0,39.145136122684455,42.0,37716.29880429865,18.0,13219.085041603978,0.0,0.0,0.0,0.0,528741647,0.700237353333617,528751417,0.7006104656159435,244868751,0.7003108653854241,244868741,0.6992726193048838,533403627,0.7859352379442518,311197624,1.065821668586502,261362.98046704856,543.0,0.6992726193048838
BD201800000347,510.0,244333.72893839038,4.0,1265.9824547353735,27.0,22863.629382170184,27.0,7232.498997289798,0.0,0.0,0.0,0.0,859413819,0.10878529526066147,295902166,0.1468836631671412,481743199,0.14997886452674603,657038119,0.13903446204479425,791120036,0.3489231996290623,524460731,0.7664981222793804,275695.8397725858,568.0,0.10878529526066147
BD201800000348,687.0,290544.8051528273,3.0,1248.6815662796378,47.0,41553.90338576484,28.0,7112.970688881617,0.0,0.0,0.0,0.0,399415276,0.6224666311606843,720436380,0.6434941439912769,710620539,0.6626626537943131,399415264,0.6155791933317812,561272302,0.7833147142311933,692088804,0.887465199787296,340460.3607937534,765.0,0.6155791933317812
BD201800000349,885.0,514484.64671272505,55.0,56466.47383465594,56.0,28753.096011037487,88.0,37390.77866885769,1.0,113.0303737073434,2.0,1118.5870561006313,469282327,0.18478122676351708,295902166,0.25677048224821447,743653750,0.25534780229342974,657038119,0.19074757219502403,791120036,0.44271829377582805,524460731,0.6964773738717196,638326.612657084,1087.0,0.18478122676351708
BD201800000350,701.0,386927.4326062308,7.0,15290.42653926032,35.0,31515.122516764946,53.0,23748.6047219285,0.0,0.0,4.0,1682.4769187697789,859413820,0.010677252002123482,295902166,0.054343991210858346,662450288,0.07187831735326938,662328851,0.06052009150631311,791120036,0.3216728000785324,524460731,0.7933368509974061,459164.0633029543,800.0,0.010677252002123482
BD201800000351,370.0,244707.05962444018,151.0,200393.6612729894,35.0,18115.616136507906,23.0,6780.0611576181345,7.0,3603.5387525422457,6.0,1318.9898119110674,567184895,0.07142562681912056,557027056,0.0946988075493574,753741340,0.11068110496979315,567184890,0.057527246223803626,550298578,0.299951514380242,692088805,0.26249430937198875,474918.92675600894,592.0,0.057527246223803626
BD201800000352,628.0,266709.0394383101,13.0,3797.3034909225667,56.0,42083.11590765179,80.0,57362.12072479712,0.0,0.0,2.0,1118.5870561006313,427050326,0.008271888758801653,838519461,0.026906201618540255,739615913,0.1075413546877811,426579172,0.007968540359868088,656903582,0.14255754262705483,653936558,0.3254545483110572,371070.1666177822,779.0,0.007968540359868088
