DHSID,education_pois_count,health_pois_count,lodging_pois_count,food_pois_count,services_pois_count,landmark_pois_count,entertainment_pois_count,other_pois_count,retail_pois_count,all_pois_count
NG201800000593,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800000594,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
NG201800000595,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
NG201800000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000597,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
NG201800000598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000599,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000601,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800000602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000604,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
NG201800000605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000607,8.0,21.0,0.0,3.0,9.0,10.0,6.0,0.0,2.0,59.0
NG201800000608,8.0,17.0,0.0,3.0,10.0,10.0,6.0,0.0,2.0,56.0
NG201800000609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000624,11.0,6.0,5.0,5.0,18.0,13.0,14.0,0.0,2.0,74.0
NG201800000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000647,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800000648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000650,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
NG201800000651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000652,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
NG201800000653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000667,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800000668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000672,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
NG201800000673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000674,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800000675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000685,0.0,23.0,2.0,1.0,4.0,0.0,2.0,0.0,5.0,37.0
NG201800000686,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,15.0
NG201800000687,0.0,21.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,30.0
NG201800000688,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0
NG201800000689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000691,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800000693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000706,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800000707,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800000708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000710,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
NG201800000711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000721,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800000722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000725,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
NG201800000726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000730,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000734,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800000735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000740,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
NG201800000741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000745,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800000746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000751,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
NG201800000753,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
NG201800000755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000757,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,12.0
NG201800000758,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0
NG201800000759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
NG201800000760,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0
NG201800000761,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0
NG201800000762,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0
NG201800000763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800000768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800000769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000774,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,7.0
NG201800000775,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
NG201800000776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
NG201800000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000779,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0
NG201800000780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000785,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,6.0,15.0
NG201800000786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
NG201800000787,3.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,7.0,22.0
NG201800000788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
NG201800000789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000790,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800000791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800000794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000799,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800000800,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800000801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000809,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,6.0
NG201800000810,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0
NG201800000811,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
NG201800000812,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
NG201800000813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800000814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000824,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800000825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800000826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000827,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
NG201800000828,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
NG201800000829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
NG201800000830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000842,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0
NG201800000843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000853,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
NG201800000854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800000857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000866,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
NG201800000868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000874,2.0,1.0,1.0,0.0,4.0,0.0,13.0,0.0,0.0,21.0
NG201800000875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
NG201800000880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000881,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0
NG201800000882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000883,6.0,5.0,27.0,10.0,58.0,0.0,7.0,0.0,0.0,113.0
NG201800000884,26.0,13.0,22.0,8.0,69.0,0.0,8.0,0.0,3.0,149.0
NG201800000885,14.0,9.0,9.0,1.0,88.0,0.0,9.0,0.0,2.0,132.0
NG201800000886,20.0,10.0,14.0,7.0,78.0,0.0,19.0,1.0,4.0,153.0
NG201800000887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800000894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800000896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
