DHSID,links_roads_length,major_roads_length,minor_roads_length,nocars_roads_length,small_roads_length,unknown_roads_length,all_roads_length
NG201800000544,0.0,11957.327016233674,13792.25282785047,0.0,0.0,0.0,25749.579844084146
NG201800000545,0.0,17464.689529710166,19294.493580379447,0.0,0.0,0.0,36759.18311008961
NG201800000546,0.0,10508.567894877953,5862.906638316259,0.0,0.0,0.0,16371.474533194212
NG201800000547,200.50137481337856,20147.352367224004,32627.081221793273,0.0,0.0,0.0,52974.93496383066
NG201800000548,0.0,14752.476100544518,28563.875390978807,0.0,1774.8400340251587,0.0,45091.191525548486
NG201800000549,0.0,15048.36385795115,22045.806621082178,0.0,497.5410836938498,0.0,37591.71156272718
NG201800000550,0.0,18014.243473767525,18097.44677011982,0.0,1524.4368238646782,0.0,37636.12706775202
NG201800000551,0.0,15990.193295004045,17719.027200838118,0.0,59.05617109409667,0.0,33768.27666693626
NG201800000552,10.697888398748251,13913.624438691122,258599.6326311285,3193.8656350102547,3717.5591940217946,0.0,279435.3797872504
NG201800000553,23.44040196481756,14246.156397587954,304002.38897364726,4438.555962004166,3538.1488731078844,458.4594314259386,326707.15003973804
NG201800000554,0.0,7735.383016643635,33343.90628975246,0.0,0.0,0.0,41079.289306396095
NG201800000555,239.1127908079506,16787.03982567968,288049.73607965175,275.5438611851228,13343.431523445295,0.0,318694.8640807698
NG201800000556,810.0798114345403,46294.80503808635,152828.09202768086,320.36881050232716,9479.849154694573,0.0,209733.19484239863
NG201800000557,1382.198440485115,35486.62412389263,198888.73397964978,428.4259490879742,6374.774824737068,0.0,242560.75731785258
NG201800000558,12.225955984631183,15779.114946740045,357333.46340149664,5355.7083617234175,2284.1900503144725,0.0,380764.70271625917
NG201800000559,32.720309892961666,16311.190192654642,284881.98626104713,1396.7847231295307,2625.950227980499,173.30851512008104,305421.94022982486
NG201800000560,123.93536762593408,21760.18827987399,233125.77018132684,309.1620363418223,6387.796840154717,0.0,261706.85270532328
NG201800000561,95.73893411698764,33654.69925573122,148319.65797325707,667.1720349185498,4010.3522912907492,0.0,186747.62048931458
NG201800000562,103.58710025276531,20479.688326824005,187490.63923872364,9010.054309026333,13468.27924166622,0.0,230552.24821649297
NG201800000563,410.55560982443444,38992.597513070905,175770.29459250075,866.2766882776348,10089.131688642621,0.0,226128.85609231633
NG201800000564,291.6654902077519,44292.3740709191,193962.13042060914,649.8267792817009,3216.1528281902706,0.0,242412.14958920795
NG201800000565,10.353460824735185,19740.64757757917,248125.4533933774,1370.992720046303,12972.639350262289,0.0,282220.0865020899
NG201800000566,0.0,20633.57981651425,299556.5090975362,2133.7354597849526,1622.2332562245588,0.0,323946.05763006
NG201800000567,89.48265376716759,9530.126275193055,56485.20304765665,2052.618672035007,363.10027781836715,0.0,68520.53092647024
NG201800000568,0.0,10444.81355209668,13348.886607063157,0.0,0.0,0.0,23793.70015915984
NG201800000569,0.0,0.0,5762.232462608943,0.0,0.0,0.0,5762.232462608943
NG201800000570,0.0,9925.57163116512,4068.6464963000553,0.0,0.0,0.0,13994.218127465174
NG201800000571,0.0,5376.929071127039,14270.248943472794,0.0,1546.7668708340025,0.0,21193.944885433837
NG201800000572,0.0,16748.81419131628,20579.76716245885,0.0,0.0,0.0,37328.58135377513
NG201800000573,0.0,10161.196255491766,65892.42794089044,0.0,495.5552365600542,0.0,76549.17943294227
NG201800000574,0.0,19443.627796015826,78992.57245633815,42057.12087579131,10767.497739548024,0.0,151260.8188676933
NG201800000575,0.0,18699.413537222492,203600.15498337214,0.0,21836.75163550431,0.0,244136.32015609893
NG201800000576,0.0,17164.258774649817,62440.07575718188,0.0,117.88299784346904,0.0,79722.21752967517
NG201800000577,0.0,37254.804511486895,245190.63144574233,701.03811303004,5796.230827475327,604.1196471433385,289546.8245448779
NG201800000578,0.0,26387.980673813137,118492.21278315884,0.0,3007.7420347764137,0.0,147887.93549174842
NG201800000579,0.0,31532.904661221535,54831.977027430825,0.0,3109.14775378384,0.0,89474.0294424362
NG201800000580,0.0,21298.187573054623,161514.89441402184,0.0,10782.62597189372,0.0,193595.7079589702
NG201800000581,0.0,28847.875237511424,141590.57938684575,0.0,4906.342428944026,0.0,175344.79705330118
NG201800000582,0.0,24330.25775256376,46450.20295447181,1374.8190821594465,5485.984559286328,0.0,77641.26434848135
NG201800000583,0.0,39213.421903098,92877.24184728455,0.0,8018.052079529143,0.0,140108.7158299117
NG201800000584,49.64211973241484,42312.020508697475,218604.79625714512,2507.952397978468,18176.275671654774,0.0,281650.68695520825
NG201800000585,0.0,31691.283887878304,276829.8971898284,7629.291170050844,13678.525588485849,786.4409823022312,330615.4388185456
NG201800000586,89.48265376716759,27142.231699959804,113942.50480676876,317.1730021010714,2173.8214531861813,0.0,143665.213615783
NG201800000587,0.0,24109.034151394644,96747.94118520457,0.0,2114.3460693559937,0.0,122971.32140595521
NG201800000588,0.0,19859.600501699948,158967.9721514713,0.0,10661.090657125842,0.0,189488.6633102971
NG201800000589,89.48265376716759,28397.327397990186,120015.24394519314,11830.881240870676,24732.15570254005,0.0,185065.09094036123
NG201800000590,89.48265376716759,42439.36470325386,115552.63514657415,2381.6799650841613,3984.5644695564865,0.0,164447.72693823584
NG201800000591,0.0,21118.78075399636,43854.15731488771,0.0,0.0,0.0,64972.93806888407
NG201800000592,0.0,33001.945050374154,116632.14816502202,40.772551058646826,0.0,0.0,149674.8657664548
NG201800000593,0.0,18952.281226713578,31092.711284474157,26648.463403493515,43344.004645739195,0.0,120037.46056042044
NG201800000594,0.0,9641.826262523955,109171.07797372535,0.0,0.0,0.0,118812.9042362493
NG201800000595,0.0,9458.189374468533,45362.89617669643,0.0,0.0,0.0,54821.08555116496
NG201800000596,0.0,14759.683804879602,36449.0375351911,0.0,2026.565107499719,0.0,53235.28644757042
NG201800000597,58.075646316052215,47764.62954951187,71932.30209393824,0.0,431.724357432052,0.0,120186.7316471982
NG201800000598,0.0,26473.03356394523,83304.20982144432,0.0,4899.975182202873,0.0,114677.21856759244
NG201800000599,33.53970089407904,40657.671790663124,141217.80369444567,0.0,317.73955644209235,0.0,182226.754742445
NG201800000600,0.0,15022.54210405601,164914.83794426097,0.0,19067.6738683845,0.0,199005.0539167015
NG201800000601,0.0,21079.414806198874,75013.0011548251,0.0,119.19511481824723,0.0,96211.61107584221
NG201800000602,0.0,14703.278202562129,99509.90858499488,0.0,366.80015252885187,0.0,114579.98694008586
NG201800000603,0.0,19595.280291424388,107211.7725885098,0.0,2372.674639591332,0.0,129179.72751952554
NG201800000604,0.0,11993.706148679124,56594.21785376562,0.0,9836.239768504924,0.0,78424.16377094967
NG201800000605,0.0,10127.699785932127,89917.84695690649,0.0,0.0,0.0,100045.54674283862
NG201800000606,106.98192208857915,14251.453964440221,28662.396764104386,0.0,0.0,0.0,43020.83265063319
NG201800000607,75.39700222721964,35598.01991839989,203515.53196730677,0.0,8398.397795614681,0.0,247587.34668354856
NG201800000608,75.39700222721964,36535.804373730294,214947.92040590878,0.0,7444.800713569182,0.0,259003.9224954355
NG201800000609,0.0,8525.288825171283,74962.09174718018,0.0,0.0,0.0,83487.38057235147
NG201800000610,7.393083247298035,10348.480612921005,40064.19288182311,0.0,90.14635727688876,0.0,50510.212935268304
NG201800000611,79.52039592739895,4865.229204857169,5217.012211266941,0.0,0.0,0.0,10161.761812051509
NG201800000612,0.0,8064.728831129515,49519.92010803468,0.0,0.0,0.0,57584.648939164195
NG201800000613,0.0,14880.41066043205,151847.53150872508,0.0,0.0,0.0,166727.94216915712
NG201800000614,0.0,10220.42769789318,20943.492873911055,0.0,0.0,0.0,31163.920571804236
NG201800000615,0.0,17318.519448448682,14225.005739988643,0.0,0.0,0.0,31543.525188437325
NG201800000616,0.0,15773.908878572984,11753.0931984954,0.0,1644.1727154426446,0.0,29171.17479251103
NG201800000617,0.0,31384.33885069892,19954.82425230168,579.4303379708273,56.860349624962964,0.0,51975.453790596395
NG201800000618,24.312565299726316,30143.402828772694,165416.44003948593,0.0,0.0,0.0,195584.15543355834
NG201800000619,0.0,29018.555933048887,89795.20126919095,0.0,2338.2534285165893,0.0,121152.01063075643
NG201800000620,0.0,19206.169937640418,14000.322586198427,0.0,3942.28589455769,0.0,37148.778418396534
NG201800000621,0.0,20735.465827852604,22803.665908482235,0.0,0.0,0.0,43539.131736334835
NG201800000622,0.0,8281.413043586628,34591.90480812793,0.0,0.0,0.0,42873.31785171456
NG201800000623,0.0,13806.68957006004,22721.576300379056,0.0,122.21578890431226,0.0,36650.48165934341
NG201800000624,592.8497016015561,114053.57541585955,519767.8995081142,11106.006951578276,80192.19474502213,0.0,725712.5263221757
NG201800000625,0.0,23800.916180425535,12658.347745618315,0.0,2662.2467894395368,0.0,39121.51071548339
NG201800000626,0.0,16686.483397578628,26831.09019776295,0.0,0.0,0.0,43517.57359534158
NG201800000627,7.393083247298035,32107.13211502706,88078.99901286844,0.0,90.14635727688876,0.0,120283.67056841968
NG201800000628,0.0,14678.467565893552,18318.86297277762,0.0,0.0,0.0,32997.33053867117
NG201800000629,0.0,8210.160041978752,31264.468402828068,0.0,7110.965362965466,0.0,46585.59380777228
NG201800000630,0.0,28669.93089923993,26948.709502107366,0.0,0.0,0.0,55618.64040134729
NG201800000631,0.0,22031.466520315393,15991.264368263384,0.0,0.0,0.0,38022.73088857878
NG201800000634,0.0,6456.9225426924395,5881.515090919257,0.0,645.4682051887794,0.0,12983.905838800476
NG201800000635,0.0,10099.156937235024,21391.649454168262,0.0,0.0,0.0,31490.806391403286
NG201800000636,0.0,18971.426517968543,15799.489438446766,0.0,0.0,0.0,34770.91595641531
NG201800000637,0.0,13613.930863985965,41695.742304294916,0.0,0.0,0.0,55309.67316828088
NG201800000638,0.0,12725.388860380473,6631.273292722712,0.0,7389.5841296891695,0.0,26746.246282792355
NG201800000639,18.516391936685608,30233.659288177358,171926.30618302277,1506.4950988281348,0.0,0.0,203684.97696196495
NG201800000640,0.0,19031.670690844716,98962.26648939864,0.0,0.0,0.0,117993.93718024335
NG201800000641,0.0,9792.69520374366,141241.14242648278,0.0,0.0,0.0,151033.83763022645
NG201800000642,0.0,13039.178533632597,39553.44438215957,0.0,0.0,0.0,52592.62291579217
NG201800000643,0.0,11867.580181759153,13677.677595264679,0.0,0.0,0.0,25545.25777702383
NG201800000644,0.0,12439.443366494403,24260.42485646533,0.0,0.0,0.0,36699.86822295973
NG201800000645,0.0,20075.89241354072,51678.55135692485,0.0,50.72184462545739,0.0,71805.16561509103
NG201800000646,0.0,12806.902855553195,6283.583430238494,0.0,0.0,0.0,19090.48628579169
NG201800000647,0.0,10490.90349077905,23333.139610004666,0.0,0.0,0.0,33824.04310078372
NG201800000648,120.96935000329198,7050.096638512636,1375.8459337119357,508.75730677535154,0.0,0.0,9055.669229003215
NG201800000649,0.0,4039.6750405159682,3505.8679562689267,0.0,259.91303663511354,0.0,7805.456033420009
NG201800000650,0.0,2007.554756832566,72165.92071562828,0.0,0.0,0.0,74173.47547246085
NG201800000651,0.0,11111.34066218932,60426.1898287145,0.0,0.0,0.0,71537.53049090382
NG201800000652,0.0,15079.767237763625,121707.50789699779,0.0,702.7942662550809,0.0,137490.0694010165
NG201800000653,0.0,750.0052677689822,20121.714662861294,0.0,0.0,0.0,20871.719930630275
NG201800000654,0.0,20035.70541853422,20196.82075373822,0.0,0.0,0.0,40232.52617227244
NG201800000655,0.0,8327.598926145192,13737.94695801001,0.0,0.0,0.0,22065.545884155203
NG201800000656,93.70736994061176,24721.01272468077,26127.507831436313,0.0,0.0,0.0,50942.22792605769
NG201800000657,0.0,0.0,47917.451353729244,0.0,0.0,0.0,47917.451353729244
NG201800000658,0.0,9928.354777633478,48853.83221196073,0.0,0.0,0.0,58782.18698959421
NG201800000659,0.0,11417.70648102073,59146.96868048158,0.0,0.0,0.0,70564.67516150231
NG201800000660,0.0,19723.313869956342,13206.078771016626,0.0,3585.0707894972047,0.0,36514.463430470176
NG201800000661,0.0,10669.44286421253,20386.88145653837,0.0,892.7223901330506,0.0,31949.04671088395
NG201800000662,0.0,14008.383481391473,7623.091069848038,0.0,0.0,0.0,21631.47455123951
NG201800000663,0.0,14745.389384277443,52247.25792082716,0.0,0.0,0.0,66992.6473051046
NG201800000664,0.0,10343.079054815293,5200.659054612597,0.0,0.0,0.0,15543.73810942789
NG201800000665,0.0,0.0,26589.982184075834,0.0,0.0,0.0,26589.982184075834
NG201800000666,0.0,9547.19016427489,17847.927992258446,0.0,0.0,0.0,27395.11815653334
NG201800000667,0.0,6812.591422899863,992.920555457296,0.0,0.0,0.0,7805.511978357159
NG201800000668,0.0,10785.937322001837,52882.89203331977,0.0,0.0,0.0,63668.829355321606
NG201800000669,83.54904981853373,16462.480584661713,760.20223180096,0.0,1777.713390480586,0.0,19083.945256761792
NG201800000670,0.0,9455.423300223876,105770.90050799017,0.0,0.0,0.0,115226.32380821405
NG201800000671,0.0,6345.034234989437,17518.450737311992,0.0,2569.951163681498,0.0,26433.436135982927
NG201800000672,0.0,15236.122554982192,27694.99446526301,0.0,871.1738663005387,0.0,43802.29088654574
NG201800000673,0.0,10384.76546153659,15116.710418492028,0.0,0.0,0.0,25501.475880028618
NG201800000674,0.0,24955.11918775232,60745.82073024131,20925.59168747347,43935.06882395728,0.0,150561.60042942438
NG201800000675,0.0,12097.423072641355,171872.6639076144,21408.684211602158,54054.007700516646,0.0,259432.77889237457
NG201800000676,0.0,20387.98443938245,172087.08709739067,0.0,5644.899476851302,0.0,198119.97101362442
NG201800000677,0.0,12301.135543843187,10609.411698416512,0.0,0.0,0.0,22910.5472422597
NG201800000678,0.0,10473.172793172953,0.0,0.0,0.0,0.0,10473.172793172953
NG201800000679,0.0,16395.231102154437,32606.60406856385,0.0,0.0,0.0,49001.83517071829
NG201800000680,0.0,0.0,16789.566000883602,0.0,0.0,0.0,16789.566000883602
NG201800000681,0.0,0.0,112761.6225122562,8698.630566828684,1806.0104659252904,0.0,123266.26354501018
NG201800000682,0.0,6761.453829953569,22351.11403113597,382.2066974465436,0.0,0.0,29494.774558536086
NG201800000683,0.0,4440.294551783924,26711.853568985953,1301.5270558646166,21.817668507809472,0.0,32475.492845142304
NG201800000684,9.11513169906278,12019.849919282575,166489.5795949948,636.3878134993282,4592.830045383683,0.0,183747.76250485945
NG201800000685,261.70200395087693,36950.990961924006,145111.52428984825,78.53022644244196,3562.9978862119233,0.0,185965.7453683775
NG201800000686,128.85045866644023,15741.325636180389,92340.51673741813,0.0,2234.113345775701,0.0,110444.80617804066
NG201800000687,113.83617734235523,41254.21166456454,203108.22171034617,650.9859270273391,1734.1875623000328,0.0,246861.44304158044
NG201800000688,9.882969318115157,26019.355736984682,118555.45754955003,455.23648336334105,19262.089696730156,0.0,164302.02243594633
NG201800000689,0.0,8625.296683514189,25425.997326475946,0.0,972.0777607324017,0.0,35023.37177072253
NG201800000691,0.0,15014.654538626117,45813.425060567606,0.0,5343.354184805396,0.0,66171.43378399912
NG201800000693,0.0,0.0,95161.13853817014,0.0,1341.3876430849089,0.0,96502.52618125505
NG201800000694,0.0,8369.00577767005,29943.973215541777,0.0,7750.860253536287,0.0,46063.83924674812
NG201800000695,0.0,10144.743990798188,48267.420379817806,2431.3654287621957,1733.0515168465731,0.0,62576.581316224765
NG201800000696,0.0,0.0,37128.25236118726,0.0,0.0,0.0,37128.25236118726
NG201800000697,0.0,0.0,45566.61756048831,0.0,6697.119302673001,0.0,52263.73686316131
NG201800000698,0.0,16706.339128644424,35601.47515379618,0.0,11624.34613866068,0.0,63932.16042110128
NG201800000699,0.0,8460.255862431919,18358.175969418982,2800.5751465135127,61.90201883315771,0.0,29680.90899719757
NG201800000700,0.0,18709.534262610778,164669.1720818774,5640.317780916917,42443.78726025282,0.0,231462.81138565793
NG201800000701,0.0,16869.367518440267,26791.53228016348,0.0,1274.5399205133672,0.0,44935.43971911711
NG201800000702,0.0,0.0,23331.538010039294,0.0,1441.7086265256912,0.0,24773.246636564985
NG201800000703,76.54970309299115,11177.913834112067,30544.10270466782,2222.8432444370633,520.5663142318791,0.0,44541.97580054182
NG201800000704,76.54970309299115,15029.215200386818,28469.78347791441,1777.064852385071,6380.490175272787,0.0,51733.10340905208
NG201800000705,26.010854773605114,17524.320128774918,40479.313165695414,0.0,108.61386382635816,0.0,58138.25801307029
NG201800000706,0.0,10222.405284611405,327553.52059234347,0.0,8731.083625596511,0.0,346507.0095025514
NG201800000707,0.0,19913.206949758125,170737.39398187766,0.0,1393.4917546763484,0.0,192044.09268631213
NG201800000708,0.0,13236.562549637016,40056.60603731404,0.0,0.0,0.0,53293.168586951055
NG201800000709,0.0,23054.334621028203,45508.25936401016,1716.8101152560741,7718.197957576761,0.0,77997.6020578712
NG201800000710,79.93653322814257,36198.088359619906,280359.52645626955,1350.4443506700059,8621.317686825007,0.0,326609.31338661263
NG201800000711,0.0,0.0,34771.93018860294,449.1248677879897,0.0,0.0,35221.055056390935
NG201800000712,0.0,6624.586157518853,409818.6353456592,2797.0855687626367,2145.146403597038,0.0,421385.4534755377
NG201800000714,0.0,13664.559979374528,9338.194055107017,338.22256142296754,4852.612444741183,0.0,28193.589040645693
NG201800000715,0.0,16697.024986827168,68998.96997404605,10255.03886829439,15294.682825241194,0.0,111245.7166544088
NG201800000716,0.0,0.0,45704.40959144981,0.0,4367.322839314924,0.0,50071.732430764736
NG201800000717,0.0,11463.0209849221,47738.830141724466,0.0,4334.788809825793,0.0,63536.639936472355
NG201800000718,0.0,10547.267843312402,41193.60773773484,0.0,0.0,0.0,51740.87558104724
NG201800000719,0.0,3630.7114317736077,14867.248249633945,0.0,0.0,0.0,18497.959681407552
NG201800000720,0.0,5322.066067373004,64756.75597510006,0.0,0.0,0.0,70078.82204247307
NG201800000721,0.0,9739.27782757828,449.435658936377,0.0,0.0,0.0,10188.713486514658
NG201800000722,0.0,3748.442941791659,58897.12439058503,0.0,0.0,0.0,62645.56733237669
NG201800000723,0.0,4006.922165433024,11663.733398724784,861.0923237655145,0.0,0.0,16531.747887923324
NG201800000724,0.0,18022.537789454196,123018.83257333653,0.0,14081.32930086758,0.0,155122.6996636583
NG201800000725,19.73788811666944,17022.099037083146,91988.96858771227,0.0,2523.7859025188063,0.0,111554.59141543088
NG201800000726,0.0,9967.476700639316,12568.876892045622,0.0,0.0,0.0,22536.353592684936
NG201800000727,0.0,0.0,19009.069508742243,0.0,651.6549919700373,0.0,19660.72450071228
NG201800000728,0.0,0.0,90056.91322407781,335.11518813716,0.0,0.0,90392.02841221498
NG201800000729,0.0,9086.415640587165,11862.311382040507,0.0,1144.8041652872787,0.0,22093.531187914952
NG201800000730,0.0,21141.530172629442,7152.698365060932,0.0,79.67999719982825,0.0,28373.908534890204
NG201800000731,0.0,0.0,9201.854996108923,0.0,0.0,0.0,9201.854996108923
NG201800000732,0.0,0.0,2357.6265483811776,0.0,0.0,0.0,2357.6265483811776
NG201800000733,0.0,10795.513098537502,5233.242717787072,0.0,1271.3619497157304,0.0,17300.117766040305
NG201800000734,0.0,17147.844743681027,49195.08098737679,0.0,28.291529237784996,0.0,66371.2172602956
NG201800000735,0.0,8986.789920336625,7889.157556222519,0.0,50.505523974669714,0.0,16926.453000533813
NG201800000736,91.06129460851028,30349.057590960903,19266.741816623093,0.0,449.2646719320078,0.0,50156.12537412452
NG201800000737,0.0,16245.112983418228,19731.386241261756,0.0,22.533190239195942,0.0,35999.03241491918
NG201800000738,0.0,8246.334859359678,2494.8116860760247,0.0,0.0,0.0,10741.146545435702
NG201800000739,0.0,14251.456442033174,28922.035190677918,0.0,0.0,0.0,43173.49163271109
NG201800000740,0.0,10846.343680736101,27243.3617398452,0.0,0.0,0.0,38089.705420581304
NG201800000741,0.0,0.0,32803.7292468637,0.0,0.0,0.0,32803.7292468637
NG201800000744,0.0,0.0,63915.949579660126,0.0,0.0,0.0,63915.949579660126
NG201800000745,0.0,12296.443626214153,50221.47141528563,0.0,7.243889634376457,0.0,62525.15893113416
NG201800000746,0.0,9814.266706789966,41126.16837296236,0.0,0.0,0.0,50940.43507975233
NG201800000747,0.0,10014.781378761752,16915.952517621135,0.0,0.0,0.0,26930.733896382888
NG201800000748,0.0,4695.547205041747,42038.92925915399,0.0,83.44194575498929,0.0,46817.918409950726
NG201800000749,0.0,19049.781282839103,12001.499718816201,0.0,0.0,0.0,31051.281001655305
NG201800000750,0.0,9163.422026158742,27850.303352644223,0.0,0.0,0.0,37013.72537880296
NG201800000751,0.0,15777.744421355472,19742.551127298404,0.0,0.0,0.0,35520.29554865388
NG201800000753,0.0,15530.48107948208,25683.98454607227,0.0,0.0,0.0,41214.46562555435
NG201800000755,0.0,3540.670895159419,13647.277480019755,0.0,0.0,0.0,17187.948375179174
NG201800000756,0.0,7219.346635626189,20770.696098952794,0.0,361.50217989528335,0.0,28351.544914474267
NG201800000757,143.03179165200868,26472.523815991775,151206.78674960506,0.0,4358.98656108869,0.0,182181.32891833753
NG201800000758,0.0,12258.556780377337,220187.5108635175,0.0,565.7589715762275,0.0,233011.82661547107
NG201800000759,77.22956171360929,18987.110967194,186911.80818271724,0.0,0.0,0.0,205976.14871162485
NG201800000760,82.81930660635912,23089.213515133848,216453.4230011803,0.0,950.6738240281884,0.0,240576.12964694868
NG201800000761,0.0,19335.028447628967,189175.7812288368,0.0,537.0828525185168,0.0,209047.89252898426
NG201800000762,9.601202961331452,17332.710918281344,226430.82098778628,0.0,612.5592474328836,0.0,244385.69235646183
NG201800000763,0.0,21691.88362415166,114723.76245231702,202.86176587423367,6071.538044886554,0.0,142690.04588722947
NG201800000764,100.97438510003815,50092.8958987329,219116.10326748682,871.1824492365018,2763.595598231762,0.0,272944.751598788
NG201800000765,0.0,30042.30832351566,112284.17627477585,569.9286097819065,2207.8973792717534,0.0,145104.31058734516
NG201800000766,0.0,23171.84734701775,124376.01196254711,1400.4721802029267,13953.19646044286,0.0,162901.52795021064
NG201800000767,54.448370981028845,38447.04198341241,122318.78695413604,0.0,12166.963644196308,0.0,172987.24095272578
NG201800000768,23.858459352512185,27706.510656911487,84368.76685600885,0.0,8155.730848804028,0.0,120254.86682107688
NG201800000769,0.0,29521.074970220205,108844.46061639019,0.0,361.50217989528335,0.0,138727.0377665057
NG201800000770,0.0,24847.318561786546,74780.82049788584,0.0,2786.60110011924,0.0,102414.74015979163
NG201800000771,0.0,17204.679375805837,30137.343439404962,1405.540898754541,0.0,0.0,48747.56371396534
NG201800000772,0.0,24052.461939449255,56466.836768493915,0.0,5223.174277383034,0.0,85742.47298532621
NG201800000773,0.0,28722.22709763105,57631.09309874903,0.0,8398.73160295052,0.0,94752.0517993306
NG201800000774,611.7609123676274,110462.51511464102,391619.6656364911,727.4145854270287,18785.73545469004,0.0,522207.09170361684
NG201800000775,0.0,72714.88485349955,123829.96880377829,324.2750676966508,1246.0741138032417,0.0,198115.2028387777
NG201800000776,237.5699389067703,48868.22528132575,183813.30118813438,0.0,4293.21929433382,0.0,237212.31570270073
NG201800000777,138.3599998190576,40402.75771118818,181066.10048274486,0.0,59.43161516771151,0.0,221666.6498089198
NG201800000778,0.0,19867.68654447968,63876.79478767533,1458.4476090496978,1708.234064621595,0.0,86911.1630058263
NG201800000779,80.46276468649124,47557.72575695462,233574.71002240828,666.4884103115445,24379.775548780533,0.0,306259.16250314144
NG201800000780,27.460035722802488,73774.6316299606,80566.55228852855,0.0,51.99729074974816,0.0,154420.6412449617
NG201800000781,0.0,63783.32636451737,51536.4488765929,0.0,51.99729074974816,0.0,115371.77253186001
NG201800000782,0.0,6091.378998925994,254544.27312690235,0.0,1548.0288782600583,0.0,262183.68100408843
NG201800000783,0.0,47377.15720460561,49751.78956191933,0.0,0.0,0.0,97128.94676652494
NG201800000784,0.0,37094.84374426384,52605.92346451986,0.0,15668.56526211308,0.0,105369.33247089677
NG201800000785,534.1751968512667,116819.22402022424,907571.4485092774,0.0,18849.72381379333,0.0,1043774.5715401464
NG201800000786,0.0,58774.64183859913,212093.42049337702,0.0,3415.9922626290963,0.0,274284.05459460523
NG201800000787,436.66381621659855,92388.45538917003,988681.7143997224,68.27664227830215,11107.378214836914,0.0,1092682.4884622241
NG201800000788,42.173123799164564,41242.049215839856,574476.0179088844,516.3161481852438,7337.200734924316,0.0,623613.757131633
NG201800000789,0.0,36576.18880264201,77923.19853095278,1354.8891270031204,10372.344875015287,0.0,126226.62133561319
NG201800000790,0.0,27799.14481041926,69958.01606228015,0.0,16380.958132945254,0.0,114138.11900564465
NG201800000791,0.0,0.0,9744.864173918613,9715.987754531263,215.01931692042825,0.0,19675.871245370305
NG201800000792,0.0,2818.4549333710575,10433.126220230917,0.0,0.0,0.0,13251.581153601976
NG201800000793,0.0,2490.990783219155,10247.86645857664,0.0,32.79093899080066,0.0,12771.648180786595
NG201800000794,0.0,4289.528671717667,25354.7354867716,788.1940623698652,2400.6750692530304,0.0,32833.133290112164
NG201800000795,0.0,9173.674201679372,41174.92182676309,0.0,0.0,0.0,50348.596028442465
NG201800000796,0.0,17140.643330257295,50428.11938018109,0.0,428.18350529379506,0.0,67996.94621573218
NG201800000797,28.610772010441494,15604.431815137401,6858.643138758809,0.0,796.0224077092673,0.0,23287.70813361592
NG201800000798,0.0,12892.3411663169,60593.982394947205,1438.4261924663017,1706.7506642356375,0.0,76631.50041796603
NG201800000799,98.29700067918724,21065.869269395094,110561.52289628297,69.64792468108284,729.2091162524032,0.0,132524.54620729072
NG201800000800,0.0,6327.099899252169,45843.28281133214,0.0,1275.1799034269857,0.0,53445.562614011294
NG201800000801,0.0,5745.821662912577,18738.594413596024,0.0,59.622709682335326,0.0,24544.038786190937
NG201800000802,0.0,4642.894914715328,45850.74343010406,0.0,2114.7443866779463,0.0,52608.38273149733
NG201800000803,0.0,8957.099970874551,91357.43214848905,0.0,4452.653231483532,0.0,104767.18535084714
NG201800000804,81.59456065154072,13710.729122013352,43381.99717078705,0.0,1923.1881561811863,0.0,59097.50900963313
NG201800000805,948.3341913113046,12475.419047613985,112853.15671833829,290.29664646624593,1576.777109499697,0.0,128143.98371322952
NG201800000806,0.0,11677.597894460894,87052.22602095714,0.0,370.4150480109896,0.0,99100.23896342903
NG201800000807,0.0,4635.9546461778955,69750.79651603596,0.0,558.9968398295417,0.0,74945.7480020434
NG201800000808,0.0,12272.555798283693,128713.42557865857,0.0,155.26178758701437,0.0,141141.2431645293
NG201800000809,48.87843425259484,38462.290046219205,105256.80517600162,2125.4183138899202,4523.200650280372,0.0,150416.5926206437
NG201800000810,1717.2510463000488,30855.88809422584,176029.72655956954,5556.328301281415,965.4982667034539,0.0,215124.69226808028
NG201800000811,0.0,26273.06342607392,67352.8093979182,0.0,703.0212236163467,0.0,94328.89404760847
NG201800000812,0.0,16402.198493474687,50725.89186035721,0.0,0.0,0.0,67128.0903538319
NG201800000813,0.0,21633.472734155515,105116.0815081327,3870.287737610694,0.0,0.0,130619.8419798989
NG201800000814,0.0,17374.66442639846,69714.71206216165,0.0,178.93733731997236,0.0,87268.31382588009
NG201800000815,0.0,6659.259544244062,27303.317020095263,0.0,2506.754557183659,0.0,36469.331121522984
NG201800000816,0.0,4918.949609610203,57408.12719416377,0.0,820.3304498988747,0.0,63147.40725367284
NG201800000817,0.0,10428.687492192612,62517.30985279445,0.0,213.45058235199485,0.0,73159.44792733906
NG201800000818,0.0,13852.012206105763,64028.934441670586,969.8454907640976,122.10215326111168,0.0,78972.89429180155
NG201800000819,0.0,7074.781532910105,61860.27940916358,0.0,332.10123143690487,0.0,69267.16217351059
NG201800000820,0.0,10225.658666029278,78006.46137782196,0.0,736.9160455680405,0.0,88969.03608941929
NG201800000821,0.0,1940.9558375049987,53779.250459219824,405.6398863674636,3707.622288628225,0.0,59833.46847172051
NG201800000822,0.0,9515.982820683701,41188.14959478705,0.0,689.1798768186655,0.0,51393.31229228942
