DHSID,links_roads_length,major_roads_length,minor_roads_length,nocars_roads_length,small_roads_length,unknown_roads_length,all_roads_length,links_roads_nearestid,links_roads_nearestdist,major_roads_nearestid,major_roads_nearestdist,minor_roads_nearestid,minor_roads_nearestdist,nocars_roads_nearestid,nocars_roads_nearestdist,small_roads_nearestid,small_roads_nearestdist,unknown_roads_nearestid,unknown_roads_nearestdist,all_roads_nearestdist,all_roads_nearestid
MR202000000635,0.0,11357.526436051117,81871.69887327141,0.0,16972.163133479084,0.0,110201.38844280162,678400906,0.03198766359799721,359186940,0.00026212036163613674,431064179,9.695261374135288e-05,1013417136,0.022220813255579088,447767754,0.003897815535363288,756114414,0.3695788190001878,9.695261374135288e-05,431064179
MR202000000636,0.0,9365.40577689415,99577.00006024679,2090.5834038968896,9943.793538015514,0.0,120976.78277905335,678400906,0.02558193683203003,358383922,0.0067662961675393095,669888704,0.0005092839699711382,1013417136,0.006310760918076438,1013144396,0.002731508064579345,756114414,0.37967685734697343,0.0005092839699711382,669888704
MR202000000637,0.0,8784.56880535204,69036.86850245298,74.85695313995069,7455.982569865006,0.0,85352.27683080999,678400906,0.02234265896110758,359186940,0.0004857535598983611,431047321,0.004811427209287142,1012778123,0.015187339301804865,1013144396,0.005267683363503578,756114414,0.3673009831622361,0.0004857535598983611,359186940
MR202000000638,0.0,11641.832627187323,87320.13643391144,0.0,19786.328220710147,0.0,118748.2972818089,678400906,0.032388779166750654,359186940,0.002338712536703428,431047322,0.0001896127110819092,1013417136,0.02066157103498693,447767754,0.0018269145847788872,756114414,0.37165290026025527,0.0001896127110819092,431047322
MR202000000639,0.0,10345.917513259707,98816.54228789984,3726.08856398532,15001.50532549955,0.0,127890.0536906444,678400906,0.03955572105946013,359614143,0.0017578842370851837,359188950,0.00015636519237122808,1015557245,0.0048857755086954115,359188949,0.0014738581912015498,756114414,0.3888934151234531,0.00015636519237122808,359188950
MR202000000640,0.0,11986.39231138854,106102.66607412933,1956.3749420952684,21110.54376546206,0.0,141155.9770930752,678400906,0.03982430538706393,359614143,0.00042089874509543626,359320458,0.00042089874509543626,1015557245,0.009963509169049712,359188949,0.005092173579844984,756114414,0.3841433602088664,0.00042089874509543626,359614143
MR202000000641,0.0,12057.58688471888,106064.64925360467,2981.377257138259,18797.31811433651,0.0,139900.93150979833,678400906,0.03481007925340034,226928362,0.00045524254466772977,431052256,0.00030348617149770173,1015557245,0.011559157905774477,447777532,0.0027430805897644055,756114414,0.3822097886875365,0.00030348617149770173,431052256
MR202000000642,0.0,12158.13955030885,100202.32820641494,269.15164435941074,21725.17120295895,0.0,134354.79060404215,678400906,0.0391927199737814,359614143,0.0005942363717028262,359314578,0.00048099418503481456,1015557245,0.01668954017692863,359191152,0.004048944849587637,756114414,0.378017627280531,0.00048099418503481456,359314578
MR202000000643,0.0,11252.783843965117,102373.68183278522,2876.8563191900885,19633.826714420702,0.0,136137.14871036113,678400906,0.040550886837234096,359614143,0.00029842162787913307,1014904281,0.00023455493379070792,1015557245,0.006826887605122634,359188949,0.0019356818820945104,756114414,0.387044239051931,0.00023455493379070792,1014904281
MR202000000644,0.0,8658.754118427682,89871.01105664931,3014.615168892094,13727.30369806712,0.0,115271.6840420362,678400906,0.02931392653516461,359314557,0.010341229182756243,669888704,0.0009849602431549842,1013417136,0.0001659504392562604,1016927061,0.0029389737922151824,756114414,0.3863553499533223,0.0001659504392562604,1013417136
MR202000000645,0.0,12016.453440885745,103026.0043229564,2081.06071901338,19454.733640724684,0.0,136578.2521235802,678400906,0.03250149903694951,358383922,0.0027121703901675297,431058161,0.00011478065469366845,1013417136,0.015039472344239755,431068278,0.0014956760744884515,756114414,0.3776502629992196,0.00011478065469366845,431058161
MR202000000646,0.0,10368.546802342315,2873.233913180125,475.75402807651324,9482.43762583536,0.0,23199.972369434312,680827250,0.11090301325452996,361144524,0.0022901358058645097,858145847,0.011138172524797948,361138358,0.030145172338808666,361138467,0.01020009969402625,668606940,0.4401248969548016,0.0022901358058645097,361144524
MR202000000647,0.0,0.0,9657.778060796512,0.0,571.6149663702158,0.0,10229.393027166729,680821937,0.18245035048204475,640227431,0.0022490303660542246,858145848,0.0030030183834990967,361138358,0.10928070762887555,360823794,0.03858149919858323,668606940,0.4117241184975952,0.0022490303660542246,640227431
MR202000000648,0.0,0.0,12630.595367915465,0.0,0.0,0.0,12630.595367915465,680821937,0.15481398999247306,858145849,0.026246279268999317,455034504,0.003529936217750394,399277297,0.08781460786360419,360823794,0.06505541731489703,668606940,0.4491768845139493,0.003529936217750394,455034504
MR202000000649,0.0,3621.6601094045786,17500.74872010014,0.0,1253.7006252992023,0.0,22376.109454803922,680821937,0.43428424922133935,640229298,0.004585858824044174,722925134,0.0024226056809055923,425122612,0.035675711986563725,379811455,0.007246604946837877,668606940,0.4798527620703924,0.0024226056809055923,722925134
MR202000000650,0.0,2006.7432005292555,14908.915514073513,0.0,2841.2049510519364,0.0,19756.863665654702,680821937,0.432572031943932,640229298,0.010991028718422897,360582874,0.002764355840640808,425122612,0.04221794359991787,379811455,0.005797781447201364,668606940,0.4865672957883644,0.002764355840640808,360582874
MR202000000651,0.0,5494.030762676567,10601.63120835742,0.0,0.0,0.0,16095.661971033987,680821937,0.441562515140495,640229255,0.0034376190678566125,669032231,0.003560169692423529,425122612,0.014514738747197392,455027136,0.025333776687395386,668606940,0.45738145439660655,0.0034376190678566125,640229255
MR202000000652,0.0,0.0,12075.821002931236,0.0,3863.4141224311293,0.0,15939.235125362366,680821937,0.3773976601612185,640229262,0.060170516142088806,451834567,0.015415380787698706,451842084,0.07782385357668449,783422879,0.027826376531084093,668606940,0.5214213781621735,0.015415380787698706,451834567
MR202000000653,0.0,9839.689409128026,37930.11780822446,0.0,9513.418181733668,0.0,57283.22539908615,680821937,0.4656932250897294,199984297,0.023563572782883638,722928371,0.00950268872065438,425007480,0.023366111161572996,783422886,0.007737298880760605,668606940,0.4743087686206345,0.007737298880760605,783422886
MR202000000654,0.0,0.0,7911.937588786699,0.0,12178.821870621437,0.0,20090.75945940814,682739050,0.446659141107222,360584287,0.01624086877106405,722931214,0.01702980318736702,425007490,0.06605280658291286,390406426,0.010175346419294304,668606940,0.541473540187671,0.010175346419294304,390406426
MR202000000655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680821937,0.3882931807493232,680923012,0.0345000687682269,997227644,0.004536974504464227,399091589,0.09216900054960347,562094207,0.06442318955063236,668606940,0.6472768700577639,0.004536974504464227,997227644
MR202000000656,0.0,0.0,23624.32730494139,4627.8343071074705,13173.372979042026,0.0,41425.53459109089,680821937,0.3030178050521801,685263477,0.07254734622889554,655427231,0.0013032659663678732,379811457,0.03649422361857694,655427243,0.019014021809201045,668606940,0.5377814813373379,0.0013032659663678732,655427231
MR202000000657,0.0,0.0,2751.5902922686914,5834.046075896822,3770.628205959649,0.0,12356.264574125162,680821937,0.32694139103204795,31982789,0.06033000530639173,997227644,0.0011816139903672175,451842088,0.03732138960958729,451838620,0.0383176926760167,668606940,0.6069837590385113,0.0011816139903672175,997227644
MR202000000658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537843376,0.3964739113281576,799795467,0.1325454398874705,640219130,0.09571423781364126,670370498,0.11323716075162477,988854443,0.06267020459960843,756114414,0.5481998530363758,0.06267020459960843,988854443
MR202000000659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680827250,0.054936357061291546,451311792,0.002169142943599678,922971197,0.0010991463112137517,359510266,0.07655275816045609,929196937,0.03932054657453231,668606940,0.5698268319067209,0.0010991463112137517,922971197
MR202000000660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537843376,0.545001431971746,80334294,0.05693947046114038,456346161,0.05551108308725051,676181406,0.0848448013930055,456327964,0.04788697737641935,756114414,0.8981000623422974,0.04788697737641935,456327964
MR202000000661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682739050,0.05594470320975419,359740435,0.0011837600459605128,175473526,0.003702342310764673,372744094,0.10167067669007694,360681883,0.03510991820004566,668606940,1.0160868381670534,0.0011837600459605128,359740435
MR202000000662,0.0,0.0,0.0,0.0,11554.619495268584,0.0,11554.619495268584,682739050,0.08134794996575377,359740435,0.017431697545600568,175473526,0.03786405391560285,298798419,0.07051248358904968,137340200,0.007767496396699095,668606940,1.0498669819994169,0.007767496396699095,137340200
MR202000000663,0.0,0.0,0.0,0.0,17445.695907998244,0.0,17445.695907998244,682739050,0.19614404003450872,835481113,0.004147855420492329,298798405,0.04134606103194372,298798420,0.04307371265385871,137340200,0.004183834839957915,668606940,1.1581280261401607,0.004147855420492329,835481113
MR202000000664,0.0,1392.7766805283477,11613.797568722022,761.5632452950366,12223.442339289997,0.0,25991.579833835403,682739050,0.678982737154982,30021110,0.016113320180964265,662712805,0.008925453709157836,429540495,0.01017477297114126,1005558332,0.007344495300305429,668606940,0.38275506802918285,0.007344495300305429,1005558332
MR202000000665,0.0,2831.3083820478264,683.1789756553638,0.0,13954.170297055241,0.0,17468.657654758434,682739050,0.6485109158823684,251650878,0.012888825827337953,669243749,0.013848348496382322,429540495,0.024332424608596217,427721670,0.009865434005443268,668606940,0.41534140491051236,0.009865434005443268,427721670
MR202000000666,0.0,4719.887722738279,17667.583009947397,761.5632452950366,24242.363955228633,0.0,47391.397933209344,682739050,0.66679935834823,251650878,0.004194883665290242,427153504,0.005198170065523172,429540495,0.004819578829453261,423675489,0.0005501829556559889,668606940,0.39656717488988147,0.0005501829556559889,423675489
MR202000000667,0.0,11173.716558896629,138723.62665828937,0.0,15032.513936461526,0.0,164929.85715364752,682739050,0.6930486489512002,225680886,0.005260901895763225,427139374,8.701444476782671e-05,429540495,0.021423349097731477,251648610,0.005081902437572425,668606940,0.3908943103683159,8.701444476782671e-05,427139374
MR202000000668,0.0,10183.633899730212,124007.87917701875,0.0,8869.182098990314,0.0,143060.69517573927,682739050,0.6908642183454049,232155685,0.0056578830932118955,427733448,0.00020177622387670277,429540495,0.018022758082904683,251652960,0.0030202171685600574,668606940,0.38919216529165046,0.00020177622387670277,427733448
MR202000000669,0.0,7659.267951076678,127305.22131581671,0.0,14549.07143793787,0.0,149513.56070483127,682739050,0.6877869590536411,251656980,0.00403806176030332,226718825,0.00025206974567988866,429540495,0.025858169949031323,427315583,0.0005873008095620287,668606940,0.40429839142346025,0.00025206974567988866,226718825
MR202000000670,0.0,5105.652340511748,64218.062549332244,560.2277642107708,4351.1918177490925,0.0,74235.13447180385,682739050,0.6895832981357891,137474739,0.009709108794800818,220957055,0.0069411566833486515,429540495,0.016130132284773925,220957053,0.0069243509706412515,668606940,0.38385073374636874,0.0069243509706412515,220957053
MR202000000671,0.0,7755.571374995041,103877.28216373426,0.0,14204.727028128333,0.0,125837.58056685762,682739050,0.7030431419748209,225685531,0.007049299493157213,427307161,0.005699287378808526,429540495,0.02981211179768367,429003188,0.00422028754372087,668606940,0.3815186104714753,0.00422028754372087,429003188
MR202000000672,0.0,3893.853044242992,1382.1977876218054,0.0,11588.64745010375,0.0,16864.698281968547,682739050,0.7214863578775547,174004628,0.008329193544837766,414815554,0.008329193544837766,429540495,0.04791221374501923,414862358,0.0038291469455164436,668606940,0.3645615973607358,0.0038291469455164436,414862358
MR202000000673,0.0,9451.22589527265,124830.40720547797,0.0,22156.71821357282,0.0,156438.35131432343,682739050,0.7015108607117329,225685531,0.0007895900499888994,226718789,0.00012071943904674801,429540495,0.030347026515012462,429007387,0.001928290333387945,668606940,0.38826680898549687,0.00012071943904674801,226718789
MR202000000674,0.0,8224.86241363973,105773.65276673573,0.0,21474.9031311111,0.0,135473.41831148654,682739050,0.7056694582211308,225685531,0.0006139450500645042,423658074,0.00012479576447306723,429540495,0.03418999830821613,429003188,0.0010885522923267906,668606940,0.3858069333475182,0.00012479576447306723,423658074
MR202000000675,0.0,9300.403949198588,129212.44101744311,0.0,20763.918082805983,0.0,159276.76304944768,682739050,0.6993139350318631,225685531,0.001542626113485411,226390558,0.00011475192185088157,429540495,0.02983762887211532,428515775,0.005002991080878871,668606940,0.39220323779152244,0.00011475192185088157,226390558
